# Input data: Maddison_CRU_dataset.csv
iteration,approach,approach_name,h1,h2,T_opt,r_squared,total_r_squared,f1,h4
5,Approach QL,Approach QL: Quadratic (LOESS Detrending),0.009392089466416686,-0.0003997014870331074,11.748879815449293,-0.010636139584040194,0.37837640380974324,,
6,Approach QL,Approach QL: Quadratic (LOESS Detrending),0.012263574961449596,-0.00030532613679014174,20.082746748075905,-0.012436503390411024,0.34786098661115683,,
7,Approach QL,Approach QL: Quadratic (LOESS Detrending),0.0021290646514969475,-0.00017078471655345814,6.233182612773547,-0.0028804278016900664,0.4687319323331437,,
8,Approach QL,Approach QL: Quadratic (LOESS Detrending),0.008617604634124722,-0.0003318443638987717,12.984407107112268,-0.010511496246128793,0.33479163130190615,,
9,Approach QL,Approach QL: Quadratic (LOESS Detrending),0.0059719112251329694,-0.00011680449033185868,25.5637056767505,-0.01665234842711749,0.4276916705865088,,
10,Approach QL,Approach QL: Quadratic (LOESS Detrending),0.007242792801820212,-3.142399657671123e-05,115.24302429417824,-0.005780882392628417,0.3860845802449886,,
11,Approach QL,Approach QL: Quadratic (LOESS Detrending),0.006663636858544969,-0.00016630617294851005,20.03424389005721,-0.005208282587533919,0.4025029262665841,,
12,Approach QL,Approach QL: Quadratic (LOESS Detrending),0.01241379986624511,-0.0003559878305840301,17.4357081896299,-0.007580769571271517,0.4470075527729933,,
13,Approach QL,Approach QL: Quadratic (LOESS Detrending),0.003366567360052544,-0.0001852121930379618,9.088406397095357,-0.009984080275889706,0.4445518126012574,,
14,Approach QL,Approach QL: Quadratic (LOESS Detrending),0.009516738709763025,-0.00027636820463447124,17.217499245888302,-0.013628443509355659,0.4281925258124979,,
15,Approach QL,Approach QL: Quadratic (LOESS Detrending),0.0034671196113042952,-1.6946965819309447e-06,1022.9322606392006,-0.012285393512379672,0.477209184618022,,
16,Approach QL,Approach QL: Quadratic (LOESS Detrending),0.0090257494631858,-0.00043163561644463507,10.455288117244042,-0.009711483858187542,0.3612718584637422,,
17,Approach QL,Approach QL: Quadratic (LOESS Detrending),0.012800729502613527,-0.00023022671654113157,27.8002694364244,-0.009969284630712671,0.4387488872356651,,
18,Approach QL,Approach QL: Quadratic (LOESS Detrending),0.017071325598277835,-0.00029687883474962336,28.75133488831422,-0.008022506192796097,0.3285563619249843,,
19,Approach QL,Approach QL: Quadratic (LOESS Detrending),0.01165286984514983,-0.0004364208788549723,13.350495370115203,-0.015425395764788075,0.35986590147300435,,
20,Approach QL,Approach QL: Quadratic (LOESS Detrending),0.014652874395621594,-0.0003686382166220708,19.87432899644772,-0.01000478784378478,0.45233261484469367,,
21,Approach QL,Approach QL: Quadratic (LOESS Detrending),0.012386936916310395,-0.0005310764128387652,11.662104187699132,-0.018166205461051632,0.4802720437497827,,
22,Approach QL,Approach QL: Quadratic (LOESS Detrending),0.006691698520534433,-8.612160073317726e-05,38.85029112073006,-0.013390729568401705,0.40261983264268253,,
23,Approach QL,Approach QL: Quadratic (LOESS Detrending),0.006774591073092095,-0.0001854025109061368,18.269955029146956,-0.013793157022406577,0.4826425250093568,,
24,Approach QL,Approach QL: Quadratic (LOESS Detrending),0.0101228679954114,-0.00012215306419296708,41.4351783243855,-0.006918103696085698,0.4179225535228883,,
25,Approach QL,Approach QL: Quadratic (LOESS Detrending),0.013693732153612631,-0.00017694215728537613,38.69550468836854,-0.014414587743256213,0.3011530785877199,,
26,Approach QL,Approach QL: Quadratic (LOESS Detrending),0.006724655541647994,-0.0003271201134641284,10.278572403322139,-0.016723649622713,0.4895733673205327,,
27,Approach QL,Approach QL: Quadratic (LOESS Detrending),0.014225746857586064,-0.00022817131228028303,31.173390544625782,-0.008797776230325294,0.3192014619999318,,
28,Approach QL,Approach QL: Quadratic (LOESS Detrending),0.0049228264339187975,-1.914914842387267e-05,128.5390432240229,-0.01070574775643407,0.3772917301040728,,
29,Approach QL,Approach QL: Quadratic (LOESS Detrending),0.012372725066543914,-0.00022006131410701196,28.11199487004625,-0.017016183284691122,0.5303376410722477,,
-1,Approach NL,Approach NL: No Climate Response (LOESS Precomputed k),0.0,0.0,,0.1856673502562165,0.1856673502562165,,
0,Approach NL,Approach NL: No Climate Response (LOESS Precomputed k),0.0,0.0,,0.0,0.43962885519824324,,
1,Approach NL,Approach NL: No Climate Response (LOESS Precomputed k),0.0,0.0,,0.0,0.5092360343129371,,
2,Approach NL,Approach NL: No Climate Response (LOESS Precomputed k),0.0,0.0,,0.0,0.4312936502515716,,
3,Approach NL,Approach NL: No Climate Response (LOESS Precomputed k),0.0,0.0,,0.0,0.45748906129089295,,
4,Approach NL,Approach NL: No Climate Response (LOESS Precomputed k),0.0,0.0,,0.0,0.36746131017803574,,
5,Approach NL,Approach NL: No Climate Response (LOESS Precomputed k),0.0,0.0,,0.0,0.37837640380974324,,
6,Approach NL,Approach NL: No Climate Response (LOESS Precomputed k),0.0,0.0,,0.0,0.34786098661115683,,
7,Approach NL,Approach NL: No Climate Response (LOESS Precomputed k),0.0,0.0,,0.0,0.4687319323331437,,
8,Approach NL,Approach NL: No Climate Response (LOESS Precomputed k),0.0,0.0,,0.0,0.33479163130190615,,
9,Approach NL,Approach NL: No Climate Response (LOESS Precomputed k),0.0,0.0,,0.0,0.4276916705865088,,
10,Approach NL,Approach NL: No Climate Response (LOESS Precomputed k),0.0,0.0,,0.0,0.3860845802449886,,
11,Approach NL,Approach NL: No Climate Response (LOESS Precomputed k),0.0,0.0,,0.0,0.4025029262665841,,
12,Approach NL,Approach NL: No Climate Response (LOESS Precomputed k),0.0,0.0,,0.0,0.4470075527729933,,
13,Approach NL,Approach NL: No Climate Response (LOESS Precomputed k),0.0,0.0,,0.0,0.4445518126012574,,
14,Approach NL,Approach NL: No Climate Response (LOESS Precomputed k),0.0,0.0,,0.0,0.4281925258124979,,
15,Approach NL,Approach NL: No Climate Response (LOESS Precomputed k),0.0,0.0,,0.0,0.477209184618022,,
16,Approach NL,Approach NL: No Climate Response (LOESS Precomputed k),0.0,0.0,,0.0,0.3612718584637422,,
17,Approach NL,Approach NL: No Climate Response (LOESS Precomputed k),0.0,0.0,,0.0,0.4387488872356651,,
18,Approach NL,Approach NL: No Climate Response (LOESS Precomputed k),0.0,0.0,,0.0,0.3285563619249843,,
19,Approach NL,Approach NL: No Climate Response (LOESS Precomputed k),0.0,0.0,,0.0,0.35986590147300435,,
20,Approach NL,Approach NL: No Climate Response (LOESS Precomputed k),0.0,0.0,,0.0,0.45233261484469367,,
21,Approach NL,Approach NL: No Climate Response (LOESS Precomputed k),0.0,0.0,,0.0,0.4802720437497827,,
22,Approach NL,Approach NL: No Climate Response (LOESS Precomputed k),0.0,0.0,,0.0,0.40261983264268253,,
23,Approach NL,Approach NL: No Climate Response (LOESS Precomputed k),0.0,0.0,,0.0,0.4826425250093568,,
24,Approach NL,Approach NL: No Climate Response (LOESS Precomputed k),0.0,0.0,,0.0,0.4179225535228883,,
25,Approach NL,Approach NL: No Climate Response (LOESS Precomputed k),0.0,0.0,,0.0,0.3011530785877199,,
26,Approach NL,Approach NL: No Climate Response (LOESS Precomputed k),0.0,0.0,,0.0,0.4895733673205327,,
27,Approach NL,Approach NL: No Climate Response (LOESS Precomputed k),0.0,0.0,,0.0,0.3192014619999318,,
28,Approach NL,Approach NL: No Climate Response (LOESS Precomputed k),0.0,0.0,,0.0,0.3772917301040728,,
29,Approach NL,Approach NL: No Climate Response (LOESS Precomputed k),0.0,0.0,,0.0,0.5303376410722477,,
-1,Approach PL,Approach PL: Piecewise (LOESS Detrending),0.0,-0.00018979588635545684,16.83484610158724,0.0010394377821192347,0.1865137983795735,,-0.00038536937652763214
0,Approach PL,Approach PL: Piecewise (LOESS Detrending),0.0,-0.00059408557069044,12.0,-0.01537948122604349,0.43962885519824324,,-0.00025543642803559275
1,Approach PL,Approach PL: Piecewise (LOESS Detrending),0.0,-0.00016348021299601858,23.0,-0.011176411827352739,0.5092360343129371,,-0.0014388888585390178
2,Approach PL,Approach PL: Piecewise (LOESS Detrending),0.0,-7.9273455110123e-05,13.0,-0.01126927074072337,0.4312936502515716,,-0.00042804503174215036
3,Approach PL,Approach PL: Piecewise (LOESS Detrending),0.0,-8.892719324546249e-05,20.0,-0.012407490955124167,0.45748906129089295,,-0.0013261669487109
4,Approach PL,Approach PL: Piecewise (LOESS Detrending),0.0,-8.561201306525856e-05,22.5,-0.014582388169456229,0.36746131017803574,,-0.002063009460917372
5,Approach PL,Approach PL: Piecewise (LOESS Detrending),0.0,-0.00011472262704330746,23.0,-0.010636139584040194,0.37837640380974324,,-0.0022887807767571853
6,Approach PL,Approach PL: Piecewise (LOESS Detrending),0.0,-0.00023298569940064174,24.0,-0.012436503390411024,0.34786098661115683,,-0.0019368896078375776
7,Approach PL,Approach PL: Piecewise (LOESS Detrending),0.0,-0.0005852468158592582,5.0,-0.0028804278016900664,0.4687319323331437,,-0.000155696076391486
8,Approach PL,Approach PL: Piecewise (LOESS Detrending),0.0,-0.00012760215964756816,23.5,-0.010511496246128793,0.33479163130190615,,-0.0025048791667317584
9,Approach PL,Approach PL: Piecewise (LOESS Detrending),0.0,-0.00012298966418763057,22.5,-0.01665234842711749,0.4276916705865088,,-0.0009201567462189478
10,Approach PL,Approach PL: Piecewise (LOESS Detrending),0.0,-0.00018219003226165688,25.0,-0.005780882392628417,0.3860845802449886,,-0.0016432186870732703
11,Approach PL,Approach PL: Piecewise (LOESS Detrending),0.0,-0.00012045169625928038,23.0,-0.005208282587533919,0.4025029262665841,,-0.0009814670383771745
12,Approach PL,Approach PL: Piecewise (LOESS Detrending),0.0,-0.00019772138359308832,22.5,-0.007580769571271517,0.4470075527729933,,-0.0016905720228713545
13,Approach PL,Approach PL: Piecewise (LOESS Detrending),0.0,-0.00010844647451018594,11.0,-0.009984080275889706,0.4445518126012574,,-0.00022049682669113353
14,Approach PL,Approach PL: Piecewise (LOESS Detrending),0.0,-0.0001667557108357013,23.0,-0.013628443509355659,0.4281925258124979,,-0.001656021232141672
15,Approach PL,Approach PL: Piecewise (LOESS Detrending),0.0,-9.232802750992079e-05,25.0,-0.012285393512379672,0.477209184618022,,0.0005915439701238202
16,Approach PL,Approach PL: Piecewise (LOESS Detrending),0.0,-4.0495896785148316e-05,15.5,-0.009711483858187542,0.3612718584637422,,-0.0007764841742641439
17,Approach PL,Approach PL: Piecewise (LOESS Detrending),0.0,-0.0002587868682084853,24.0,-0.009969284630712671,0.4387488872356651,,-0.0013544907693891538
18,Approach PL,Approach PL: Piecewise (LOESS Detrending),0.0,-0.00034880787424958003,25.0,-0.008022506192796097,0.3285563619249843,,-0.0022414043061189377
19,Approach PL,Approach PL: Piecewise (LOESS Detrending),0.0,-0.00013742036026133408,15.5,-0.015425395764788075,0.35986590147300435,,-0.0007445763552483924
20,Approach PL,Approach PL: Piecewise (LOESS Detrending),0.0,-0.00024776987679295346,25.0,-0.01000478784378478,0.45233261484469367,,-0.0021293905969062984
21,Approach PL,Approach PL: Piecewise (LOESS Detrending),0.0,-0.00028005368855888894,15.5,-0.018166205461051632,0.4802720437497827,,-0.0008011414283008198
22,Approach PL,Approach PL: Piecewise (LOESS Detrending),0.0,-0.000137919639325624,25.0,-0.013390729568401705,0.40261983264268253,,-0.0029281326558161227
23,Approach PL,Approach PL: Piecewise (LOESS Detrending),0.0,-0.00011153268172875263,24.5,-0.013793157022406577,0.4826425250093568,,-0.001733285370565856
24,Approach PL,Approach PL: Piecewise (LOESS Detrending),0.0,-0.0002238530963836921,25.0,-0.006918103696085698,0.4179225535228883,,-0.0014355107879730647
25,Approach PL,Approach PL: Piecewise (LOESS Detrending),0.0,-0.00030466089799225065,25.0,-0.014414587743256213,0.3011530785877199,,-0.0013260198605328584
26,Approach PL,Approach PL: Piecewise (LOESS Detrending),0.0,-0.00010800120102447633,13.0,-0.016723649622713,0.4895733673205327,,-0.0004286855313239186
27,Approach PL,Approach PL: Piecewise (LOESS Detrending),0.0,-0.00029387532975369947,25.0,-0.008797776230325294,0.3192014619999318,,-0.002268511650279298
28,Approach PL,Approach PL: Piecewise (LOESS Detrending),0.0,-0.00012506175564007857,23.0,-0.01070574775643407,0.3772917301040728,,-0.0013823133627619082
29,Approach PL,Approach PL: Piecewise (LOESS Detrending),0.0,-0.0002538350642890684,25.0,-0.017016183284691122,0.5303376410722477,,-0.0008080761952639761
-1,Approach DL,Approach DL: Decay (LOESS Detrending),0.00800607964618813,-0.000214008984457487,18.70500826515193,0.0010444550622001891,0.1865178841145564,,0.6348542105342111
0,Approach DL,Approach DL: Decay (LOESS Detrending),0.011345244554942372,-0.0004257794899239479,13.322911064796525,-0.01537948122604349,0.43962885519824324,,0.4226315789473684
1,Approach DL,Approach DL: Decay (LOESS Detrending),0.01039093947580717,-0.00029617457432583045,17.54191678921059,-0.011176411827352739,0.5092360343129371,,0.5257894736842105
2,Approach DL,Approach DL: Decay (LOESS Detrending),0.006513346847378588,-0.0002942670615229448,11.067067468695821,-0.01126927074072337,0.4312936502515716,,0.01
3,Approach DL,Approach DL: Decay (LOESS Detrending),0.00697193863839751,-0.00037086684729470084,9.399517224651545,-0.012407490955124167,0.45748906129089295,,0.01
4,Approach DL,Approach DL: Decay (LOESS Detrending),0.0072478032318134405,-0.0002434982409519487,14.882660349985246,-0.014582388169456229,0.36746131017803574,,0.01
5,Approach DL,Approach DL: Decay (LOESS Detrending),0.00942912588113464,-0.0003978239830664967,11.850876621933764,-0.010636139584040194,0.37837640380974324,,0.01
6,Approach DL,Approach DL: Decay (LOESS Detrending),0.01166679709763424,-0.00025230191943522974,23.120706183587533,-0.012436503390411024,0.34786098661115683,,0.5773684210526315
7,Approach DL,Approach DL: Decay (LOESS Detrending),0.0017687212762340745,-0.00015168179749618755,5.830367603200807,-0.0028804278016900664,0.4687319323331437,,0.01
8,Approach DL,Approach DL: Decay (LOESS Detrending),0.008202684308635707,-0.000315803999542763,12.986986106116403,-0.010511496246128793,0.33479163130190615,,0.01
9,Approach DL,Approach DL: Decay (LOESS Detrending),0.006285009367592555,-6.847057730789092e-05,45.89569428727627,-0.01665234842711749,0.4276916705865088,,0.99
10,Approach DL,Approach DL: Decay (LOESS Detrending),0.006536310135395655,-1.72732637632146e-05,189.20310095986255,-0.005780882392628417,0.3860845802449886,,0.47421052631578947
11,Approach DL,Approach DL: Decay (LOESS Detrending),0.005814038213011943,-0.00016510597616354583,17.606989002181372,-0.005208282587533919,0.4025029262665841,,0.4226315789473684
12,Approach DL,Approach DL: Decay (LOESS Detrending),0.01297971782779232,-0.00030054754178458087,21.593451988863055,-0.007580769571271517,0.4470075527729933,,0.5257894736842105
13,Approach DL,Approach DL: Decay (LOESS Detrending),0.0031291446320602647,-0.00017525346231933735,8.927483059816836,-0.009984080275889706,0.4445518126012574,,0.01
14,Approach DL,Approach DL: Decay (LOESS Detrending),0.01218056208974312,-0.0002919730748816386,20.85905026461932,-0.013628443509355659,0.4281925258124979,,0.8352631578947368
15,Approach DL,Approach DL: Decay (LOESS Detrending),0.0056866702332948665,-4.4965129777920636e-05,63.23422462451347,-0.012285393512379672,0.477209184618022,,0.6805263157894736
16,Approach DL,Approach DL: Decay (LOESS Detrending),0.008654911112337306,-0.00041402138315460785,10.4522513383147,-0.009711483858187542,0.3612718584637422,,0.01
17,Approach DL,Approach DL: Decay (LOESS Detrending),0.014203118393968154,-0.00022670120200393357,31.325635392356038,-0.009969284630712671,0.4387488872356651,,0.37105263157894736
18,Approach DL,Approach DL: Decay (LOESS Detrending),0.012289860559923184,-0.00014217141645491384,43.22198113507792,-0.008022506192796097,0.3285563619249843,,0.47421052631578947
19,Approach DL,Approach DL: Decay (LOESS Detrending),0.01160629841748496,-0.0004317837739653981,13.439942764517891,-0.015425395764788075,0.35986590147300435,,0.01
20,Approach DL,Approach DL: Decay (LOESS Detrending),0.014342688893995576,-0.0003555722277024096,20.168460549735983,-0.01000478784378478,0.45233261484469367,,0.01
21,Approach DL,Approach DL: Decay (LOESS Detrending),0.011937255787793479,-0.00048503136623005336,12.30565342668124,-0.018166205461051632,0.4802720437497827,,0.5773684210526315
22,Approach DL,Approach DL: Decay (LOESS Detrending),0.009084515196684042,-7.739397906222799e-05,58.69006418044298,-0.013390729568401705,0.40261983264268253,,0.8352631578947368
23,Approach DL,Approach DL: Decay (LOESS Detrending),0.005648664487830544,-0.00015455632442815603,18.273805710410347,-0.013793157022406577,0.4826425250093568,,0.99
24,Approach DL,Approach DL: Decay (LOESS Detrending),0.010896841263599423,-0.00011539115094071886,47.21697103618273,-0.006918103696085698,0.4179225535228883,,0.8352631578947368
25,Approach DL,Approach DL: Decay (LOESS Detrending),0.012918413786312387,-9.406321802503905e-05,68.66878498072214,-0.014414587743256213,0.3011530785877199,,0.99
26,Approach DL,Approach DL: Decay (LOESS Detrending),0.006386441649252571,-0.0003136250971416075,10.18164953547862,-0.016723649622713,0.4895733673205327,,0.01
27,Approach DL,Approach DL: Decay (LOESS Detrending),0.012975786807860022,-0.00016697252054114126,38.85605477418318,-0.008797776230325294,0.3192014619999318,,0.16473684210526315
28,Approach DL,Approach DL: Decay (LOESS Detrending),0.006561403213512737,-6.884982077778586e-05,47.650111063395464,-0.01070574775643407,0.3772917301040728,,0.8352631578947368
29,Approach DL,Approach DL: Decay (LOESS Detrending),0.012824105822788534,-0.00028406783828511845,22.572259324050968,-0.017016183284691122,0.5303376410722477,,0.6805263157894736
-1,Approach PP,Approach PP: Piecewise (Polynomial Detrending),0.0,-0.00015463383765671712,17.93858282263268,0.0007514246172262151,0.18627925985584504,,-0.0003472649125135612
0,Approach PP,Approach PP: Piecewise (Polynomial Detrending),0.0,-0.0005480962138528371,11.5,-0.5054847103218789,-0.4005599600207821,,-0.00023505300622173047
1,Approach PP,Approach PP: Piecewise (Polynomial Detrending),0.0,-0.00013723000831524068,23.0,-0.16061983395065282,-0.09723956389335586,,-0.001229341486614846
2,Approach PP,Approach PP: Piecewise (Polynomial Detrending),0.0,-6.713693669071072e-05,13.0,-0.5266312737926271,-0.4578619626622631,,-0.00038531427926682157
3,Approach PP,Approach PP: Piecewise (Polynomial Detrending),0.0,-4.1330191600304645e-05,20.0,-1.3828186594315302,-1.2249163665188831,,-0.0011885265289228548
4,Approach PP,Approach PP: Piecewise (Polynomial Detrending),0.0,-4.518861918015157e-05,22.5,-0.09955544414369655,-0.029437935189665643,,-0.001628305753606374
5,Approach PP,Approach PP: Piecewise (Polynomial Detrending),0.0,-8.406296270011965e-05,23.0,-0.7087927859817031,-0.5817228588008627,,-0.0020318724051811552
6,Approach PP,Approach PP: Piecewise (Polynomial Detrending),0.0,-0.00020021392811134936,25.0,-0.7949268931678801,-0.6533979872315778,,-0.0026174466290243576
7,Approach PP,Approach PP: Piecewise (Polynomial Detrending),0.0,-0.0005021168775540879,5.0,-0.32222582470454864,-0.23828734571478272,,-0.00011921017038849794
8,Approach PP,Approach PP: Piecewise (Polynomial Detrending),0.0,-0.0001000843009543892,23.5,-0.05503305659493529,0.046603746036538496,,-0.0021221143875043797
9,Approach PP,Approach PP: Piecewise (Polynomial Detrending),0.0,-9.147470645842679e-05,23.0,-0.0287672606164715,0.03505535980063601,,-0.0010528723353464367
10,Approach PP,Approach PP: Piecewise (Polynomial Detrending),0.0,-0.00015912236290737257,25.0,-0.4343464030416855,-0.332101331781286,,-0.001572072207977412
11,Approach PP,Approach PP: Piecewise (Polynomial Detrending),0.0,-8.483202813035454e-05,23.5,-0.00855521585221708,0.09163201219833372,,-0.0009865298433343534
12,Approach PP,Approach PP: Piecewise (Polynomial Detrending),0.0,-0.00016533697520982308,22.5,-0.37809717714727253,-0.3038108109019053,,-0.0014813590647698664
13,Approach PP,Approach PP: Piecewise (Polynomial Detrending),0.0,1.077251226730937e-05,23.0,-0.20392485512359304,-0.11938494923745391,,-0.0009331260230636851
14,Approach PP,Approach PP: Piecewise (Polynomial Detrending),0.0,-0.00016086209889148322,23.0,-0.026542635593626906,0.04974947740050295,,-0.0015138943098726829
15,Approach PP,Approach PP: Piecewise (Polynomial Detrending),0.0,-7.266170337430337e-05,25.0,-0.07605775365219603,-0.0029967354855424677,,0.00021081864432788796
16,Approach PP,Approach PP: Piecewise (Polynomial Detrending),0.0,3.686418174019387e-05,15.5,-0.7748707949501865,-0.6694004224792898,,-0.0006478138279333788
17,Approach PP,Approach PP: Piecewise (Polynomial Detrending),0.0,-0.00025813951022159496,24.0,-2.174152196142131,-1.941753757514273,,-0.0013479348436589158
18,Approach PP,Approach PP: Piecewise (Polynomial Detrending),0.0,-0.0003212709237088078,25.0,-0.2071970340422593,-0.13285223159658255,,-0.0020657330522856087
19,Approach PP,Approach PP: Piecewise (Polynomial Detrending),0.0,-0.00013068338393451876,16.5,-0.16991560039848674,-0.12149254919178465,,-0.0006472968445884696
20,Approach PP,Approach PP: Piecewise (Polynomial Detrending),0.0,-0.00020131519736880102,25.0,-1.0565355375880126,-0.8740373081506312,,-0.0020154043847995106
21,Approach PP,Approach PP: Piecewise (Polynomial Detrending),0.0,-0.0004897965232155503,10.0,-0.21691069653815243,-0.1804541637228514,,-0.00039469885644520693
22,Approach PP,Approach PP: Piecewise (Polynomial Detrending),0.0,-0.00011429647224840158,25.0,-0.19864976734472806,-0.1136395248844726,,-0.002718879312706828
23,Approach PP,Approach PP: Piecewise (Polynomial Detrending),0.0,-8.535392597488562e-05,25.0,-0.023917841386001504,0.0030220001865828294,,-0.001611771367058059
24,Approach PP,Approach PP: Piecewise (Polynomial Detrending),0.0,-0.00019909770170805505,25.0,-0.25744436842528917,-0.17526445323938966,,-0.0014239223068521728
25,Approach PP,Approach PP: Piecewise (Polynomial Detrending),0.0,-0.00022978360661563802,25.0,-0.5487297510952354,-0.43749028557833314,,-0.0010002778700298309
26,Approach PP,Approach PP: Piecewise (Polynomial Detrending),0.0,-6.383110737650422e-05,13.0,-0.6193622730989135,-0.5473577548953552,,-0.00034242173440189225
27,Approach PP,Approach PP: Piecewise (Polynomial Detrending),0.0,-0.00025778633778972997,25.0,-0.3285471639233293,-0.21808121428016047,,-0.001822200108735251
28,Approach PP,Approach PP: Piecewise (Polynomial Detrending),0.0,-9.724020482821533e-05,23.0,-0.13489518998985317,-0.09401423225616035,,-0.0015389916118309572
29,Approach PP,Approach PP: Piecewise (Polynomial Detrending),0.0,-0.00021136208304387206,25.0,-0.15413210786921128,-0.13396107513625322,,-0.000750496504263592
-1,Approach DP,Approach DP: Decay (Polynomial Detrending),0.008172234837047916,-0.00022147225611224587,18.449793623148196,0.0011071128925220775,0.1865689084315495,,0.6192221423268826
0,Approach DP,Approach DP: Decay (Polynomial Detrending),0.0,-0.00011570043290922242,0.0,-0.5054847103218789,-0.4005599600207821,,0.01
1,Approach DP,Approach DP: Decay (Polynomial Detrending),0.0,-7.308096610836365e-05,0.0,-0.16061983395065282,-0.09723956389335586,,0.01
2,Approach DP,Approach DP: Decay (Polynomial Detrending),0.0,-0.0001300656737495081,0.0,-0.5266312737926271,-0.4578619626622631,,0.01
3,Approach DP,Approach DP: Decay (Polynomial Detrending),0.0,-0.0002009363022963709,0.0,-1.3828186594315302,-1.2249163665188831,,0.01
4,Approach DP,Approach DP: Decay (Polynomial Detrending),0.0,-3.870645665840835e-05,0.0,-0.09955544414369655,-0.029437935189665643,,0.01
5,Approach DP,Approach DP: Decay (Polynomial Detrending),0.0,-0.0001475982327876929,0.0,-0.7087927859817031,-0.5817228588008627,,0.01
6,Approach DP,Approach DP: Decay (Polynomial Detrending),0.011024894626276906,-0.00027234941495925903,20.24034938339436,-0.7949268931678801,-0.6533979872315778,,0.01
7,Approach DP,Approach DP: Decay (Polynomial Detrending),0.0,-9.145213887572467e-05,0.0,-0.32222582470454864,-0.23828734571478272,,0.01
8,Approach DP,Approach DP: Decay (Polynomial Detrending),0.007047119104491033,-0.00027336837993013213,12.889418860901444,-0.05503305659493529,0.046603746036538496,,0.01
9,Approach DP,Approach DP: Decay (Polynomial Detrending),0.0,2.97238535068356e-05,-0.0,-0.0287672606164715,0.03505535980063601,,0.01
10,Approach DP,Approach DP: Decay (Polynomial Detrending),0.0,0.00013769908580787797,-0.0,-0.4343464030416855,-0.332101331781286,,0.01
11,Approach DP,Approach DP: Decay (Polynomial Detrending),0.0,8.038643871150752e-06,-0.0,-0.00855521585221708,0.09163201219833372,,0.01
12,Approach DP,Approach DP: Decay (Polynomial Detrending),0.010721943632426312,-0.0003119567860764828,17.184982201024475,-0.37809717714727253,-0.3038108109019053,,0.01
13,Approach DP,Approach DP: Decay (Polynomial Detrending),0.0,-6.863441810337806e-05,0.0,-0.20392485512359304,-0.11938494923745391,,0.01
14,Approach DP,Approach DP: Decay (Polynomial Detrending),0.0,-2.1671706518198715e-05,0.0,-0.026542635593626906,0.04974947740050295,,0.01
15,Approach DP,Approach DP: Decay (Polynomial Detrending),0.0,5.49448538316295e-05,-0.0,-0.07605775365219603,-0.0029967354855424677,,0.01
16,Approach DP,Approach DP: Decay (Polynomial Detrending),0.0,-0.0001642634277934414,0.0,-0.7748707949501865,-0.6694004224792898,,0.01
17,Approach DP,Approach DP: Decay (Polynomial Detrending),0.012714342588109809,-0.00021960494927972737,28.948215032974037,-2.174152196142131,-1.941753757514273,,0.01
18,Approach DP,Approach DP: Decay (Polynomial Detrending),0.0,9.683556185713953e-05,-0.0,-0.2071970340422593,-0.13285223159658255,,0.01
19,Approach DP,Approach DP: Decay (Polynomial Detrending),0.00996289205763681,-0.0003497876444959845,14.24134359004093,-0.16991560039848674,-0.12149254919178465,,0.01
20,Approach DP,Approach DP: Decay (Polynomial Detrending),0.011849198491190888,-0.00029207991124622273,20.284172301740465,-1.0565355375880126,-0.8740373081506312,,0.01
21,Approach DP,Approach DP: Decay (Polynomial Detrending),0.009109633590599664,-0.00042226531883658773,10.786622988241424,-0.21691069653815243,-0.1804541637228514,,0.01
22,Approach DP,Approach DP: Decay (Polynomial Detrending),0.0,8.328542214393928e-05,-0.0,-0.19864976734472806,-0.1136395248844726,,0.01
23,Approach DP,Approach DP: Decay (Polynomial Detrending),0.0,-5.9992656256164685e-06,0.0,-0.023917841386001504,0.0030220001865828294,,0.01
24,Approach DP,Approach DP: Decay (Polynomial Detrending),0.0,0.00011587791759263793,-0.0,-0.25744436842528917,-0.17526445323938966,,0.01
25,Approach DP,Approach DP: Decay (Polynomial Detrending),0.0,0.0001535219471063058,-0.0,-0.5487297510952354,-0.43749028557833314,,0.01
26,Approach DP,Approach DP: Decay (Polynomial Detrending),0.0,-0.00012982480417903053,0.0,-0.6193622730989135,-0.5473577548953552,,0.01
27,Approach DP,Approach DP: Decay (Polynomial Detrending),0.0,0.00011830035639080549,-0.0,-0.3285471639233293,-0.21808121428016047,,0.01
28,Approach DP,Approach DP: Decay (Polynomial Detrending),0.0,7.116208745217606e-05,-0.0,-0.13489518998985317,-0.09401423225616035,,0.01
29,Approach DP,Approach DP: Decay (Polynomial Detrending),0.0,7.21743975305781e-05,-0.0,-0.15413210786921128,-0.13396107513625322,,0.01
