# Input data: Maddison_CRU_dataset.csv
iteration,approach,approach_name,h1,h2,T_opt,r_squared,total_r_squared,f1,h4,h3
25,approach3,3: Piecewise Quadratic LOESS,0.0,-0.00014146297761844474,23.02316195998977,0.0016767262999406451,0.17341093450118605,,-0.0013075716022829486,
26,approach3,3: Piecewise Quadratic LOESS,0.0,-0.00025164512816421735,23.072027764815072,0.0023809638860190496,0.17468134065046914,,-0.0017982099149213083,
27,approach3,3: Piecewise Quadratic LOESS,0.0,-0.0001609478911535882,18.21237517795544,0.0005499803587676322,0.1749758930343307,,-0.00027063667679482937,
28,approach3,3: Piecewise Quadratic LOESS,0.0,-0.00023027006515484485,22.79775409424838,0.0015886877038816527,0.16228400245277186,,-0.0014992028624858352,
29,approach3,3: Piecewise Quadratic LOESS,0.0,-0.0003451901708299305,15.000423483435474,0.0017287066907892834,0.22834336145623668,,-0.0003668510542396631,
-1,approach4,4: Persistence Decay LOESS,0.00800607964618813,-0.000214008984457487,18.70500826515193,0.0010444550622001891,0.1865178841145564,,0.6348542105342111,
0,approach4,4: Persistence Decay LOESS,0.009322811877756201,-0.00027735264782249435,16.806783621771658,0.001928347503861505,0.1869097880666315,,0.7052923412387636,
1,approach4,4: Persistence Decay LOESS,0.007705609635170059,-0.0002276351415744609,16.925351643585103,0.0022149662103823076,0.25457026773457325,,0.7019186148724942,
2,approach4,4: Persistence Decay LOESS,0.005607254045327806,-0.0001542146050360508,18.180035684742684,0.00041114582612278294,0.2069149780887516,,0.710311281199543,
3,approach4,4: Persistence Decay LOESS,0.00413751226290446,-0.0001728421429449958,11.969049308249886,0.0006184120443269991,0.20487249222796577,,0.03167801740722214,
4,approach4,4: Persistence Decay LOESS,0.009880298769531127,-0.00021140840261164834,23.367800540267492,0.0013429253981424027,0.19102055831467124,,0.7844072786338134,
5,approach4,4: Persistence Decay LOESS,0.008907608086849048,-0.00025766399622437767,17.285317734287116,0.0015844943856597737,0.19939939065916812,,0.7701928189818604,
6,approach4,4: Persistence Decay LOESS,0.008030949230432427,-0.00016484981058622827,24.35838173508748,0.0007093036954064491,0.17627396678845653,,0.3099089716982485,
7,approach4,4: Persistence Decay LOESS,0.008044733867523668,-0.0003177908243815176,12.657278389299432,0.001759560877087507,0.17875777064106413,,0.09778671039968484,
8,approach4,4: Persistence Decay LOESS,0.00815179782266151,-0.00017494243879518848,23.29851429647988,0.0010832789934007714,0.18697450732384147,,0.7600716047484156,
9,approach4,4: Persistence Decay LOESS,0.008233653355303744,-0.00023048688888703528,17.861435405419453,0.0014062014655222832,0.20126353743519776,,0.5883797842186971,
10,approach4,4: Persistence Decay LOESS,0.00651579169195694,-0.00025150587713005296,12.953557519826152,0.0011718304195268425,0.19557157963087834,,0.5277555749651711,
11,approach4,4: Persistence Decay LOESS,0.007484201703636399,-0.00021277367183995897,17.58723633172472,0.001139727387522993,0.1862370392160141,,0.6935417485627525,
12,approach4,4: Persistence Decay LOESS,0.008007961996825096,-0.0002496983663298565,16.035271104349995,0.0016702675471510497,0.216684571746926,,0.7573311942591201,
13,approach4,4: Persistence Decay LOESS,0.006117905170787373,-0.00013415585895713774,22.801483358032165,0.0005194823756384803,0.1924862261755067,,0.8026986130773989,
14,approach4,4: Persistence Decay LOESS,0.009875456331100459,-0.00029571980172135115,16.697320019857575,0.0016206984057848262,0.16796389898439967,,0.46201451398802457,
15,approach4,4: Persistence Decay LOESS,0.004447755459325776,-6.095656701866645e-05,36.482988436371095,0.0008026345478150398,0.2227927756056215,,0.9999999746818349,
16,approach4,4: Persistence Decay LOESS,0.007728784545558763,-0.00018261802849447572,21.16106665173138,0.0011106541852599072,0.19277744702455446,,0.6304429976239811,
17,approach4,4: Persistence Decay LOESS,0.013118602408023487,-0.0003564741208450154,18.400497597029034,0.0013164375175510612,0.1615854169517943,,0.6236238251252179,
18,approach4,4: Persistence Decay LOESS,0.009455807396931889,-0.0002402274654473639,19.680945680633975,0.0011982868423533466,0.18323526477084429,,0.8444109970048672,
19,approach4,4: Persistence Decay LOESS,0.006800642585701026,-0.00018878852754070303,18.011270796724656,0.0007916310866965537,0.19374807442458764,,0.6661396106882153,
20,approach4,4: Persistence Decay LOESS,0.00633692188797102,-0.00012282320716064057,25.796924027895457,0.001117435706708081,0.19958108139061637,,0.9999999746818349,
21,approach4,4: Persistence Decay LOESS,0.007687481764962335,-0.0002848743443671448,13.492759030372252,0.0013915681607624686,0.18815151592322188,,0.09722393686887214,
22,approach4,4: Persistence Decay LOESS,0.006287970102568366,-0.0002028079451072773,15.5022775346456,0.0010398756881584426,0.1920125710322934,,0.7263339819044217,
23,approach4,4: Persistence Decay LOESS,0.008011269180158943,-8.786169290998944e-05,45.59022774786588,0.0017132549471514658,0.16714825499223285,,0.9999999746818349,
24,approach4,4: Persistence Decay LOESS,0.010286180806554022,-0.00025933811084818855,19.831602792416714,0.0023915394399339762,0.20319818173070026,,0.5279004162393106,
25,approach4,4: Persistence Decay LOESS,0.009874298328823816,-0.0002660901124802456,18.554425485383035,0.0018769740820020475,0.1735767351305042,,0.6162933810823099,
26,approach4,4: Persistence Decay LOESS,0.015160927633078865,-0.00039698289315279233,19.095190113448627,0.0020109988021580483,0.17437527282701648,,0.32780141608887936,
27,approach4,4: Persistence Decay LOESS,0.007366782625593638,-0.00019887040738117518,18.52156568340939,0.0008168057745446822,0.17519615157256774,,0.5372254883294556,
28,approach4,4: Persistence Decay LOESS,0.006539368423595625,-8.588139360097172e-05,38.07209076030663,0.0007341813597362412,0.16156702977259463,,0.9999999746818349,
29,approach4,4: Persistence Decay LOESS,0.006840424917448018,-0.00023325374792165616,14.66305467414298,0.0010560358117288615,0.22782339163153964,,0.03169046108416023,
-1,method4,4: T/Quadratic Departure LOESS,0.009486896888282826,-0.0002870538816326459,16.524592585763358,0.0015700673521722441,0.18694590736338712,,0.004589364402396213,0.0
0,method4,4: T/Quadratic Departure LOESS,0.009991803041675084,-0.00027604945214382677,18.097849794806283,0.0018715824534483172,0.18686354378471492,,0.004747526677929807,0.0
1,method4,4: T/Quadratic Departure LOESS,0.007913220711469295,-0.00026392392549463677,14.991480398449326,0.002020372811483484,0.2544248900226117,,0.0023522840126803724,0.0
2,method4,4: T/Quadratic Departure LOESS,0.004605849535415956,-0.00013767843926685083,16.726836678068434,0.0008478095083873649,0.20726143195783042,,0.005144601614392226,0.0
3,method4,4: T/Quadratic Departure LOESS,0.008867924266329277,-0.0003037945727947888,14.595264465635305,0.0019323662707635414,0.20591789987003584,,0.005907420794603688,0.0
4,method4,4: T/Quadratic Departure LOESS,0.011142456452319035,-0.0002875377612913967,19.375640267691725,0.002022124806195791,0.19157075554642788,,0.007530137197262133,0.0
5,method4,4: T/Quadratic Departure LOESS,0.009157238445213762,-0.0002507275242219958,18.26133463732901,0.0011561909174875318,0.1990559464561551,,0.0030797894832109655,0.0
6,method4,4: T/Quadratic Departure LOESS,0.012840146663537756,-0.000310414129213127,20.682284495371427,0.0018038769400500199,0.17717623524767856,,0.006491078567477352,0.0
7,method4,4: T/Quadratic Departure LOESS,0.011856076135914998,-0.00043119720659711786,13.747858235770682,0.003578535811069594,0.18025422276961545,,0.006857154726404072,0.0
8,method4,4: T/Quadratic Departure LOESS,0.008537190581653328,-0.0002187525353250793,19.51335231147505,0.001093274834696012,0.186982643010854,,0.004541998924278497,0.0
9,method4,4: T/Quadratic Departure LOESS,0.009633641419051844,-0.00029354012818694854,16.409411344462608,0.0016950600306648855,0.2014945842020034,,0.0033762912939788847,0.0
10,method4,4: T/Quadratic Departure LOESS,0.012282887395022027,-0.0004040123033195775,15.201130379074307,0.003070703234510752,0.1971008789694031,,0.005758639387139301,0.0
11,method4,4: T/Quadratic Departure LOESS,0.009211300765021378,-0.00032745080993007127,14.065167172725113,0.0016837348946234787,0.18668023750090423,,0.0029803780771199863,0.0
12,method4,4: T/Quadratic Departure LOESS,0.006678221346037673,-0.0002447838011010929,13.64106063390944,0.0011989777953229641,0.2163147855712929,,0.001915571170308052,0.0
13,method4,4: T/Quadratic Departure LOESS,0.008777264265461061,-0.00021538035528396784,20.37619506637152,0.0006657183443951054,0.19260437511079587,,0.002355839748221291,0.0
14,method4,4: T/Quadratic Departure LOESS,0.012127273991512678,-0.00039386269474466916,15.395306731670122,0.002607772384737861,0.16878651337909978,,0.005314223681460702,0.0
15,method4,4: T/Quadratic Departure LOESS,0.0059597482868333765,-6.718498793736976e-05,44.35327347523742,0.0011694611801154053,0.22307810492951852,,0.0033697803778072015,0.0
16,method4,4: T/Quadratic Departure LOESS,0.009779985475069078,-0.00029732762028797014,16.446479922714357,0.0015739307680850967,0.19315183014065107,,0.0032877720054857763,0.0
17,method4,4: T/Quadratic Departure LOESS,0.01678274427531007,-0.0005146115579887715,16.306225554767135,0.0019941614238716543,0.16215437956185996,,0.002650799867545734,0.0
18,method4,4: T/Quadratic Departure LOESS,0.011160371764603598,-0.00028175866210245897,19.804842345086858,0.0010762548389349202,0.18313547375562222,,0.003551764196405027,0.0
19,method4,4: T/Quadratic Departure LOESS,0.008850435539670808,-0.0002877974855346557,15.376151607490446,0.001518102999163884,0.19433425784390812,,0.004257601447473309,0.0
20,method4,4: T/Quadratic Departure LOESS,0.008510381912767833,-0.0002737322168311848,15.545086382755462,0.002934759014409205,0.2010373286099708,,0.008624198161782339,0.0
21,method4,4: T/Quadratic Departure LOESS,0.013202398457250084,-0.00044228103218640707,14.925350056257559,0.003981774422016193,0.19025730129374196,,0.008006691754044119,0.0
22,method4,4: T/Quadratic Departure LOESS,0.005188816739983807,-0.00019572091297778395,13.255652298568583,0.0009004333521082097,0.19189978609538505,,0.0027603336987331653,0.0
23,method4,4: T/Quadratic Departure LOESS,0.012997621515337468,-0.00030842098376074247,21.07123412429741,0.001189421365230925,0.1667112305451407,,0.003530796477468139,0.0
24,method4,4: T/Quadratic Departure LOESS,0.008247017018486945,-0.00029393033865789554,14.028863192794839,0.0016852195361147793,0.2026340355692623,,0.002365410949565328,0.0
25,method4,4: T/Quadratic Departure LOESS,0.009602809204771818,-0.0002820738170563681,17.02180178398629,0.0016744072837073798,0.17340901440825462,,0.004145817943820582,0.0
26,method4,4: T/Quadratic Departure LOESS,0.016678707758283038,-0.00046167955870959914,18.063077998190195,0.0021374393189933505,0.174479875600284,,0.004197178553143734,0.0
27,method4,4: T/Quadratic Departure LOESS,0.008724031329271657,-0.00023277862901781396,18.738900916466925,0.0012918650240143492,0.17558830258096958,,0.004737317113434218,0.0
28,method4,4: T/Quadratic Departure LOESS,0.016440129372166157,-0.00040321577742586523,20.386267468401357,0.002352788535286865,0.16292512047930463,,0.00920029745557011,0.0
29,method4,4: T/Quadratic Departure LOESS,0.01103063094708617,-0.0003603811335700123,15.304118223135585,0.0017392150165369546,0.22835148431760455,,0.000635797023334643,0.0
-1,method6,6: Interaction Model LOESS,0.0,0.0,15.000180477839951,0.0008716640158319411,0.18637717472391524,,-0.0004920308101506693,
0,method6,6: Interaction Model LOESS,0.0,0.0,16.976044404499646,0.0010823311382383016,0.18622057139135229,,-0.0004955704387750293,
1,method6,6: Interaction Model LOESS,0.0,0.0,14.182382164735506,0.0016356255204663661,0.25413745128538856,,-0.000488421716359473,
2,method6,6: Interaction Model LOESS,0.0,0.0,14.999922195576872,9.804662129198061e-05,0.2066665616636516,,-0.00017957833427392783,
3,method6,6: Interaction Model LOESS,0.0,0.0,12.608196764699354,0.00094832845526438,0.2051349801672706,,-0.0004945973634974346,
4,method6,6: Interaction Model LOESS,0.0,0.0,17.641766721246736,0.0006776370890473338,0.19048163000931073,,-0.00046753292369969176,
5,method6,6: Interaction Model LOESS,0.0,0.0,17.713583383860364,0.0008466651084242383,0.19880774663358702,,-0.0004555376364729362,
6,method6,6: Interaction Model LOESS,0.0,0.0,20.016214171905045,0.0006985241424508626,0.17626508108740002,,-0.00047002884165049425,
7,method6,6: Interaction Model LOESS,0.0,0.0,12.381119525505163,0.002201565173916231,0.17912140306857105,,-0.0007609211039400592,
8,method6,6: Interaction Model LOESS,0.0,0.0,18.78461733203726,0.000540022274762908,0.18653234677929165,,-0.0003688879016303669,
9,method6,6: Interaction Model LOESS,0.0,0.0,15.000511235456079,0.0011827059635685089,0.20108477204841912,,-0.0005220763812613138,
10,method6,6: Interaction Model LOESS,0.0,0.0,13.765716207244399,0.0017352771742091821,0.19602536397200443,,-0.0006860860360064686,
11,method6,6: Interaction Model LOESS,0.0,0.0,13.371768447389632,0.001348387067845458,0.18640703248124957,,-0.0005981517050205415,
12,method6,6: Interaction Model LOESS,0.0,0.0,12.825745165891336,0.00103039183799003,0.21618250865208177,,-0.00045689931438716775,
13,method6,6: Interaction Model LOESS,0.0,0.0,20.252764215300665,0.000495707397286993,0.1924670175744858,,-0.00036939152386664576,
14,method6,6: Interaction Model LOESS,0.0,0.0,14.439473337285879,0.0018348196589722532,0.16814234480390156,,-0.0007127353893077319,
15,method6,6: Interaction Model LOESS,0.0,0.0,30.0,0.0006723338419638569,0.22269142360707483,,-0.00019054757873708243,
16,method6,6: Interaction Model LOESS,0.0,0.0,15.000409983124612,0.001139979858775786,0.19280114569062023,,-0.000533013608781111,
17,method6,6: Interaction Model LOESS,0.0,0.0,15.773694649569483,0.0017879424818254552,0.1619812546854651,,-0.0009506938190641427,
18,method6,6: Interaction Model LOESS,0.0,0.0,19.23529598839401,0.0007669478466227897,0.18288253962430046,,-0.0004972067146905118,
19,method6,6: Interaction Model LOESS,0.0,0.0,14.100678888715297,0.0009099734441551099,0.1938435637705005,,-0.0005053246676529179,
20,method6,6: Interaction Model LOESS,0.0,0.0,12.820542877135814,0.0006229514172583217,0.19918484404062242,,-0.00041448730615286684,
21,method6,6: Interaction Model LOESS,0.0,0.0,13.262061437078428,0.002135682378296311,0.18875646575162675,,-0.0007582511052857041,
22,method6,6: Interaction Model LOESS,0.0,0.0,11.640982283758195,0.0005249717698874168,0.1915961020632484,,-0.0003285286400578942,
23,method6,6: Interaction Model LOESS,0.0,0.0,20.60342113438443,0.0008708908556465111,0.16644548656721014,,-0.0005349700424363103,
24,method6,6: Interaction Model LOESS,0.0,0.0,13.349858506855753,0.0014118370897528987,0.20241568173711677,,-0.0005471028937074132,
25,method6,6: Interaction Model LOESS,0.0,0.0,15.945209725269866,0.0010750577754634616,0.1729127665865542,,-0.0004989251919127078,
26,method6,6: Interaction Model LOESS,0.0,0.0,17.49069507620612,0.00174279207003325,0.1741533885078801,,-0.000843376630480342,
27,method6,6: Interaction Model LOESS,0.0,0.0,17.3870610552496,0.0004658015314458197,0.17490640525558054,,-0.0003507327621043268,
28,method6,6: Interaction Model LOESS,0.0,0.0,19.40645538553842,0.0008887539299646807,0.16169672373065336,,-0.0006725501652435638,
29,method6,6: Interaction Model LOESS,0.0,0.0,15.000149569233502,0.001711793056704658,0.22833028733689575,,-0.0007055683239089985,
-1,method7,7: Lagged Deviation LOESS,0.0,-0.0001493367387937688,17.166796571664708,0.0010132993642679722,0.185899017400858,,-0.00010321106141447665,
0,method7,7: Lagged Deviation LOESS,0.0,-9.295548502883136e-05,16.402308845250463,0.0018482931307001182,0.18600681173909372,,-0.0001932698260366549,
1,method7,7: Lagged Deviation LOESS,0.0,-0.00012495919782099928,15.641111771840068,0.0022766712344445272,0.2557315219823677,,-0.00013953042749694666,
2,method7,7: Lagged Deviation LOESS,0.0,9.496560072159788e-05,20.441221389271753,0.0004084298172197798,0.20662981130131552,,-0.0001618375223283179,
3,method7,7: Lagged Deviation LOESS,0.0,-0.00027678187037307757,11.925112102643723,0.0009495004046717881,0.20492891877942054,,4.423905622379263e-05,
4,method7,7: Lagged Deviation LOESS,0.0,3.447411488782048e-05,25.795537753967754,0.0012854779534692273,0.19079097979726223,,-0.00018249353943684205,
5,method7,7: Lagged Deviation LOESS,0.0,-4.470094998263862e-05,17.43983162437473,0.0014844364482962114,0.19898765851350242,,-0.00020338872452620993,
6,method7,7: Lagged Deviation LOESS,0.0,-0.0002810748306005168,19.31027579311669,0.000757004497118352,0.17587989808044813,,2.300028646085779e-05,
7,method7,7: Lagged Deviation LOESS,0.0,-0.00045891471786140014,11.714492477497416,0.002403544366692767,0.17887372053431438,,8.626761093552989e-05,
8,method7,7: Lagged Deviation LOESS,0.0,4.653415573312877e-06,27.12441686817397,0.0010434374640966304,0.187484668430562,,-0.0001305708013141914,
9,method7,7: Lagged Deviation LOESS,0.0,-0.0001624007614477594,16.7976448685647,0.0014110157525897282,0.2008702730775369,,-0.00010780151846085055,
10,method7,7: Lagged Deviation LOESS,0.0,-0.00029923239429649034,13.494419035884416,0.0016553322671313264,0.19363518937009594,,-4.4054882341029195e-05,
11,method7,7: Lagged Deviation LOESS,0.0,-0.00021673844251323776,14.99962696509459,0.0012385762897481056,0.18627869319848167,,-6.957407620092226e-05,
12,method7,7: Lagged Deviation LOESS,0.0,-7.212059454090522e-05,14.999922195576872,0.001644562982973996,0.21761641334809234,,-0.00018618743631374946,
13,method7,7: Lagged Deviation LOESS,0.0,-8.027960213661262e-05,22.627660435269544,0.0005613545022226107,0.19251747053301282,,-8.335200494331157e-05,
14,method7,7: Lagged Deviation LOESS,0.0,-0.000364533193886125,14.999579358735234,0.002124579126153936,0.1682611558232504,,-2.4190103055985133e-05,
15,method7,7: Lagged Deviation LOESS,0.0,-4.655809813474007e-05,30.0,0.0008856586492986818,0.22207332424177573,,-5.685291583695927e-05,
16,method7,7: Lagged Deviation LOESS,0.0,-0.0002777186433740814,15.000299493738343,0.0011703364501394198,0.19289600010327057,,4.093958835226837e-06,
17,method7,7: Lagged Deviation LOESS,0.0,-0.0004340232458793304,16.537821396625322,0.0018317950178259323,0.1611149154037066,,-6.709854601458528e-05,
18,method7,7: Lagged Deviation LOESS,0.0,-5.6356905553660866e-05,19.422503870285798,0.0011994753813148185,0.18224575561536738,,-0.00019780414372070425,
19,method7,7: Lagged Deviation LOESS,0.0,-0.00019639960164183635,15.000138911093348,0.0008674029867522526,0.19252465071388025,,-5.579798095564619e-05,
20,method7,7: Lagged Deviation LOESS,0.0,9.533065171599397e-05,30.0,0.0014227876871003575,0.19878578183141715,,-0.00014609276906616382,
21,method7,7: Lagged Deviation LOESS,0.0,-0.00043920166396745015,13.104634251036455,0.002260577362025895,0.18766703004832797,,6.080736061565795e-05,
22,method7,7: Lagged Deviation LOESS,0.0,-2.7310541159520456e-05,15.000419930722089,0.00090519086886931,0.1908368659027876,,-0.00015817023535480684,
23,method7,7: Lagged Deviation LOESS,0.0,-0.00017219130827884,0.0,0.001718225421235009,0.16673897460990827,,0.0001942313283889123,
24,method7,7: Lagged Deviation LOESS,0.0,-3.929789206229813e-05,19.882540389101298,0.001727984980048558,0.20195471430499656,,-0.0001652506433591522,
25,method7,7: Lagged Deviation LOESS,0.0,-7.756053825771342e-05,18.881442516235992,0.0016706738736560478,0.17210591168912137,,-0.00017279432475232674,
26,method7,7: Lagged Deviation LOESS,0.0,-0.00037801166368955756,18.282319001148867,0.00202486176968919,0.17487173576419424,,-7.677377584670478e-05,
27,method7,7: Lagged Deviation LOESS,0.0,-7.940855282987285e-05,17.808481297768985,0.0007177983883372985,0.17507289137412907,,-0.00012271524344468327,
28,method7,7: Lagged Deviation LOESS,0.0,-0.0004988535265365483,14.999438671285194,0.0011408720751518997,0.16133957655130227,,0.00023015797233960782,
29,method7,7: Lagged Deviation LOESS,0.0,-0.00032973254041146537,15.000273558930633,0.0015998452765025872,0.22877383288956954,,-1.7040581514443633e-05,
