# Input data: Maddison_CRU_dataset.csv
iteration,approach,approach_name,C_Delta_u,C_epsilon,C_j,C_k,C_v,Sigma_Delta_u_Delta_u,Sigma_Delta_u_epsilon,Sigma_Delta_u_j,Sigma_Delta_u_k,Sigma_Delta_u_v,Sigma_epsilon_epsilon,Sigma_j_epsilon,Sigma_j_j,Sigma_j_k,Sigma_k_epsilon,Sigma_k_k,Sigma_v_epsilon,Sigma_v_j,Sigma_v_k,Sigma_v_v,cov_epsilon_Delta_u,cov_epsilon_j,cov_epsilon_k,cov_epsilon_v,s_Delta_u,s_epsilon,s_j,s_k,s_v,sum_check,var_dy
15,approach8,8: Piecewise Quadratic LOESS,6.5121071746577624e-06,0.0033625817797934194,0.0005001599198752542,0.0004134613000092106,-7.014332426988497e-05,9.937900973672676e-06,-2.428151442516332e-06,-3.6177331736807346e-07,-2.6707013753076366e-06,2.0348323361771277e-06,0.004091637635125458,8.160827167763209e-05,0.0005329356531234348,-1.98683430298557e-05,9.858685451092732e-06,0.0004134613000092109,-0.0008180946610182469,-9.415388857858889e-05,1.2680358954070385e-05,0.0008273900340367033,-2.428151442516332e-06,8.160827167763209e-05,9.858685451092732e-06,-0.0008180946610182469,0.001545874470693363,0.7982253961098976,0.1187303019839853,0.09814937794501495,-0.01665095050959138,0.004212571782582657,0.0042125717825826576
16,approach8,8: Piecewise Quadratic LOESS,6.097265721567184e-06,0.0035136659741716106,0.0006778555744596106,0.00043779721274711975,-1.285857544040727e-06,1.153067295555627e-05,-2.707272971508744e-06,-6.69086487870401e-07,-4.380182687905545e-06,2.323134913295604e-06,0.004460650242744551,5.9413477116437296e-05,0.0006922904110645159,-2.4303045567671043e-05,2.0165345503645433e-05,0.0004377972127471199,-0.0010238558182215144,-4.887618166580118e-05,8.517882751930969e-06,0.001060605124678048,-2.707272971508744e-06,5.9413477116437296e-05,2.0165345503645433e-05,-0.0010238558182215144,0.0013157303525100465,0.7582147772315075,0.14627460810505802,0.09447235980189955,-0.00027747549097524875,0.004634130169555868,0.004634130169555868
17,approach8,8: Piecewise Quadratic LOESS,9.987258219738372e-06,0.003987629848871803,0.0006129582956896565,0.00043234662948875237,-2.4403275777011135e-06,1.2872964560345797e-05,-1.9965764717883356e-06,-1.3721869858500073e-07,-2.2424605335812014e-06,1.490549363347113e-06,0.004693356560454497,-4.815456969802605e-06,0.0006410049111021402,-2.295342443081191e-05,2.1311920919929883e-05,0.0004323466294887526,-0.0007202265990610328,-1.4051531328406476e-07,3.883964044463042e-06,0.0007125522733888056,-1.9965764717883356e-06,-4.815456969802605e-06,2.1311920919929883e-05,-0.0007202265990610328,0.0019814094772809317,0.7911207861660655,0.12160708670344852,0.08577486336003863,-0.0004841457068338093,0.005040481704692249,0.00504048170469225
18,approach8,8: Piecewise Quadratic LOESS,1.3619757960951208e-05,0.0029360691699883094,0.0005032744323764965,0.00035832001823648624,-3.685458246134631e-06,1.5586254587600008e-05,-2.2441926135532303e-07,-7.976886570609701e-07,-8.851584281303316e-07,-5.923028010217483e-08,0.00446056432304087,-2.273650297279626e-05,0.0005098692901900834,-2.1783804262027488e-05,1.8278135840531962e-05,0.0003583200182364864,-0.0015198123666589416,3.8723138078297767e-05,4.390826849625675e-06,0.0014730721737649859,-2.2441926135532303e-07,-2.273650297279626e-05,1.8278135840531962e-05,-0.0015198123666589416,0.0035769947998659708,0.7711079876166532,0.13217635971781241,0.09410657998435357,-0.0009679221186854366,0.0038075979203161087,0.0038075979203161096
19,approach8,8: Piecewise Quadratic LOESS,6.985614985551901e-06,0.002736062217988082,0.0004889915178603964,0.00036033218818262274,4.9640579066788436e-05,8.257207129956113e-06,-1.8850652868876462e-07,-5.38499455826639e-07,-5.400939781359296e-07,-4.4921817528780614e-09,0.003597603186974763,-7.066359441997144e-05,0.0005043714499401646,-1.7993795213659216e-05,1.885414910599368e-05,0.00036033218818262296,-0.0008095430171440144,7.381595700968909e-05,-3.2025991419874875e-07,0.0007856923912970653,-1.8850652868876462e-07,-7.066359441997144e-05,1.885414910599368e-05,-0.0008095430171440144,0.0019180647287983176,0.7512501686644297,0.13426411060864935,0.0989376686566992,0.01362998734142354,0.0036420121180834415,0.003642012118083441
20,approach8,8: Piecewise Quadratic LOESS,3.12516057709726e-06,0.003106420941595648,0.0005218674844096425,0.00032795296129166265,2.175644812661302e-05,5.09761983049772e-06,4.1276072454017623e-07,-3.369730791671688e-07,-1.4576414148542384e-06,-5.906054839192296e-07,0.003654551579475446,-9.238193486242574e-06,0.000510313742806153,-2.247375045952045e-05,2.5702102891161956e-05,0.0003279529612916628,-0.0005650073080092575,4.360265862841965e-05,-1.7707110167874473e-06,0.0005455224140081576,4.1276072454017623e-07,-9.238193486242574e-06,2.5702102891161956e-05,-0.0005650073080092575,0.0007849947314455537,0.7802876084753674,0.13108549646265572,0.0823769980533422,0.005464902277188872,0.003981122996000664,0.003981122996000665
21,approach8,8: Piecewise Quadratic LOESS,7.422941713777176e-06,0.003250404353461432,0.0005405274262960905,0.00043486334367115573,2.155193833416316e-05,1.193369313051936e-05,-1.1234348879766332e-06,-3.73504623566167e-07,-3.7733136251147667e-06,7.595017199153839e-07,0.004108789074035979,1.6326426715910666e-05,0.0005132054245138432,-2.75819150068841e-05,3.297228771209542e-05,0.00043486334367115595,-0.000906560000114576,3.895099469678696e-05,-1.6170590800967461e-06,0.0008900185011121336,-1.1234348879766332e-06,1.6326426715910666e-05,3.297228771209542e-05,-0.000906560000114576,0.001744616444064382,0.7639436093620788,0.1270403396316181,0.10220607537324561,0.005065359188993258,0.004254770003476619,0.004254770003476618
22,approach8,8: Piecewise Quadratic LOESS,3.737262473570278e-06,0.0031631768064759942,0.0004833751527829997,0.00035318129539834797,7.356201029052483e-06,6.94328066909255e-06,-1.8519620897360217e-06,5.500248917793621e-08,-2.893174272947602e-06,1.4841156779834158e-06,0.0035679760548347167,5.347962132117833e-06,0.0004969638951067939,-2.0480535811886258e-05,1.8966194243715718e-05,0.0003531812953983482,-0.00042726144264481996,1.488828866796238e-06,4.407515841117948e-06,0.0004272371832879749,-1.8519620897360217e-06,5.347962132117833e-06,1.8966194243715718e-05,-0.00042726144264481996,0.0009317935518502807,0.7886595529430291,0.12051758571229335,0.08805698181854538,0.0018340859742819473,0.004010826718159965,0.004010826718159964
23,approach8,8: Piecewise Quadratic LOESS,1.498101706244878e-05,0.0030221519639551282,0.0005227792231889626,0.0004217483921896536,-1.352838027211963e-05,1.7360606332502103e-05,-3.1739873626661682e-06,4.8789253477334994e-08,-1.939032168770773e-06,2.684641007906283e-06,0.004139742610165272,3.708870387074635e-05,0.0005557728736726334,-2.832471775140378e-05,2.4990073012835994e-05,0.0004217483921896538,-0.0011764954357310598,-4.1806425856490824e-05,5.273676907338346e-06,0.0011968151634001863,-3.1739873626661682e-06,3.708870387074635e-05,2.4990073012835994e-05,-0.0011764954357310598,0.0037753321327286026,0.7616056621487916,0.1317444063644618,0.10628385578381806,-0.00340925642980053,0.003968132216124074,0.003968132216124075
24,approach8,8: Piecewise Quadratic LOESS,3.9100790414363945e-06,0.0037000176185545625,0.0005632747640913246,0.00040740611562130097,-1.4703775762631892e-05,9.773616331832602e-06,-1.8693932364211199e-06,-5.031871614727904e-07,-4.936401746506987e-06,1.4454448540046903e-06,0.004321511256965544,5.888475908245709e-05,0.0005561703217391212,-3.1355086003238765e-05,3.1339069658437146e-05,0.0004074061156213012,-0.000709848073915455,-1.992204356554213e-05,4.952418091308428e-06,0.0007086684787730522,-1.8693932364211199e-06,5.888475908245709e-05,3.1339069658437146e-05,-0.000709848073915455,0.0008390898973170369,0.794011417857083,0.12087688227116782,0.08742799112250918,-0.003155381148077037,0.004659904801545992,0.004659904801545993
0,approach8a,8a: Shared T_opt Total/Trend LOESS,5.483462587988814e-06,0.0024969033538133805,0.0005166040047905599,0.0003733152842951411,0.0,8.292948375575872e-06,-2.1229469050732599e-07,-4.842880008862452e-07,-2.1129030961934855e-06,0.0,0.0024400236889237973,3.642445026288473e-05,0.0004992184487495738,-1.855460622101246e-05,2.066750931720572e-05,0.00037331528429514134,0.0,0.0,0.0,0.0,-2.1229469050732599e-07,3.642445026288473e-05,2.066750931720572e-05,0.0,0.001616440974804511,0.7360489520018928,0.1522869660715319,0.11004764095177083,0.0,0.0033923061054870703,0.0033923061054870703
1,approach8a,8a: Shared T_opt Total/Trend LOESS,7.139854020913256e-06,0.0027073264920069195,0.00048099018850356214,0.00032862000003860416,0.0,1.0319368008016419e-05,-2.1909558063354851e-07,-4.455850667760131e-07,-2.5148333396936005e-06,0.0,0.0026575924638954688,2.5452290494696904e-05,0.0004779694829333352,-2.1985999857693954e-05,2.450083319738733e-05,0.0003286200000386044,0.0,0.0,0.0,0.0,-2.1909558063354851e-07,2.5452290494696904e-05,2.450083319738733e-05,0.0,0.0020260212713525665,0.7682371439578461,0.13648687359233294,0.0932499611784685,0.0,0.003524076534569999,0.0035240765345699986
2,approach8a,8a: Shared T_opt Total/Trend LOESS,1.335987013424494e-05,0.0030984567913381446,0.0005774466185812906,0.00036040463800373105,0.0,1.8064509000119843e-05,-4.231627560568062e-07,-3.0929135540009964e-07,-3.972184754417996e-06,0.0,0.0030859364535210936,-1.2498136611496473e-05,0.0006117234989783736,-2.146945243018651e-05,2.544163718460428e-05,0.00036040463800373127,0.0,0.0,0.0,0.0,-4.231627560568062e-07,-1.2498136611496473e-05,2.544163718460428e-05,0.0,0.003299003870088575,0.7651137955095454,0.1425911038301349,0.0889960967902311,0.0,0.004049667918057411,0.004049667918057411
3,approach8a,8a: Shared T_opt Total/Trend LOESS,9.419698676100318e-06,0.0035479333958279395,0.0005243316700057245,0.00044601367331087156,0.0,1.45624836708776e-05,-4.7254309588754116e-07,-7.736175730676231e-07,-3.896624325822116e-06,0.0,0.003516565186301835,-6.684650304539171e-06,0.0005664187164840402,-3.462877860070901e-05,3.852540292653095e-05,0.0004460136733108718,0.0,0.0,0.0,0.0,-4.7254309588754116e-07,-6.684650304539171e-06,3.852540292653095e-05,0.0,0.002080460703260618,0.7836063829232638,0.11580534287042901,0.09850781350304683,0.0,0.004527698437820636,0.004527698437820635
4,approach8a,8a: Shared T_opt Total/Trend LOESS,7.026447570189804e-06,0.0035610952395179014,0.0005104779404534416,0.00040782411549949803,0.0,1.123028475307797e-05,-3.765530035310841e-07,3.105517259241584e-09,-3.830389696616324e-06,0.0,0.003506136369445952,2.4591724359593244e-05,0.0005127964195958599,-2.6913309019270786e-05,3.074369871588693e-05,0.00040782411549949825,0.0,0.0,0.0,0.0,-3.765530035310841e-07,2.4591724359593244e-05,3.074369871588693e-05,0.0,0.0015661578068921036,0.7937491961256619,0.11378281894242663,0.09090182712501935,0.0,0.004486423743041031,0.004486423743041031
5,approach8a,8a: Shared T_opt Total/Trend LOESS,6.847569428829017e-06,0.003158742770369661,0.0005380054120741098,0.00042185728864367356,0.0,1.0655322953657946e-05,-2.8344304038218086e-07,-1.1742309690707572e-07,-3.406887387539671e-06,0.0,0.0030747136503603777,4.658472647446828e-05,0.0005258590578842063,-3.4320949187657675e-05,3.772783657519713e-05,0.0004218572886436738,0.0,0.0,0.0,0.0,-2.8344304038218086e-07,4.658472647446828e-05,3.772783657519713e-05,0.0,0.001659834534917428,0.7656717309220336,0.13041123163694573,0.10225720290610336,0.0,0.004125453040516273,0.004125453040516273
6,approach8a,8a: Shared T_opt Total/Trend LOESS,9.962325443966449e-06,0.003702244080101642,0.0004951981737493199,0.00043484413974873904,0.0,1.4779154768875049e-05,-4.069441865671713e-07,-6.164097431552427e-07,-3.793475395186185e-06,0.0,0.00366136698407426,1.0254407994370326e-05,0.0005127963323224975,-2.723615682439263e-05,3.102963221957857e-05,0.00043484413974873926,0.0,0.0,0.0,0.0,-4.069441865671713e-07,1.0254407994370326e-05,3.102963221957857e-05,0.0,0.0021460128586170946,0.7975109271750366,0.10667204704433281,0.09367101292201328,0.0,0.004642248719043667,0.004642248719043668
7,approach8a,8a: Shared T_opt Total/Trend LOESS,5.81921680702599e-06,0.003501612465900423,0.0006009332811473569,0.0003754275498928521,0.0,1.0015288036875802e-05,-3.3020217439926505e-07,-3.864956270376041e-08,-3.827219492746786e-06,0.0,0.003483820900044727,-8.038523404673742e-06,0.0006313435260567571,-2.2333071942022656e-05,2.616029143476925e-05,0.0003754275498928523,0.0,0.0,0.0,0.0,-3.3020217439926505e-07,-8.038523404673742e-06,2.616029143476925e-05,0.0,0.001297833650683839,0.7809488184754773,0.13402343647812617,0.08372991139571287,0.0,0.004483792513747658,0.004483792513747658
8,approach8a,8a: Shared T_opt Total/Trend LOESS,4.334112239124251e-06,0.0033720616376798082,0.0006840691784177211,0.00043481147333834883,0.0,7.737242301921058e-06,-3.176231973083541e-07,-7.363513807829632e-07,-2.3491554847054893e-06,0.0,0.003344774898803299,2.0872879506008848e-06,0.0007058861604864145,-2.3167918638511303e-05,2.5517074123216625e-05,0.000434811473338349,0.0,0.0,0.0,0.0,-3.176231973083541e-07,2.0872879506008848e-06,2.5517074123216625e-05,0.0,0.0009641481083364085,0.7501344381011434,0.15217510944662432,0.09672630434389574,0.0,0.004495276401675003,0.004495276401675003
9,approach8a,8a: Shared T_opt Total/Trend LOESS,1.1281047568412452e-05,0.0036328913132095764,0.0005158069035277707,0.0004921494794080818,0.0,1.6105530082390982e-05,-5.312417660447673e-07,-5.037043826417984e-08,-4.242870309669581e-06,0.0,0.003563011546098701,3.209535710800767e-05,0.0005178346983172704,-3.4072781459243305e-05,3.831565176891265e-05,0.000492149479408082,0.0,0.0,0.0,0.0,-5.312417660447673e-07,3.209535710800767e-05,3.831565176891265e-05,0.0,0.002424921619732878,0.7809094531441108,0.11087545765468146,0.10579016758147447,0.0,0.0046521287437138415,0.004652128743713843
10,approach8a,8a: Shared T_opt Total/Trend LOESS,1.8132942028700634e-06,0.0035728053232863023,0.0005323390878044963,0.00041863944437843834,0.0,6.3385755359969184e-06,-3.1916756621965436e-07,-2.2205143990207377e-07,-3.984062327005127e-06,0.0,0.0035319843062784615,1.0841607705981086e-05,0.0005480340460794919,-2.6314514541074633e-05,3.029857686807955e-05,0.00041863944437843856,0.0,0.0,0.0,0.0,-3.1916756621965436e-07,1.0841607705981086e-05,3.029857686807955e-05,0.0,0.0004006751248288729,0.7894660538985804,0.11762847425406958,0.09250479672252089,0.0,0.004525597149672107,0.004525597149672108
11,approach8a,8a: Shared T_opt Total/Trend LOESS,6.12950036856773e-06,0.003292150894801501,0.0005552712733237413,0.0003778585025366879,0.0,9.381412751243983e-06,-2.571967032306891e-07,-3.9464925636700477e-07,-2.6000664230785582e-06,0.0,0.0032091503903626775,5.069201071957309e-05,0.0005349395358599377,-2.9965623999402495e-05,3.2565690422480815e-05,0.0003778585025366881,0.0,0.0,0.0,0.0,-2.571967032306891e-07,5.069201071957309e-05,3.2565690422480815e-05,0.0,0.001448571544902956,0.7780268897920962,0.13122605724334993,0.08929848141965069,0.0,0.004231410171030498,0.0042314101710304985
12,approach8a,8a: Shared T_opt Total/Trend LOESS,7.308759982200853e-06,0.003903801414358619,0.0005668989560728789,0.00044745423357257644,0.0,1.0502847197400645e-05,-3.8719215484034805e-07,-3.501200209172818e-07,-2.4567750394421623e-06,0.0,0.0038958872255785175,-2.121972963117897e-05,0.000615533141251654,-2.7064335526678873e-05,2.9521110566120862e-05,0.00044745423357257666,0.0,0.0,0.0,0.0,-3.8719215484034805e-07,-2.121972963117897e-05,2.9521110566120862e-05,0.0,0.0014838725703739126,0.7925754646562216,0.11509555836267073,0.09084510441073361,0.0,0.004925463363986275,0.004925463363986276
13,approach8a,8a: Shared T_opt Total/Trend LOESS,3.9110853006528025e-06,0.0025107553759406626,0.0004656212773863911,0.0003079886357930837,0.0,7.083975929682157e-06,-3.288732971765279e-07,-5.842401663093275e-07,-2.2597771655434987e-06,0.0,0.0024935488520107176,-4.94398698674816e-06,0.000491369111587775,-2.0219607048326416e-05,2.2479384213869734e-05,0.00030798863579308385,0.0,0.0,0.0,0.0,-3.288732971765279e-07,-4.94398698674816e-06,2.2479384213869734e-05,0.0,0.0011894028528370631,0.7635475519854735,0.141600408350228,0.09366263681146145,0.0,0.00328827637442079,0.00328827637442079
14,approach8a,8a: Shared T_opt Total/Trend LOESS,1.2461593713774309e-05,0.0035958300864857187,0.0005317026360682265,0.0004183633548115231,0.0,1.7540518013345202e-05,-4.038454672004563e-07,-6.416506221522013e-07,-4.033428210218235e-06,0.0,0.003525405460423711,2.789982885320465e-05,0.0005433396723029596,-3.889521446578558e-05,4.2928642676003574e-05,0.0004183633548115233,0.0,0.0,0.0,0.0,-4.038454672004563e-07,2.789982885320465e-05,4.2928642676003574e-05,0.0,0.0027337902404713853,0.788843339192022,0.11664346557130517,0.09177940499620135,0.0,0.004558357671079242,0.004558357671079243
15,approach8a,8a: Shared T_opt Total/Trend LOESS,4.834863081097057e-06,0.003294115699617096,0.0005001599198752541,0.0004134613000092107,0.0,8.303708028219297e-06,-3.32827568289514e-07,-2.815612012289972e-07,-2.8544561776037288e-06,0.0,0.003284351556995022,-1.2625829017095886e-05,0.0005329356531234348,-1.98683430298557e-05,2.2722799207459195e-05,0.0004134613000092109,0.0,0.0,0.0,0.0,-3.32827568289514e-07,-1.2625829017095886e-05,2.2722799207459195e-05,0.0,0.0011477224200872568,0.7819725976509125,0.11873030198398528,0.09814937794501497,0.0,0.0042125717825826576,0.0042125717825826576
16,approach8a,8a: Shared T_opt Total/Trend LOESS,5.986047208249887e-06,0.003512491335140887,0.0006778555744596105,0.0004377972127471197,0.0,1.145378287966932e-05,-3.977682487474158e-07,-6.327590467478896e-07,-4.4372083759241265e-06,0.0,0.0034736478814365256,1.0500968009513612e-05,0.0006922904110645159,-2.4303045567671043e-05,2.8740253943594976e-05,0.0004377972127471199,0.0,0.0,0.0,0.0,-3.977682487474158e-07,1.0500968009513612e-05,2.8740253943594976e-05,0.0,0.0012917304843043686,0.7579613016087379,0.146274608105058,0.09447235980189955,0.0,0.004634130169555867,0.004634130169555868
17,approach8a,8a: Shared T_opt Total/Trend LOESS,6.73533274731506e-06,0.003988441446766526,0.0006129582956896566,0.00043234662948875237,0.0,1.0151445438235295e-05,-4.5848314482076564e-07,-2.8465747787849e-07,-2.6729720682209786e-06,0.0,0.003968082066916108,-4.8085335037931675e-06,0.0006410049111021402,-2.295342443081191e-05,2.562639649903268e-05,0.0004323466294887526,0.0,0.0,0.0,0.0,-4.5848314482076564e-07,-4.8085335037931675e-06,2.562639649903268e-05,0.0,0.001336247831441398,0.7912818021050715,0.12160708670344855,0.08577486336003863,0.0,0.00504048170469225,0.00504048170469225
18,approach8a,8a: Shared T_opt Total/Trend LOESS,1.3116062223200794e-05,0.0029328874074799256,0.0005032744323764964,0.0003583200182364862,0.0,1.4820718107436125e-05,-2.7894924268100776e-07,-8.423707517633293e-07,-5.833358897909934e-07,0.0,0.0028947678993705844,1.6031317200203874e-05,0.0005098692901900834,-2.1783804262027488e-05,2.23671401518183e-05,0.0003583200182364864,0.0,0.0,0.0,0.0,-2.7894924268100776e-07,1.6031317200203874e-05,2.23671401518183e-05,0.0,0.0034447077915495576,0.7702723525062843,0.1321763597178124,0.09410657998435354,0.0,0.003807597920316109,0.0038075979203161096
19,approach8a,8a: Shared T_opt Total/Trend LOESS,6.65685260947494e-06,0.002786031559430947,0.0004889915178603964,0.00036033218818262274,0.0,8.018475487840262e-06,-1.9204999071378775e-07,-5.990355634767371e-07,-5.705373241747974e-07,0.0,0.002764446378186459,3.2128986973677656e-06,0.0005043714499401646,-1.7993795213659216e-05,1.85643325378338e-05,0.00036033218818262296,0.0,0.0,0.0,0.0,-1.9204999071378775e-07,3.2128986973677656e-06,1.85643325378338e-05,0.0,0.0018277952938218166,0.7649704254408296,0.13426411060864935,0.0989376686566992,0.0,0.003642012118083441,0.003642012118083441
20,approach8a,8a: Shared T_opt Total/Trend LOESS,2.8948065663329937e-06,0.0031284077437330276,0.0005218674844096425,0.00032795296129166265,0.0,4.895921784266546e-06,-1.723406044779559e-07,-3.638045495296354e-07,-1.4649700639259613e-06,0.0,0.0030702500672015196,3.4391296612539505e-05,0.000510313742806153,-2.247375045952045e-05,2.393872052344624e-05,0.0003279529612916628,0.0,0.0,0.0,0.0,-1.723406044779559e-07,3.4391296612539505e-05,2.393872052344624e-05,0.0,0.0007271331655015539,0.7858103723185007,0.13108549646265572,0.0823769980533422,0.0,0.003981122996000666,0.003981122996000665
21,approach8a,8a: Shared T_opt Total/Trend LOESS,6.7322976809008856e-06,0.003272646935828472,0.0005405274262960906,0.00043486334367115573,0.0,1.1030823628512603e-05,-3.336349340295441e-07,-2.908953314188457e-07,-3.6739956821633275e-06,0.0,0.003186529847952904,5.5194812120550354e-05,0.0005132054245138432,-2.75819150068841e-05,3.125591068904722e-05,0.00043486334367115595,0.0,0.0,0.0,0.0,-3.336349340295441e-07,5.5194812120550354e-05,3.125591068904722e-05,0.0,0.0015822941487788655,0.7691712908463577,0.12704033963161812,0.10220607537324561,0.0,0.00425477000347662,0.004254770003476618
22,approach8a,8a: Shared T_opt Total/Trend LOESS,2.7639367499106592e-06,0.0031715063332287056,0.00048337515278299966,0.00035318129539834797,0.0,5.74761741421807e-06,-3.027957221105097e-07,-1.1201129418033632e-07,-2.5688736480165648e-06,0.0,0.0031417559147086413,7.003804782272351e-06,0.0004969638951067939,-2.0480535811886258e-05,2.3049409459902618e-05,0.0003531812953983482,0.0,0.0,0.0,0.0,-3.027957221105097e-07,7.003804782272351e-06,2.3049409459902618e-05,0.0,0.0006891189632791373,0.7907363135058821,0.12051758571229333,0.08805698181854538,0.0,0.004010826718159964,0.004010826718159964
23,approach8a,8a: Shared T_opt Total/Trend LOESS,1.4658372218094042e-05,0.0030089462285273656,0.0005227792231889624,0.0004217483921896536,0.0,1.6830867125568597e-05,-4.994254416188439e-07,1.669763661155335e-07,-1.8400458319712432e-06,0.0,0.0029841167994839922,-4.835909098382746e-06,0.0005557728736726334,-2.832471775140378e-05,3.0164763583374784e-05,0.0004217483921896538,0.0,0.0,0.0,0.0,-4.994254416188439e-07,-4.835909098382746e-06,3.0164763583374784e-05,0.0,0.003694023137266277,0.7582777147144539,0.13174440636446177,0.10628385578381806,0.0,0.003968132216124076,0.003968132216124075
24,approach8a,8a: Shared T_opt Total/Trend LOESS,1.8629070244811414e-06,0.0036873610148088864,0.0005632747640913246,0.000407406115621301,0.0,6.649580681070276e-06,-3.3812559799539303e-07,-5.868645689319112e-07,-3.86168348966183e-06,0.0,0.003613435977989607,3.9046392924374087e-05,0.0005561703217391212,-3.1355086003238765e-05,3.521676949290041e-05,0.0004074061156213012,0.0,0.0,0.0,0.0,-3.3812559799539303e-07,3.9046392924374087e-05,3.521676949290041e-05,0.0,0.0003997736228137309,0.7912953529835093,0.12087688227116782,0.0874279911225092,0.0,0.004659904801545993,0.004659904801545993
0,approach8b,8b: Modulated Response LOESS,5.020134805722693e-06,0.002498801372948599,0.0005166040047905598,0.00037331528429514107,-1.434691352952924e-06,9.843808460294015e-06,9.602307527505139e-08,-3.974082903109694e-06,-1.2568281201482074e-06,3.1121429341152794e-07,0.0024371394469230464,4.183523613734202e-05,0.0004992184487495738,-1.855460622101246e-05,1.9753047386397254e-05,0.00037331528429514134,-2.238057346187932e-08,-1.9209909722338524e-06,5.8386954763185815e-08,1.3907894456809407e-07,9.602307527505139e-08,4.183523613734202e-05,1.9753047386397254e-05,-2.238057346187932e-08,0.0014798590249867495,0.7366084590381676,0.15228696607153183,0.1100476409517708,-0.0004229250864573525,0.0033923061054870695,0.0033923061054870703
1,approach8b,8b: Modulated Response LOESS,4.8636080531696e-06,0.002710379745007408,0.0004809901885035622,0.00032862000003860416,-7.770070327451209e-07,8.148167848265488e-06,1.0687570908225205e-07,-1.6416019987465326e-06,-1.9370097702436926e-06,1.8717626481208578e-07,0.002658050009153826,2.809671255820527e-05,0.0004779694829333352,-2.1985999857693954e-05,2.3847331475252e-05,0.0003286200000386044,2.7881611104245565e-07,-1.4484051315378361e-06,7.567815268542317e-08,1.2972757025275038e-07,1.0687570908225205e-07,2.809671255820527e-05,2.3847331475252e-05,2.7881611104245565e-07,0.0013801085207597653,0.7691035419973147,0.13648687359233297,0.0932499611784685,-0.00022048528887580755,0.0035240765345699986,0.0035240765345699986
2,approach8b,8b: Modulated Response LOESS,1.8279649759672762e-05,0.0030950984254900426,0.0005774466185812906,0.00036040463800373105,-1.5614137773250416e-06,3.127950421046708e-05,-1.1062498071799706e-06,-8.834518345771669e-06,-4.067188342390469e-06,1.0081020445477878e-06,0.003071601882015396,-8.880838640535462e-07,0.0006117234989783736,-2.146945243018651e-05,2.544323460673557e-05,0.00036040463800373127,4.764253914486643e-08,-3.084825757071371e-06,9.3406165841181e-08,3.7426123021249397e-07,-1.1062498071799706e-06,-8.880838640535462e-07,2.544323460673557e-05,4.764253914486643e-08,0.004513863884533363,0.7642845013757902,0.1425911038301349,0.0889960967902311,-0.00038556588068930787,0.004049667918057412,0.004049667918057411
3,approach8b,8b: Modulated Response LOESS,1.468534350556586e-05,0.003543520503782392,0.0005243316700057244,0.0004460136733108716,-8.52752783919535e-07,2.275497272505208e-05,-1.1992636945415119e-06,-6.869264509337952e-06,-8.770835345946105e-07,8.759825189878572e-07,0.0035075755377019227,1.7017351210589878e-06,0.0005664187164840402,-3.462877860070901e-05,3.53474081848946e-05,0.0004460136733108718,9.508646905765817e-08,-2.290738489327838e-06,1.584539504088704e-07,3.0846276695391704e-07,-1.1992636945415119e-06,1.7017351210589878e-06,3.53474081848946e-05,9.508646905765817e-08,0.0032434455843827164,0.7826317393806007,0.115805342870429,0.09850781350304684,-0.00018834133845936954,0.004527698437820634,0.004527698437820635
4,approach8b,8b: Modulated Response LOESS,8.192664190357689e-06,0.0035606825341565236,0.0005104779404534416,0.0004078241154994981,-7.535112587905702e-07,1.3936539585647151e-05,-9.111006819801152e-10,-4.043595822046724e-06,-2.1650940810385115e-06,4.6572560847775277e-07,0.003501744788561244,3.0076353692443014e-05,0.0005127964195958599,-2.6913309019270786e-05,2.8961893771034406e-05,0.00040782411549949825,-9.959076751551306e-08,-1.4379279935437992e-06,1.1650932927468948e-07,2.0177256451629974e-07,-9.111006819801152e-10,3.0076353692443014e-05,2.8961893771034406e-05,-9.959076751551306e-08,0.001826101291271354,0.793657206294782,0.11378281894242663,0.09090182712501936,-0.00016795365349948373,0.00448642374304103,0.004486423743041031
5,approach8b,8b: Modulated Response LOESS,2.34086995483364e-05,0.0031428862184557198,0.0005380054120741098,0.0004218572886436735,-7.045782055657683e-07,2.9371738935269084e-05,9.009916860117795e-07,-7.518912378153295e-06,-9.041382885068011e-07,1.5590195937156366e-06,0.0030521012137821714,5.5905560002543694e-05,0.0005258590578842063,-3.4320949187657675e-05,3.507845647470313e-05,0.0004218572886436738,-1.1000034897100388e-06,-1.9193442468292065e-06,1.4663100146109876e-07,6.091189357967415e-07,9.009916860117795e-07,5.5905560002543694e-05,3.507845647470313e-05,-1.1000034897100388e-06,0.005674213066647089,0.7618281404707029,0.13041123163694573,0.10225720290610335,-0.00017078808039894573,0.004125453040516274,0.004125453040516273
