# Input data: Maddison_CRU_dataset.csv
iteration,approach,approach_name,C_Delta_u,C_epsilon,C_j,C_k,C_v,Sigma_Delta_u_Delta_u,Sigma_Delta_u_epsilon,Sigma_Delta_u_j,Sigma_Delta_u_k,Sigma_Delta_u_v,Sigma_epsilon_epsilon,Sigma_h_epsilon,Sigma_h_h,Sigma_h_j,Sigma_h_k,Sigma_j_epsilon,Sigma_j_j,Sigma_j_k,Sigma_k_epsilon,Sigma_k_k,Sigma_v_epsilon,Sigma_v_j,Sigma_v_k,Sigma_v_v,cov_epsilon_Delta_u,cov_epsilon_j,cov_epsilon_k,cov_epsilon_v,s_Delta_u,s_epsilon,s_j,s_k,s_v,sum_check,var_dy
44,Approach3J,Approach3J: Persistence (Joint OLS),4.618846396955914e-06,0.0026836129839101345,0.00038386869966462397,0.0002742819448156497,0.0,6.9866448443509475e-06,-1.2719234098097156e-19,5.4262993513643e-07,-2.910428382531337e-06,0.0,0.0026836129839101206,-1.2719234098097156e-19,6.9866448443509475e-06,5.4262993513643e-07,-2.910428382531337e-06,1.8435483954187737e-17,0.0006936277924844771,-0.000310301722755008,-4.360890968611972e-18,0.0005874940959531933,0.0,0.0,0.0,0.0,-1.2719234098097156e-19,1.8435483954187737e-17,-4.360890968611972e-18,0.0,0.0013802505935157357,0.8019444890502714,0.11471154375114156,0.08196371660507164,0.0,0.003346382474787364,0.003346382474787363
45,Approach3J,Approach3J: Persistence (Joint OLS),2.115093111852099e-06,0.003306203362028397,0.00038146917023694255,0.00035010393330195367,0.0,3.158342895103344e-06,9.797790139373614e-20,9.23194477150237e-08,-1.1355692309663665e-06,0.0,0.00330620336202838,9.797790139373614e-20,3.158342895103344e-06,9.23194477150237e-08,-1.1355692309663665e-06,1.5970772651432152e-17,0.00045409152628917115,-7.271467549995962e-05,6.479232153360379e-19,0.000423954178032879,0.0,0.0,0.0,0.0,9.797790139373614e-20,1.5970772651432152e-17,6.479232153360379e-19,0.0,0.0005235519521082476,0.8183891359473442,0.09442559650330437,0.08666171559724267,0.0,0.004039891558679145,0.0040398915586791475
46,Approach3J,Approach3J: Persistence (Joint OLS),6.281126822026571e-06,0.0028088998511707837,0.0003643647168863516,0.000297797598478944,0.0,7.91432522487826e-06,3.9795465869762296e-18,1.3686588547411688e-08,-1.6468849914030805e-06,0.0,0.002808899851170784,3.9795465869762296e-18,7.91432522487826e-06,1.3686588547411688e-08,-1.6468849914030805e-06,-3.0097321154709e-17,0.0004710006270553934,-0.00010664959675755911,2.5557418164956747e-17,0.00040609408022788067,0.0,0.0,0.0,0.0,3.9795465869762296e-18,-3.0097321154709e-17,2.5557418164956747e-17,0.0,0.0018063004691034755,0.807771799964622,0.10478249805887899,0.08563940150739556,0.0,0.003477343293358106,0.003477343293358106
47,Approach3J,Approach3J: Persistence (Joint OLS),4.381828069095955e-06,0.0030256727123148,0.00035825173762612226,0.0003352958728810447,0.0,6.831968432963982e-06,-2.423716469459531e-18,7.838395327790831e-07,-3.2339798966446867e-06,0.0,0.0030256727123148214,-2.423716469459531e-18,6.831968432963982e-06,7.838395327790831e-07,-3.2339798966446867e-06,3.138034577051867e-18,0.0005461602078973388,-0.00018869230980399885,-2.1800757563761985e-17,0.00052722216258171,0.0,0.0,0.0,0.0,-2.423716469459531e-18,3.138034577051867e-18,-2.1800757563761985e-17,0.0,0.0011767712799412198,0.8125660555843092,0.09621106743114115,0.09004610570460864,0.0,0.003723602150891063,0.0037236021508910626
48,Approach3J,Approach3J: Persistence (Joint OLS),6.327268922257816e-06,0.005048670629211677,0.00038655002479668987,0.0004834239008727642,0.0,9.628308810573548e-06,1.1956201837593603e-19,2.571287809054172e-07,-3.558168669221269e-06,0.0,0.005048670629211691,1.1956201837593603e-19,9.628308810573548e-06,2.571287809054172e-07,-3.558168669221269e-06,-1.5142157401220823e-17,0.0006731651012782941,-0.0002868722052624946,3.7412469435813165e-19,0.0007738542748044797,0.0,0.0,0.0,0.0,1.1956201837593603e-19,-1.5142157401220823e-17,3.7412469435813165e-19,0.0,0.0010678985673549047,0.8521003608707134,0.06524082076538107,0.08159091979655057,0.0,0.005924971823803389,0.005924971823803389
49,Approach3J,Approach3J: Persistence (Joint OLS),9.138081833863751e-06,0.003078159811665834,0.00034279965701161424,0.00035865753516804174,0.0,1.1620212396466036e-05,-1.9874874755438193e-18,1.7808460794984773e-06,-4.262976642098776e-06,0.0,0.003078159811665863,-1.9874874755438193e-18,1.1620212396466036e-05,1.7808460794984773e-06,-4.262976642098776e-06,-2.6884054438430397e-17,0.0009100539333090153,-0.0005690351223768727,-2.849902853390469e-19,0.0009319556341870135,0.0,0.0,0.0,0.0,-1.9874874755438193e-18,-2.6884054438430397e-17,-2.849902853390469e-19,0.0,0.0024118956298874146,0.8124462368392692,0.09047817799237544,0.0946636895384679,0.0,0.003788755085679354,0.003788755085679354
50,Approach3J,Approach3J: Persistence (Joint OLS),4.924392699911256e-06,0.003109498606510093,0.00040016808464223545,0.0003032470691261979,0.0,7.688582930939447e-06,-1.3901145619594962e-18,-1.1754455520908022e-07,-2.64664567581772e-06,0.0,0.003109498606510123,-1.3901145619594962e-18,7.688582930939447e-06,-1.1754455520908022e-07,-2.64664567581772e-06,-3.46293174627195e-17,0.0007533392073307644,-0.00035305357813328526,5.966809227968151e-18,0.000658947292935295,0.0,0.0,0.0,0.0,-1.3901145619594962e-18,-3.46293174627195e-17,5.966809227968151e-18,0.0,0.0012898379927576433,0.814465800255115,0.104815361104307,0.07942900064782044,0.0,0.0038178381529784377,0.0038178381529784377
51,Approach3J,Approach3J: Persistence (Joint OLS),4.731375052802577e-06,0.0032298653193829486,0.00044518853452482393,0.0003790549416229119,0.0,4.9601530841776466e-06,1.3714907665772856e-20,1.0689203827525581e-06,-1.2976984141276411e-06,0.0,0.0032298653193829356,1.3714907665772856e-20,4.9601530841776466e-06,1.0689203827525581e-06,-1.2976984141276411e-06,1.0302618653235066e-17,0.0007137556955451485,-0.00026963608140308747,2.530937569097959e-18,0.0006499887214401244,0.0,0.0,0.0,0.0,1.3714907665772856e-20,1.0302618653235066e-17,2.530937569097959e-18,0.0,0.0011656963206123016,0.7957606566505014,0.109683681991554,0.09338996503733235,0.0,0.004058840170583487,0.004058840170583487
52,Approach3J,Approach3J: Persistence (Joint OLS),3.452797727955327e-06,0.003371984481599327,0.00042487861907516717,0.0004030647735934231,0.0,5.753461109504408e-06,4.8576754018388557e-20,3.019115598166016e-07,-2.6025749413657305e-06,0.0,0.0033719844815993235,4.8576754018388557e-20,5.753461109504408e-06,3.019115598166016e-07,-2.6025749413657305e-06,6.070707772561866e-18,0.0004486934931112117,-2.4116785595867195e-05,-2.6988140345150696e-18,0.00042978413413065873,0.0,0.0,0.0,0.0,4.8576754018388557e-20,6.070707772561866e-18,-2.6988140345150696e-18,0.0,0.0008214335073096894,0.8022077334238262,0.10108021429175582,0.09589061877710872,0.0,0.004203380671995873,0.004203380671995871
53,Approach3J,Approach3J: Persistence (Joint OLS),2.5442053679942898e-05,0.0030097932595018135,0.0004277096478664031,0.0004064750217547679,0.0,7.4324158245164e-05,1.1184269876077426e-19,-4.146696978700874e-05,-7.415134778212477e-06,0.0,0.0030097932595018347,1.1184269876077426e-19,7.4324158245164e-05,-4.146696978700874e-05,-7.415134778212477e-06,-2.949467087455929e-18,0.00046817474335347005,1.0018742999447256e-06,-1.8556744722511348e-17,0.0004128882822330542,0.0,0.0,0.0,0.0,1.1184269876077426e-19,-2.949467087455929e-18,-1.8556744722511348e-17,0.0,0.006575159531148437,0.7778409355609884,0.1105358554427527,0.1050480494651102,0.0,0.0038694199828029274,0.0038694199828029283
54,Approach3J,Approach3J: Persistence (Joint OLS),5.309271497528599e-06,0.003819050510066824,0.00042700976676124814,0.00037550169425673883,0.0,7.074862322045239e-06,3.3512214500806267e-19,9.738353503676775e-07,-2.739426174884654e-06,0.0,0.003819050510066835,3.3512214500806267e-19,7.074862322045239e-06,9.738353503676775e-07,-2.739426174884654e-06,-8.228410617402956e-18,0.0004775150282933907,-5.147909688250203e-05,-3.174464019863549e-18,0.00042972021731412874,0.0,0.0,0.0,0.0,3.3512214500806267e-19,-8.228410617402956e-18,-3.174464019863549e-18,0.0,0.0011474863291344583,0.8254066970610886,0.092289096534903,0.08115672007487387,0.0,0.004626871242582339,0.00462687124258234
55,Approach3J,Approach3J: Persistence (Joint OLS),1.4047693262525418e-05,0.003805658253997915,0.0003729683203494105,0.00038522457479829564,0.0,4.484228090277234e-05,-3.216682952386602e-18,-2.1723291664905276e-05,-9.071295975338427e-06,0.0,0.003805658253997909,-3.216682952386602e-18,4.484228090277234e-05,-2.1723291664905276e-05,-9.071295975338427e-06,1.3982960414868925e-17,0.0013795032516915643,-0.0009848116396772625,-4.869666577940078e-18,0.0013791075104509015,0.0,0.0,0.0,0.0,-3.216682952386602e-18,1.3982960414868925e-17,-4.869666577940078e-18,0.0,0.0030685897059131626,0.8313111287526828,0.08147150760395905,0.08414877393744533,0.0,0.004577898842408147,0.004577898842408145
56,Approach3J,Approach3J: Persistence (Joint OLS),1.2771316117231184e-05,0.003028446759992933,0.00034385260249570563,0.00029125876813211534,0.0,4.0783448407046566e-05,-2.1766482785405993e-18,-1.4473808840256249e-05,-1.3538323449556957e-05,0.0,0.0030284467599929346,-2.1766482785405993e-18,4.0783448407046566e-05,-1.4473808840256249e-05,-1.3538323449556957e-05,-2.096011522637517e-18,0.00040186553883627785,-4.353912750031383e-05,2.4685834533716037e-18,0.00034833621908198365,0.0,0.0,0.0,0.0,-2.1766482785405993e-18,-2.096011522637517e-18,2.4685834533716037e-18,0.0,0.003473931349804137,0.8237691436168976,0.09353149859863805,0.07922542643466021,0.0,0.003676329446737985,0.003676329446737985
57,Approach3J,Approach3J: Persistence (Joint OLS),4.086541294003338e-06,0.0035133456928639253,0.0003697303888097092,0.0003400520620930853,0.0,5.511218934434303e-06,-7.057056951738021e-19,4.807049715764658e-07,-1.905382612006725e-06,0.0,0.003513345692863892,-7.057056951738021e-19,5.511218934434303e-06,4.807049715764658e-07,-1.905382612006725e-06,3.3907648514360946e-17,0.0005033728103051683,-0.0001341231264670694,1.1671411405189577e-19,0.00047608057117216136,0.0,0.0,0.0,0.0,-7.057056951738021e-19,3.3907648514360946e-17,1.1671411405189577e-19,0.0,0.0009667219666996013,0.8311254465689519,0.0874643036504303,0.08044352781391809,0.0,0.004227214685060723,0.004227214685060723
58,Approach3J,Approach3J: Persistence (Joint OLS),3.810304906546177e-06,0.0032736851559580166,0.0004027094141546,0.00035237188667131686,0.0,6.021118741897101e-06,3.149682255921023e-19,3.2169308625199435e-07,-2.5325069216032335e-06,0.0,0.0032736851559580097,3.149682255921023e-19,6.021118741897101e-06,3.2169308625199435e-07,-2.5325069216032335e-06,4.32680667508467e-18,0.000434511879452304,-3.2124158383960325e-05,2.1320311107973016e-18,0.0003870285519768783,0.0,0.0,0.0,0.0,3.149682255921023e-19,4.32680667508467e-18,2.1320311107973016e-18,0.0,0.0009448809363640918,0.8118097557517217,0.09986404176613414,0.08738132154578021,0.0,0.004032576761690479,0.004032576761690479
59,Approach3J,Approach3J: Persistence (Joint OLS),6.818549347509825e-06,0.004068535201875938,0.0004137167555499062,0.00036499213548144867,0.0,9.87947621385045e-06,5.8104742695484675e-19,5.084260903083506e-07,-3.569352956649557e-06,0.0,0.0040685352018759524,5.8104742695484675e-19,9.87947621385045e-06,5.084260903083506e-07,-3.569352956649557e-06,-1.1343552665288661e-17,0.00048041213475849,-6.720380529888083e-05,-3.872350468954679e-18,0.0004357652937369829,0.0,0.0,0.0,0.0,5.8104742695484675e-19,-1.1343552665288661e-17,-3.872350468954679e-18,0.0,0.0014047097967286397,0.8381711365772628,0.0852310293543569,0.07519312427165199,0.0,0.004854062642254802,0.004854062642254801
-1,Approach1P,Approach1P: Quadratic (Polynomial Detrending),1.4606259523496998e-06,0.003193277087686994,0.00040843550653483476,0.00032197355567036115,8.819326419799229e-06,2.2221740134316625e-06,2.5463530278865064e-09,5.259694386054463e-07,-1.2885246502886482e-06,-1.5392024266470837e-09,0.003385513397723066,-0.00018417953882795594,0.00018640271999198878,8.536957912121353e-06,-4.801867040052689e-07,-8.536957912121299e-06,0.0004084355065348347,-8.493749738365703e-22,4.801867040050999e-07,0.0003219735556703613,-0.00018418208518098381,8.010988473515907e-06,8.083379462833793e-07,0.0001841836243834104,2.5463530278865064e-09,-8.536957912121299e-06,4.801867040050999e-07,-0.00018418208518098381,0.0003712858510674463,0.811719522913272,0.10382283322160417,0.0818445170346123,0.002241840979443859,0.003933966102264339,0.00393396610226434
0,Approach1P,Approach1P: Quadratic (Polynomial Detrending),1.5797399485183193e-06,0.00327837171451258,0.00037224679987122786,0.00037049544897971553,-1.6980487260650926e-05,2.7678536274586656e-06,-7.958445068846512e-08,8.874449630984288e-07,-2.0768600591915853e-06,8.088586784127541e-08,0.0035695701118547652,-0.00030936829969892905,0.00031213745474354055,-1.608155600242902e-05,-2.0883463543150943e-06,1.6081556002429028e-05,0.00037224679987122786,-3.072738875938181e-21,2.088346354314918e-06,0.0003704954489797157,-0.0003092887152482406,-1.696900096552745e-05,-1.1486295123509018e-08,0.0003092078293803993,-7.958445068846512e-08,1.6081556002429028e-05,2.088346354314918e-06,-0.0003092887152482406,0.0003943717044415723,0.8184239703870304,0.0929289691482627,0.09249175589882325,-0.0042390671385579975,0.004005713216051391,0.004005713216051391
1,Approach1P,Approach1P: Quadratic (Polynomial Detrending),1.674690817283975e-06,0.002006772276442928,0.0003793648345830811,0.0003188477163793369,2.5370846007178195e-05,2.2915387513227154e-06,8.165191870755956e-08,6.131343434223543e-07,-1.2310172571454633e-06,-8.061693902319077e-08,0.0022361973983184152,-0.00020467215878203186,0.00020696473251303904,2.521364287740074e-05,-4.606797839457808e-07,-2.5213642877400735e-05,0.0003793648345830811,-2.8978675577953576e-21,4.606797839455661e-07,0.0003188477163793371,-0.0002047538107007394,2.4600508533978384e-05,7.703374731996825e-07,0.00020483442763976272,8.165191870755956e-08,-2.5213642877400735e-05,4.606797839455661e-07,-0.0002047538107007394,0.0006129839694355264,0.7345351291542693,0.13885820580549388,0.1167072374282428,0.00928644364255832,0.002732030364229808,0.0027320303642298085
2,Approach1P,Approach1P: Quadratic (Polynomial Detrending),-2.824843363504342e-07,0.003097775741635916,0.0004603402978588085,0.0003350817370465873,5.786605639578478e-06,2.6235713779233624e-07,9.912595553580208e-09,-8.847485281140416e-08,-4.564781957151444e-07,-9.801021169802048e-09,0.003127938132610668,-2.4920738383700054e-05,2.518320709587617e-05,4.684507337800997e-06,5.571452532509289e-07,-4.684507337800964e-06,0.0004603402978588085,-7.994117400814779e-22,-5.571452532511289e-07,0.00033508173704658754,-2.4930650979253633e-05,4.772982190612401e-06,1.0136234489660733e-06,2.4940452000423437e-05,9.912595553580208e-09,-4.684507337800964e-06,-5.571452532511289e-07,-2.4930650979253633e-05,-7.245599785575044e-05,0.7945659408708757,0.11807527477628259,0.08594700129082519,0.0014842390598721323,0.0038987018978445397,0.00389870189784454
3,Approach1P,Approach1P: Quadratic (Polynomial Detrending),9.344989325318333e-07,0.002808985479174726,0.0004345972680805357,0.00031176869273861487,5.719402673644682e-05,2.449773126003703e-06,1.5162740378536346e-07,1.2093004587727418e-07,-1.6370094126302148e-06,-1.5082223050429286e-07,0.0032054348186457966,-0.0003407713921013766,0.0003432219704006614,5.483827624511419e-05,8.396711245796995e-07,-5.4838276245114144e-05,0.0004345972680805357,-4.4966910379583134e-21,-8.396711245798356e-07,0.000311768692738615,-0.000340923019505162,5.471734619923692e-05,2.476680537209914e-06,0.00034107384173566625,1.5162740378536346e-07,-5.4838276245114144e-05,-8.396711245798356e-07,-0.000340923019505162,0.00025861467101296335,0.7773629592158116,0.12027111599076304,0.08627934725007509,0.015827962872337436,0.003613479965662855,0.003613479965662855
4,Approach1P,Approach1P: Quadratic (Polynomial Detrending),1.4678889663861652e-06,0.004051693896718085,0.0005002643286192145,0.00043406510928765415,-4.751770917033003e-05,1.955428928073527e-06,-1.729382094716183e-07,9.680569422673185e-07,-1.4562966930397183e-06,1.7363799855665634e-07,0.004245683747526629,-0.00024199579972964663,0.00024395192844680504,-4.625245440061518e-05,-1.7534945204870976e-06,4.625245440061515e-05,0.0005002643286192145,-6.3515760911161174e-21,1.753494520486852e-06,0.0004340651092876544,-0.000241822861520175,-4.72205113428825e-05,-2.9719782744737934e-07,0.0002416492235216182,-1.729382094716183e-07,4.625245440061515e-05,1.753494520486852e-06,-0.000241822861520175,0.00029714510859239085,0.8201853481380386,0.10126862566344105,0.08786790212953781,-0.009619021039609635,0.0049399735144210095,0.004939973514421009
5,Approach1P,Approach1P: Quadratic (Polynomial Detrending),9.251824241489598e-07,0.0030964760594015314,0.00036134008276897546,0.000396309492220575,-9.752462197643112e-06,1.9849444703388123e-06,-5.666929041862858e-08,6.242811120947323e-07,-1.6849314797200842e-06,5.755761185412792e-08,0.0032861290504525775,-0.00020046610361631437,0.0002024519364080888,-9.312189128109353e-06,-1.500923437159219e-06,9.312189128109368e-06,0.00036134008276897546,-3.089913737541494e-21,1.500923437158994e-06,0.0003963094922205753,-0.00020040943432589575,-9.936470240204085e-06,1.8400804256086526e-07,0.00020035187671404173,-5.666929041862858e-08,9.312189128109368e-06,1.500923437158994e-06,-0.00020040943432589575,0.00024060094661782587,0.8052628882966024,0.09396932290964208,0.1030633921408649,-0.002536204293727161,0.0038452983546175875,0.0038452983546175875
6,Approach1P,Approach1P: Quadratic (Polynomial Detrending),2.1807621995448456e-06,0.0037737466660280787,0.0004111874446204765,0.0003778075041036309,-2.4659361730506777e-05,1.7048698951051946e-06,-1.6393957736215743e-07,1.0711042310272366e-06,-5.958313368830313e-07,1.64558987657603e-07,0.003953428953759663,-0.00020386637656794697,0.00020557186587334762,-2.2287888289863437e-05,-1.8962005464991487e-06,2.228788828986351e-05,0.00041118744462047643,2.0412713353301216e-21,1.8962005464989647e-06,0.00037780750410363104,-0.0002037024369905848,-2.3358992520890672e-05,-1.3003692096161175e-06,0.00020353787800292723,-1.6393957736215743e-07,2.228788828986351e-05,1.8962005464989647e-06,-0.0002037024369905848,0.0004803162707168824,0.8311735803358969,0.09056467505119668,0.08321269116723679,-0.005431262825046988,0.0045402630152212246,0.004540263015221223
7,Approach1P,Approach1P: Quadratic (Polynomial Detrending),4.4356543796891786e-06,0.0030983402599597102,0.00039907010115623184,0.00030528826503465494,0.00011570390039672494,6.483993554587967e-06,5.354343808307035e-07,1.5688456122105486e-07,-2.207720362817812e-06,-5.329377541327352e-07,0.0041031796314850025,-0.0008911863069301638,0.0008976727971114496,0.00011257980983988178,1.0732547552464826e-06,-0.00011257980983988185,0.00039907010115623195,-1.0192499686038843e-20,-1.0732547552466296e-06,0.0003052882650346551,-0.0008917217413109945,0.00011242292527866073,3.2809751180642946e-06,0.0008922546790651271,5.354343808307035e-07,-0.00011257980983988185,-1.0732547552466296e-06,-0.0008917217413109945,0.001130725810015692,0.7898210726672231,0.10172994213641692,0.07782331336504732,0.02949494602129696,0.003922838180927011,0.003922838180927011
8,Approach1P,Approach1P: Quadratic (Polynomial Detrending),9.041706184567649e-07,0.0036821413430689707,0.0004250790460551826,0.00040576084408446776,-2.5568182072157627e-05,1.456203803156964e-06,-1.499301128106577e-07,5.09714358094203e-07,-1.062197360928805e-06,1.5037993094506082e-07,0.0038497560235374356,-0.00019373534554345727,0.0001951919991647487,-2.4828969177495948e-05,-1.2916958974963313e-06,2.4828969177495972e-05,0.00042507904605518254,-5.096249843019422e-21,1.291695897496155e-06,0.0004057608440844679,-0.0001935854154306466,-2.5338683535590153e-05,-2.2949853656752623e-07,0.00019343503549970161,-1.499301128106577e-07,2.4828969177495972e-05,1.291695897496155e-06,-0.0001935854154306466,0.00020144980262853097,0.8203834892109662,0.09470788829158958,0.0904037803116368,-0.00569660761682093,0.00448831722175492,0.0044883172217549195
9,Approach1P,Approach1P: Quadratic (Polynomial Detrending),1.823690014440432e-06,0.003372712471431267,0.0004823879489942289,0.0003769551162135011,6.748395384275339e-06,3.287207926247591e-06,-4.1828754594301084e-08,1.785978480389833e-07,-1.6435488302626513e-06,4.3261825010810166e-08,0.0035729684222666116,-0.00019497250643329305,0.00019826114742995724,6.319522474905751e-06,-1.03607807285416e-06,-6.31952247490572e-06,0.0004823879489942288,-8.943418842161535e-21,1.0360780728540146e-06,0.0003769551162135013,-0.00019493067767869875,6.140924626866768e-06,6.074707574084913e-07,0.00019488741585368803,-4.1828754594301084e-08,-6.31952247490572e-06,1.0360780728540146e-06,-0.00019493067767869875,0.00043005191141119573,0.7953333261104889,0.1137539043719267,0.08889135048183412,0.001591367124339154,0.004240627622037712,0.004240627622037712
10,Approach1P,Approach1P: Quadratic (Polynomial Detrending),2.4899120906216494e-06,0.0027934896919568205,0.00034507099634304805,0.0003538531257697323,6.404615930999673e-05,4.3690498888424045e-06,3.3860731953503683e-07,4.1033221528948906e-07,-2.2917963556233034e-06,-3.3628097742197804e-07,0.003365836239069839,-0.0005101818519433552,0.0005145532281743107,6.406796048590404e-05,-1.9032653162410681e-06,-6.406796048590406e-05,0.00034507099634304805,1.1241727594895784e-22,1.90326531624084e-06,0.0003538531257697325,-0.0005105204592628903,6.365762827061455e-05,3.885310393822353e-07,0.0005108567402403123,3.3860731953503683e-07,-6.406796048590406e-05,1.90326531624084e-06,-0.0005105204592628903,0.0006996198796692734,0.7849196481696835,0.0969586556281211,0.09942627380463384,0.017995802517892085,0.0035589498854702193,0.0035589498854702198
11,Approach1P,Approach1P: Quadratic (Polynomial Detrending),2.719036111203119e-06,0.0032070374643834803,0.0004347969880537445,0.0003154725401051905,3.379288999882436e-05,4.279298259141111e-06,3.0402689407829624e-07,1.6016037700573353e-07,-1.722347896100262e-06,-3.0210152292176e-07,0.0038000677308181476,-0.0005607995639549371,0.0005650807875852345,3.176871082868457e-05,4.619916510454201e-07,-3.17687108286846e-05,0.00043479698805374455,-5.795735115590715e-21,-4.619916510455987e-07,0.00031547254010519073,-0.0005611035908490154,3.160855045167883e-05,2.184339547145682e-06,0.000561405692371937,3.0402689407829624e-07,-3.17687108286846e-05,-4.619916510455987e-07,-0.0005611035908490154,0.0006808110649444644,0.8030002185140555,0.10886747669582617,0.07899019623344224,0.008461297491731658,0.003993818918652443,0.003993818918652443
12,Approach1P,Approach1P: Quadratic (Polynomial Detrending),1.2326555277901147e-06,0.0026282804316812808,0.0004077754253099681,0.0003049811216070827,2.923790986174803e-05,1.9838693850529556e-06,8.821473806789843e-08,6.395866367930431e-07,-1.3915538474089366e-06,-8.746138471484616e-08,0.002869606228153847,-0.00021283985382143433,0.00021482447655984035,2.7986204025247414e-05,4.997386258847218e-07,-2.798620402524739e-05,0.0004077754253099681,-1.6737683307955944e-21,-4.997386258848575e-07,0.0003049811216070828,-0.00021292806855950224,2.734661738845437e-05,1.8912924732936584e-06,0.00021301552994421708,8.821473806789843e-08,-2.798620402524739e-05,-4.997386258848575e-07,-0.00021292806855950224,0.00036560960095972716,0.7795564439320553,0.12094750493354829,0.09045838326861536,0.008672058264821498,0.0033715075439878697,0.0033715075439878692
13,Approach1P,Approach1P: Quadratic (Polynomial Detrending),1.1153392654613225e-06,0.003533987380694422,0.00046542549442707334,0.00038346392335445443,-2.644770572503318e-05,1.2796602937648935e-06,-1.3129779391544706e-07,4.973024467262609e-07,-6.620583566646592e-07,1.3173267555027426e-07,0.003643170719412495,-0.00013579580035304474,0.00013707589552844443,-2.4871480092230764e-05,-1.7409815427407834e-06,2.4871480092230764e-05,0.00046542549442707334,-1.538867599656845e-20,1.7409815427406002e-06,0.00038346392335445465,-0.0001356645025591293,-2.5368782538957026e-05,-1.0789231860761241e-06,0.00013553276988357898,-1.3129779391544706e-07,2.4871480092230764e-05,1.7409815427406002e-06,-0.0001356645025591293,0.00025595591344210774,0.8110043249884044,0.10680912190072744,0.08800000306067177,-0.006069405863245545,0.004357544432016378,0.004357544432016377
14,Approach1P,Approach1P: Quadratic (Polynomial Detrending),3.69011276699849e-06,0.003129461654768302,0.00035796190008276896,0.0002791558891850523,-1.174072810971715e-06,5.525569884742622e-06,1.3300557684444112e-07,9.040034425795052e-08,-1.928075064218948e-06,-1.307879746275762e-07,0.003781506078682678,-0.0006550561714453084,0.0006605839589322679,-2.1030862670318057e-06,-9.08661263900891e-07,2.103086267031863e-06,0.0003579619000827689,-5.246139544284699e-21,9.086612639007397e-07,0.00027915588918505247,-0.0006551891770221528,-2.193486611289756e-06,1.0194138003180569e-06,0.0006553199649967804,1.3300557684444112e-07,2.103086267031863e-06,9.086612639007397e-07,-0.0006551891770221528,0.000979044649484443,0.8302951379341659,0.09497289246268262,0.07406442483897388,-0.0003114998853062118,0.0037690954839921503,0.003769095483992148
15,Approach1P,Approach1P: Quadratic (Polynomial Detrending),2.7018685212346476e-06,0.0026469646635540896,0.00037589194855738455,0.00035694029527028097,-0.00010136382904656755,1.4354480439301937e-06,-6.920067853408099e-08,7.547371768195525e-07,5.116553161804801e-07,6.922866283850242e-08,0.0031368807941167956,-0.0005900135671162731,0.0005914490431445076,-9.697722251072544e-05,-3.120214042841858e-06,9.697722251072538e-05,0.0003758919485573846,-6.495220388162008e-21,3.120214042841658e-06,0.00035694029527028113,-0.000589944366437739,-9.773195968754498e-05,-3.631869359022338e-06,0.0005898751377749003,-6.920067853408099e-08,9.697722251072538e-05,3.120214042841658e-06,-0.000589944366437739,0.000823455470438131,0.8067222794631118,0.11456156319249157,0.10878561871167687,-0.03089291683771855,0.003281134946856422,0.003281134946856423
16,Approach1P,Approach1P: Quadratic (Polynomial Detrending),1.8502829843720637e-06,0.0030258604987207084,0.000388850149486512,0.00033491287791844804,8.280958236075119e-06,2.533464968338896e-06,-1.662296660641322e-08,7.657974960597222e-07,-1.450114301456046e-06,1.7757788035904328e-08,0.003206169680963747,-0.0001727125408123594,0.0001752471406021278,8.616160125311582e-06,-1.019518694632786e-06,-8.616160125311567e-06,0.000388850149486512,3.7472425316319275e-22,1.0195186946326241e-06,0.0003349128779184482,-0.000172695917845753,7.85036262925186e-06,4.3059560682326e-07,0.00017267816005771708,-1.662296660641322e-08,-8.616160125311567e-06,1.0195186946326241e-06,-0.000172695917845753,0.0004921286357402816,0.8048026230329276,0.1034243384339102,0.08907838373587641,0.002202526161545469,0.0037597547673461156,0.0037597547673461156
17,Approach1P,Approach1P: Quadratic (Polynomial Detrending),3.4136687035066114e-06,0.0035068709252704814,0.00036208879012467624,0.00031428754205388063,1.9465671958445135e-05,5.122167470345722e-06,2.6100028617069874e-07,1.6241202708099512e-06,-3.336117489313997e-06,-2.5750183450576354e-07,0.0039031381817868018,-0.0003785135817763792,0.0003836392476983899,1.8633879876342324e-05,-8.802051364012277e-07,-1.8633879876342358e-05,0.0003620887901246763,-1.1491543763671245e-21,8.802051364010362e-07,0.0003142875420538808,-0.0003787745820625499,1.7009759605532374e-05,2.4559123529127695e-06,0.0003790320838970557,2.6100028617069874e-07,-1.8633879876342358e-05,8.802051364010362e-07,-0.0003787745820625499,0.0008115943787901487,0.8337530607959941,0.08608604179610131,0.07472137005933914,0.004627932969774933,0.00420612659811099,0.004206126598110991
