# Input data: Maddison_CRU_dataset.csv
# Baseline values at T_loess(1961) for cumulative effects
iteration,approach,iso3,T_loess_base,h_T_baseline
16,approach0,CRI,24.727793808697992,0.038992677484992466
17,approach0,CRI,24.727793808697992,0.0840932768668039
18,approach0,CRI,24.727793808697992,0.08356918842948144
19,approach0,CRI,24.727793808697992,0.02001037626458632
20,approach0,CRI,24.727793808697992,-0.010925763918917836
21,approach0,CRI,24.727793808697992,0.009329871753485763
22,approach0,CRI,24.727793808697992,-0.01747294609097108
23,approach0,CRI,24.727793808697992,0.12200051834367565
24,approach0,CRI,24.727793808697992,0.00562255979950857
25,approach0,CRI,24.727793808697992,0.03966351122509901
26,approach0,CRI,24.727793808697992,0.10524019919808358
27,approach0,CRI,24.727793808697992,0.038406974893993834
28,approach0,CRI,24.727793808697992,0.11958984134504022
29,approach0,CRI,24.727793808697992,0.0326789779375985
30,approach0,CRI,24.727793808697992,0.01703775939477606
31,approach0,CRI,24.727793808697992,0.00517290280348684
32,approach0,CRI,24.727793808697992,0.04785586011490947
33,approach0,CRI,24.727793808697992,0.019865662905418136
34,approach0,CRI,24.727793808697992,0.13438122869951902
35,approach0,CRI,24.727793808697992,0.07626466710806198
36,approach0,CRI,24.727793808697992,0.002744186236653734
37,approach0,CRI,24.727793808697992,0.04306507278138949
38,approach0,CRI,24.727793808697992,0.014201132872161099
39,approach0,CRI,24.727793808697992,0.08407562467394278
40,approach0,CRI,24.727793808697992,0.08190302047256304
41,approach0,CRI,24.727793808697992,0.0017755173917411438
42,approach0,CRI,24.727793808697992,0.06140312658268032
43,approach0,CRI,24.727793808697992,0.053198571360012936
44,approach0,CRI,24.727793808697992,0.09881387566357377
45,approach0,CRI,24.727793808697992,0.039361742998329646
46,approach0,CRI,24.727793808697992,0.028014761930478416
47,approach0,CRI,24.727793808697992,0.02453858844087836
48,approach0,CRI,24.727793808697992,0.09791038786014139
49,approach0,CRI,24.727793808697992,0.002460891563196177
-1,approach0,CUB,24.92069546740091,0.02898156404818486
0,approach0,CUB,24.92069546740091,0.04697164613222812
1,approach0,CUB,24.92069546740091,0.005448953728917155
2,approach0,CUB,24.92069546740091,0.002992389657903896
3,approach0,CUB,24.92069546740091,-0.015831174905414414
4,approach0,CUB,24.92069546740091,0.06957361327328263
5,approach0,CUB,24.92069546740091,0.04305104102727372
6,approach0,CUB,24.92069546740091,0.09149574595862461
7,approach0,CUB,24.92069546740091,-0.022406116343943294
8,approach0,CUB,24.92069546740091,0.05522674229957231
9,approach0,CUB,24.92069546740091,0.03328080642605277
10,approach0,CUB,24.92069546740091,0.010360252217841148
11,approach0,CUB,24.92069546740091,-0.00481589864648313
12,approach0,CUB,24.92069546740091,-0.009846243956853018
13,approach0,CUB,24.92069546740091,0.07359890537277004
14,approach0,CUB,24.92069546740091,0.023515980513236612
15,approach0,CUB,24.92069546740091,0.09665146728080633
16,approach0,CUB,24.92069546740091,0.03788374776208209
17,approach0,CUB,24.92069546740091,0.08204424355281748
18,approach0,CUB,24.92069546740091,0.08297392409415982
19,approach0,CUB,24.92069546740091,0.018779695280356862
20,approach0,CUB,24.92069546740091,-0.012226734515059817
21,approach0,CUB,24.92069546740091,0.006996711149076851
22,approach0,CUB,24.92069546740091,-0.018730380367905752
23,approach0,CUB,24.92069546740091,0.12169186953883812
24,approach0,CUB,24.92069546740091,0.004154973826915098
25,approach0,CUB,24.92069546740091,0.038516833165239406
26,approach0,CUB,24.92069546740091,0.10374818167119776
27,approach0,CUB,24.92069546740091,0.037621417440431265
28,approach0,CUB,24.92069546740091,0.1190485604023806
29,approach0,CUB,24.92069546740091,0.031185282630042915
30,approach0,CUB,24.92069546740091,0.015422147113246548
31,approach0,CUB,24.92069546740091,0.0034439875731392677
32,approach0,CUB,24.92069546740091,0.046829539038444695
33,approach0,CUB,24.92069546740091,0.018378387420870973
34,approach0,CUB,24.92069546740091,0.13409835276970258
35,approach0,CUB,24.92069546740091,0.07578877334984985
36,approach0,CUB,24.92069546740091,0.001004020000560213
37,approach0,CUB,24.92069546740091,0.042034999576001514
38,approach0,CUB,24.92069546740091,0.012738348437937502
39,approach0,CUB,24.92069546740091,0.08321805830793821
40,approach0,CUB,24.92069546740091,0.08113892455347665
41,approach0,CUB,24.92069546740091,0.0008460597370296835
42,approach0,CUB,24.92069546740091,0.0607464069162581
43,approach0,CUB,24.92069546740091,0.052709280075250164
44,approach0,CUB,24.92069546740091,0.09905665278641274
45,approach0,CUB,24.92069546740091,0.038447615271859414
46,approach0,CUB,24.92069546740091,0.02690562043593467
47,approach0,CUB,24.92069546740091,0.02361701888654799
48,approach0,CUB,24.92069546740091,0.0972543062843074
49,approach0,CUB,24.92069546740091,0.000861854595296585
-1,approach0,CYP,18.321515779774824,0.054822743258406276
0,approach0,CYP,18.321515779774824,0.06819475124733364
1,approach0,CYP,18.321515779774824,0.035644645619369975
2,approach0,CYP,18.321515779774824,0.014895449064895289
3,approach0,CYP,18.321515779774824,0.026464954175002164
4,approach0,CYP,18.321515779774824,0.07883052018812232
5,approach0,CYP,18.321515779774824,0.062072755234734114
6,approach0,CYP,18.321515779774824,0.09191449230013811
7,approach0,CYP,18.321515779774824,0.041317126142237565
8,approach0,CYP,18.321515779774824,0.0631977503301536
9,approach0,CYP,18.321515779774824,0.060800307638455134
10,approach0,CYP,18.321515779774824,0.0584081740744489
11,approach0,CYP,18.321515779774824,0.04244287570634089
12,approach0,CYP,18.321515779774824,0.02309390298786544
13,approach0,CYP,18.321515779774824,0.07588777870514427
14,approach0,CYP,18.321515779774824,0.06923086534261785
15,approach0,CYP,18.321515779774824,0.07447693870089406
16,approach0,CYP,18.321515779774824,0.06339303196723779
17,approach0,CYP,18.321515779774824,0.1283529311495889
18,approach0,CYP,18.321515779774824,0.09236985613583452
19,approach0,CYP,18.321515779774824,0.04868565001165999
20,approach0,CYP,18.321515779774824,0.02158803407137684
21,approach0,CYP,18.321515779774824,0.06565580054305922
22,approach0,CYP,18.321515779774824,0.0144270412617417
23,approach0,CYP,18.321515779774824,0.12116668926081348
24,approach0,CYP,18.321515779774824,0.04106912326862794
25,approach0,CYP,18.321515779774824,0.06493949981580031
26,approach0,CYP,18.321515779774824,0.13444909811051953
27,approach0,CYP,18.321515779774824,0.054952116426875516
28,approach0,CYP,18.321515779774824,0.12460129576271511
29,approach0,CYP,18.321515779774824,0.0669068400620099
30,approach0,CYP,18.321515779774824,0.05531537474983503
31,approach0,CYP,18.321515779774824,0.04703087902856344
32,approach0,CYP,18.321515779774824,0.06963120706139819
33,approach0,CYP,18.321515779774824,0.054815826099573334
34,approach0,CYP,18.321515779774824,0.13206876634430603
35,approach0,CYP,18.321515779774824,0.08265192624256791
36,approach0,CYP,18.321515779774824,0.045043484800794106
37,approach0,CYP,18.321515779774824,0.06526069873602784
38,approach0,CYP,18.321515779774824,0.04894193744243551
39,approach0,CYP,18.321515779774824,0.09924586423436224
40,approach0,CYP,18.321515779774824,0.09494015334661063
41,approach0,CYP,18.321515779774824,0.024347167268389203
42,approach0,CYP,18.321515779774824,0.0732249589262926
43,approach0,CYP,18.321515779774824,0.06149537113919158
44,approach0,CYP,18.321515779774824,0.08610723741683973
45,approach0,CYP,18.321515779774824,0.05898053033164645
46,approach0,CYP,18.321515779774824,0.05317341724113331
47,approach0,CYP,18.321515779774824,0.04535600349610064
48,approach0,CYP,18.321515779774824,0.10721209211684782
49,approach0,CYP,18.321515779774824,0.041333840490836424
-1,approach0,DEU,8.059926469418492,0.04704415983897199
0,approach0,DEU,8.059926469418492,0.05302647502193422
1,approach0,DEU,8.059926469418492,0.037323365310228805
2,approach0,DEU,8.059926469418492,0.015237208640508938
3,approach0,DEU,8.059926469418492,0.03770773161828091
4,approach0,DEU,8.059926469418492,0.05361393116478332
5,approach0,DEU,8.059926469418492,0.048117233088721206
6,approach0,DEU,8.059926469418492,0.057295009068269856
7,approach0,DEU,8.059926469418492,0.05770786331846591
8,approach0,DEU,8.059926469418492,0.04325834374861278
9,approach0,DEU,8.059926469418492,0.05160064125303837
10,approach0,DEU,8.059926469418492,0.06043905740791343
11,approach0,DEU,8.059926469418492,0.050126774134961305
12,approach0,DEU,8.059926469418492,0.030908831884745757
13,approach0,DEU,8.059926469418492,0.04828197539098315
14,approach0,DEU,8.059926469418492,0.0659872760276977
15,approach0,DEU,8.059926469418492,0.035102718766895226
16,approach0,DEU,8.059926469418492,0.05219990799692875
17,approach0,DEU,8.059926469418492,0.1030042593423711
18,approach0,DEU,8.059926469418492,0.06209258915822194
19,approach0,DEU,8.059926469418492,0.04527689802136531
20,approach0,DEU,8.059926469418492,0.030413458296473954
21,approach0,DEU,8.059926469418492,0.07027679602458725
22,approach0,DEU,8.059926469418492,0.02563546167638983
23,approach0,DEU,8.059926469418492,0.07498766261073636
24,approach0,DEU,8.059926469418492,0.044071112331130716
25,approach0,DEU,8.059926469418492,0.05361971212060898
26,approach0,DEU,8.059926469418492,0.09894094435645844
27,approach0,DEU,8.059926469418492,0.04284445024337335
28,approach0,DEU,8.059926469418492,0.08017744136924967
29,approach0,DEU,8.059926469418492,0.05951811096941076
30,approach0,DEU,8.059926469418492,0.054417115891000165
31,approach0,DEU,8.059926469418492,0.05112955021354506
32,approach0,DEU,8.059926469418492,0.05471248507998073
33,approach0,DEU,8.059926469418492,0.05236889406768756
34,approach0,DEU,8.059926469418492,0.08100191645132317
35,approach0,DEU,8.059926469418492,0.0547833960180251
36,approach0,DEU,8.059926469418492,0.05012286560264302
37,approach0,DEU,8.059926469418492,0.05221138928535916
38,approach0,DEU,8.059926469418492,0.04860324998521806
39,approach0,DEU,8.059926469418492,0.06969827935700364
40,approach0,DEU,8.059926469418492,0.06590439290682133
41,approach0,DEU,8.059926469418492,0.026940138676624904
42,approach0,DEU,8.059926469418492,0.0517527586804379
43,approach0,DEU,8.059926469418492,0.04261098256018127
44,approach0,DEU,8.059926469418492,0.04696529068805889
45,approach0,DEU,8.059926469418492,0.0469567832251576
46,approach0,DEU,8.059926469418492,0.04623438230530065
47,approach0,DEU,8.059926469418492,0.03910168643814344
48,approach0,DEU,8.059926469418492,0.07159307361995665
49,approach0,DEU,8.059926469418492,0.04602481108282809
-1,approach0,DJI,27.910892459627263,0.009323963232408417
0,approach0,DJI,27.910892459627263,0.029371986085460378
1,approach0,DJI,27.910892459627263,-0.015736580022898322
2,approach0,DJI,27.910892459627263,-0.0054119210881839325
3,approach0,DJI,27.910892459627263,-0.04403291870662904
4,approach0,DJI,27.910892459627263,0.05881448827820682
5,approach0,DJI,27.910892459627263,0.02721716526361634
6,approach0,DJI,27.910892459627263,0.0854606442077887
7,approach0,DJI,27.910892459627263,-0.06498554682199897
8,approach0,DJI,27.910892459627263,0.04625624332523601
9,approach0,DJI,27.910892459627263,0.012194703823879771
10,approach0,DJI,27.910892459627263,-0.023456666182655794
11,approach0,DJI,27.910892459627263,-0.03713500625106997
12,approach0,DJI,27.910892459627263,-0.03196564825999604
13,approach0,DJI,27.910892459627263,0.06739684645926644
14,approach0,DJI,27.910892459627263,-0.00951669747577083
15,approach0,DJI,27.910892459627263,0.10588815325743843
16,approach0,DJI,27.910892459627263,0.01789617709184904
17,approach0,DJI,27.910892459627263,0.044926027449551265
18,approach0,DJI,27.910892459627263,0.07127727661170799
19,approach0,DJI,27.910892459627263,-0.0030430280149092437
20,approach0,DJI,27.910892459627263,-0.03480037040886638
21,approach0,DJI,27.910892459627263,-0.03393359658798345
22,approach0,DJI,27.910892459627263,-0.04044182866472912
23,approach0,DJI,27.910892459627263,0.11441198101761552
24,approach0,DJI,27.910892459627263,-0.02158687985302854
25,approach0,DJI,27.910892459627263,0.017859018807214716
26,approach0,DJI,27.910892459627263,0.07604058492142274
27,approach0,DJI,27.910892459627263,0.023295794682402005
28,approach0,DJI,27.910892459627263,0.10773924167397586
29,approach0,DJI,27.910892459627263,0.004569106968629721
30,approach0,DJI,27.910892459627263,-0.013083682989339762
31,approach0,DJI,27.910892459627263,-0.026859242498296243
32,approach0,DJI,27.910892459627263,0.02814916092947381
33,approach0,DJI,27.910892459627263,-0.007927653553822134
34,approach0,DJI,27.910892459627263,0.12707777500993658
35,approach0,DJI,27.910892459627263,0.06629167688496282
36,approach0,DJI,27.910892459627263,-0.02945837702339954
37,approach0,DJI,27.910892459627263,0.023363026658871106
38,approach0,DJI,27.910892459627263,-0.013052070175209679
39,approach0,DJI,27.910892459627263,0.06692826187822298
40,approach0,DJI,27.910892459627263,0.06651665103878851
41,approach0,DJI,27.910892459627263,-0.015429301820874292
42,approach0,DJI,27.910892459627263,0.04831782074531185
43,approach0,DJI,27.910892459627263,0.04333424952384815
44,approach0,DJI,27.910892459627263,0.10177442461414062
45,approach0,DJI,27.910892459627263,0.021859696394025935
46,approach0,DJI,27.910892459627263,0.007083908096655128
47,approach0,DJI,27.910892459627263,0.007127961006180433
48,approach0,DJI,27.910892459627263,0.08427299861781057
49,approach0,DJI,27.910892459627263,-0.027129072618058192
-1,approach0,DMA,25.7661966236771,0.0239258895168811
0,approach0,DMA,25.7661966236771,0.0425000572756796
1,approach0,DMA,25.7661966236771,-6.690788673702208e-05
2,approach0,DMA,25.7661966236771,0.000806410767153376
3,approach0,DMA,25.7661966236771,-0.023233958190895382
4,approach0,DMA,25.7661966236771,0.0669465356538324
5,approach0,DMA,25.7661966236771,0.03903015431756579
6,approach0,DMA,25.7661966236771,0.09015893341840217
7,approach0,DMA,25.7661966236771,-0.03357905322452159
8,approach0,DMA,25.7661966236771,0.05302914762546819
9,approach0,DMA,25.7661966236771,0.027863457833403854
10,approach0,DMA,25.7661966236771,0.00156001980177084
11,approach0,DMA,25.7661966236771,-0.0132647216734883
12,approach0,DMA,25.7661966236771,-0.015645749165074746
13,approach0,DMA,25.7661966236771,0.07217185434588189
14,approach0,DMA,25.7661966236771,0.014954756021648752
15,approach0,DMA,25.7661966236771,0.09931449589266975
16,approach0,DMA,25.7661966236771,0.03276514934578806
17,approach0,DMA,25.7661966236771,0.07256915457344831
18,approach0,DMA,25.7661966236771,0.08013705966826765
19,approach0,DMA,25.7661966236771,0.01313226150130073
20,approach0,DMA,25.7661966236771,-0.018151013962834195
21,approach0,DMA,25.7661966236771,-0.0036691005980290514
22,approach0,DMA,25.7661966236771,-0.024446557889086784
23,approach0,DMA,25.7661966236771,0.12010885207827657
24,approach0,DMA,25.7661966236771,-0.0025535989997035324
25,approach0,DMA,25.7661966236771,0.033224931279991404
26,approach0,DMA,25.7661966236771,0.09678613273438819
27,approach0,DMA,25.7661966236771,0.033980075342652794
28,approach0,DMA,25.7661966236771,0.11640684819509478
29,approach0,DMA,25.7661966236771,0.02431895406087356
30,approach0,DMA,25.7661966236771,0.008021466424238316
31,approach0,DMA,25.7661966236771,-0.004457096472879091
32,approach0,DMA,25.7661966236771,0.042075479494924545
33,approach0,DMA,25.7661966236771,0.011559625455891676
34,approach0,DMA,25.7661966236771,0.1326153673611648
35,approach0,DMA,25.7661966236771,0.07350732658299908
36,approach0,DMA,25.7661966236771,-0.0069449725188401035
37,approach0,DMA,25.7661966236771,0.0372706345342802
38,approach0,DMA,25.7661966236771,0.006039475805335481
39,approach0,DMA,25.7661966236771,0.079182879089162
40,approach0,DMA,25.7661966236771,0.07753359905375007
41,approach0,DMA,25.7661966236771,-0.003400097815647346
42,approach0,DMA,25.7661966236771,0.05766053647672806
43,approach0,DMA,25.7661966236771,0.05039952728408402
44,approach0,DMA,25.7661966236771,0.10002431737444162
45,approach0,DMA,25.7661966236771,0.03421789915813295
46,approach0,DMA,25.7661966236771,0.021801695769570695
47,approach0,DMA,25.7661966236771,0.01937444468311522
48,approach0,DMA,25.7661966236771,0.0941193359514482
49,approach0,DMA,25.7661966236771,-0.006442379934236492
-1,approach0,DNK,7.422702019841199,0.04463595694662961
0,approach0,DNK,7.422702019841199,0.05015101024162867
1,approach0,DNK,7.422702019841199,0.03561026390814571
2,approach0,DNK,7.422702019841199,0.014529193816622779
3,approach0,DNK,7.422702019841199,0.03621716714085094
4,approach0,DNK,7.422702019841199,0.05045804125431162
5,approach0,DNK,7.422702019841199,0.045503162820529255
6,approach0,DNK,7.422702019841199,0.053729437115658106
7,approach0,DNK,7.422702019841199,0.0554061966058145
8,approach0,DNK,7.422702019841199,0.04072224589065471
9,approach0,DNK,7.422702019841199,0.04894239317028911
10,approach0,DNK,7.422702019841199,0.05764767426621882
11,approach0,DNK,7.422702019841199,0.04796260168049196
12,approach0,DNK,7.422702019841199,0.029651784482838093
13,approach0,DNK,7.422702019841199,0.04531674161381033
14,approach0,DNK,7.422702019841199,0.06280226174925373
15,approach0,DNK,7.422702019841199,0.03246124002393479
16,approach0,DNK,7.422702019841199,0.0494633244533214
17,approach0,DNK,7.422702019841199,0.09752219686285382
18,approach0,DNK,7.422702019841199,0.05841062688913452
19,approach0,DNK,7.422702019841199,0.04306174706151489
20,approach0,DNK,7.422702019841199,0.02920513071680666
21,approach0,DNK,7.422702019841199,0.06708790194705061
22,approach0,DNK,7.422702019841199,0.024711797189912798
23,approach0,DNK,7.422702019841199,0.07029918056682233
24,approach0,DNK,7.422702019841199,0.0420739523038714
25,approach0,DNK,7.422702019841199,0.05081316791991468
26,approach0,DNK,7.422702019841199,0.09339438782126339
27,approach0,DNK,7.422702019841199,0.04052484996016181
28,approach0,DNK,7.422702019841199,0.07528903852727944
29,approach0,DNK,7.422702019841199,0.05653306048569007
30,approach0,DNK,7.422702019841199,0.05183525564760273
31,approach0,DNK,7.422702019841199,0.048828019116101504
32,approach0,DNK,7.422702019841199,0.05176400479843456
33,approach0,DNK,7.422702019841199,0.04984440090152861
34,approach0,DNK,7.422702019841199,0.07590761279969964
35,approach0,DNK,7.422702019841199,0.051505787751011826
36,approach0,DNK,7.422702019841199,0.047893352164622344
37,approach0,DNK,7.422702019841199,0.04942756760838417
38,approach0,DNK,7.422702019841199,0.04630889627370533
39,approach0,DNK,7.422702019841199,0.06567697545647075
40,approach0,DNK,7.422702019841199,0.06207439376052324
41,approach0,DNK,7.422702019841199,0.025738366015989115
42,approach0,DNK,7.422702019841199,0.04877860239378081
43,approach0,DNK,7.422702019841199,0.040131872677880404
44,approach0,DNK,7.422702019841199,0.04377175334920025
45,approach0,DNK,7.422702019841199,0.04444588929760176
46,approach0,DNK,7.422702019841199,0.0438853850922087
47,approach0,DNK,7.422702019841199,0.0371053693820704
48,approach0,DNK,7.422702019841199,0.0673299107419691
49,approach0,DNK,7.422702019841199,0.04397825933784799
-1,approach0,DOM,24.59965406468563,0.03079741660347185
0,approach0,DOM,24.59965406468563,0.04856526646461512
1,approach0,DOM,24.59965406468563,0.007445356110015289
2,approach0,DOM,24.59965406468563,0.0037830936598545195
3,approach0,DOM,24.59965406468563,-0.01313832430679085
4,approach0,DOM,24.59965406468563,0.07048538883395544
5,approach0,DOM,24.59965406468563,0.04448356191786379
6,approach0,DOM,24.59965406468563,0.09192699559100048
7,approach0,DOM,24.59965406468563,-0.018342695158558076
8,approach0,DOM,24.59965406468563,0.0559911917584343
9,approach0,DOM,24.59965406468563,0.03522526360252068
10,approach0,DOM,24.59965406468563,0.013544422528230848
11,approach0,DOM,24.59965406468563,-0.0017502679591090142
12,approach0,DOM,24.59965406468563,-0.007738095777327619
13,approach0,DOM,24.59965406468563,0.07407330602149712
14,approach0,DOM,24.59965406468563,0.026605833942494217
15,approach0,DOM,24.59965406468563,0.0956297089831233
16,approach0,DOM,24.59965406468563,0.03971721898966171
17,approach0,DOM,24.59965406468563,0.08543124988897327
18,approach0,DOM,24.59965406468563,0.0839539347717943
19,approach0,DOM,24.59965406468563,0.02081601940304806
20,approach0,DOM,24.59965406468563,-0.010071965440319852
21,approach0,DOM,24.59965406468563,0.01085914300392038
22,approach0,DOM,24.59965406468563,-0.01664725806314646
23,approach0,DOM,24.59965406468563,0.12219476030994889
24,approach0,DOM,24.59965406468563,0.006584506162535753
25,approach0,DOM,24.59965406468563,0.040412760189358965
26,approach0,DOM,24.59965406468563,0.10621151554334868
27,approach0,DOM,24.59965406468563,0.03891951466344254
28,approach0,DOM,24.59965406468563,0.11993678519067408
29,approach0,DOM,24.59965406468563,0.03365623843085669
30,approach0,DOM,24.59965406468563,0.018096007140534942
31,approach0,DOM,24.59965406468563,0.006306237335182596
32,approach0,DOM,24.59965406468563,0.0485256420068087
33,approach0,DOM,24.59965406468563,0.020839569192301927
34,approach0,DOM,24.59965406468563,0.1345577444383303
35,approach0,DOM,24.59965406468563,0.07657162771246703
36,approach0,DOM,24.59965406468563,0.0038850603837710662
37,approach0,DOM,24.59965406468563,0.04373763483011647
38,approach0,DOM,24.59965406468563,0.015159358099588571
39,approach0,DOM,24.59965406468563,0.0846323332228025
40,approach0,DOM,24.59965406468563,0.08239858385705814
41,approach0,DOM,24.59965406468563,0.0023848604526683914
42,approach0,DOM,24.59965406468563,0.061829650005605113
43,approach0,DOM,24.59965406468563,0.05351585678858689
44,approach0,DOM,24.59965406468563,0.09864808591444647
45,approach0,DOM,24.59965406468563,0.03995852479959336
46,approach0,DOM,24.59965406468563,0.02874017515452157
47,approach0,DOM,24.59965406468563,0.025141239533575027
48,approach0,DOM,24.59965406468563,0.09833405574635828
49,approach0,DOM,24.59965406468563,0.003509243700500153
-1,approach0,DZA,22.539360586752654,0.0410906844742189
0,approach0,DZA,22.539360586752654,0.05742643436955988
1,approach0,DZA,22.539360586752654,0.018973478236044672
2,approach0,DZA,22.539360586752654,0.008342296314745978
3,approach0,DZA,22.539360586752654,0.0025969227955386642
4,approach0,DZA,22.539360586752654,0.07521349873827801
5,approach0,DZA,22.539360586752654,0.05244232759093037
6,approach0,DZA,22.539360586752654,0.09369439107761057
7,approach0,DZA,22.539360586752654,0.005389399250491561
8,approach0,DZA,22.539360586752654,0.05998017659259462
9,approach0,DZA,22.539360586752654,0.046229553953993474
10,approach0,DZA,22.539360586752654,0.03191788842219698
11,approach0,DZA,22.539360586752654,0.01605756454021745
12,approach0,DZA,22.539360586752654,0.004560147215467547
13,approach0,DZA,22.539360586752654,0.07623404830993864
14,approach0,DZA,22.539360586752654,0.044327324533709134
15,approach0,DZA,22.539360586752654,0.08893378447835677
16,approach0,DZA,22.539360586752654,0.05004136440638124
17,approach0,DZA,22.539360586752654,0.10440671558345915
18,approach0,DZA,22.539360586752654,0.08897031076808107
19,approach0,DZA,22.539360586752654,0.03246885180654252
20,approach0,DZA,22.539360586752654,0.002515557266488666
21,approach0,DZA,22.539360586752654,0.033190929654178136
22,approach0,DZA,22.539360586752654,-0.0044229713587899955
23,approach0,DZA,22.539360586752654,0.1241357449472664
24,approach0,DZA,22.539360586752654,0.020633531818954554
25,approach0,DZA,22.539360586752654,0.05109385095998836
26,approach0,DZA,22.539360586752654,0.1196594064054479
27,approach0,DZA,22.539360586752654,0.04614257556337316
28,approach0,DZA,22.539360586752654,0.12413243302648583
29,approach0,DZA,22.539360586752654,0.04772903924113456
30,approach0,DZA,22.539360586752654,0.03347105464362721
31,approach0,DZA,22.539360586752654,0.022869109609057248
32,approach0,DZA,22.539360586752654,0.057981966483069136
33,approach0,DZA,22.539360586752654,0.034958212248390685
34,approach0,DZA,22.539360586752654,0.13614730476245462
35,approach0,DZA,22.539360586752654,0.0805027319313735
36,approach0,DZA,22.539360586752654,0.020576375983688083
37,approach0,DZA,22.539360586752654,0.05327019371066391
38,approach0,DZA,22.539360586752654,0.029090289903333094
39,approach0,DZA,22.539360586752654,0.09216387764080519
40,approach0,DZA,22.539360586752654,0.08905057066454178
41,approach0,DZA,22.539360586752654,0.01129742737562335
42,approach0,DZA,22.539360586752654,0.06762228111658576
43,approach0,DZA,22.539360586752654,0.057769171086924975
44,approach0,DZA,22.539360586752654,0.0954871488413864
45,approach0,DZA,22.539360586752654,0.04840849575167128
46,approach0,DZA,22.539360586752654,0.039158460289049374
47,approach0,DZA,22.539360586752654,0.03378705695416817
48,approach0,DZA,22.539360586752654,0.10381425895153654
49,approach0,DZA,22.539360586752654,0.018847386069983485
-1,approach0,ECU,21.28915232697982,0.046189460229640766
0,approach0,ECU,21.28915232697982,0.06165120450935624
1,approach0,ECU,21.28915232697982,0.024885832359759066
2,approach0,ECU,21.28915232697982,0.01067428582767705
3,approach0,ECU,21.28915232697982,0.010840889085691807
4,approach0,ECU,21.28915232697982,0.07713502405709072
5,approach0,ECU,21.28915232697982,0.05623040627108129
6,approach0,ECU,21.28915232697982,0.09392314764451462
7,approach0,ECU,21.28915232697982,0.01781205822734283
8,approach0,ECU,21.28915232697982,0.06162726143633501
9,approach0,ECU,21.28915232697982,0.051663363021180464
10,approach0,ECU,21.28915232697982,0.04132844419834081
11,approach0,ECU,21.28915232697982,0.02528946914972427
12,approach0,ECU,21.28915232697982,0.01098451915397236
13,approach0,ECU,21.28915232697982,0.07679970479559302
14,approach0,ECU,21.28915232697982,0.05330286477584886
15,approach0,ECU,21.28915232697982,0.08475357190888021
16,approach0,ECU,21.28915232697982,0.055089542378421175
17,approach0,ECU,21.28915232697982,0.11359231210936138
18,approach0,ECU,21.28915232697982,0.09094052989770308
19,approach0,ECU,21.28915232697982,0.03834596007755861
20,approach0,ECU,21.28915232697982,0.009107106206335674
21,approach0,ECU,21.28915232697982,0.044670691386675926
22,approach0,ECU,21.28915232697982,0.0020296177401703253
23,approach0,ECU,21.28915232697982,0.12422842967047006
24,approach0,ECU,21.28915232697982,0.027857344615376256
25,approach0,ECU,21.28915232697982,0.056321622098104124
26,approach0,ECU,21.28915232697982,0.12582834686071848
27,approach0,ECU,21.28915232697982,0.04959132455246697
28,approach0,ECU,21.28915232697982,0.12540917687626862
29,approach0,ECU,21.28915232697982,0.05476308085547765
30,approach0,ECU,21.28915232697982,0.041295399887992995
31,approach0,ECU,21.28915232697982,0.03139637909791684
32,approach0,ECU,21.28915232697982,0.06251513575919831
33,approach0,ECU,21.28915232697982,0.04211165678511061
34,approach0,ECU,21.28915232697982,0.13596577802157322
35,approach0,ECU,21.28915232697982,0.08196622848843114
36,approach0,ECU,21.28915232697982,0.0291882116748223
37,approach0,ECU,21.28915232697982,0.05787856883973311
38,approach0,ECU,21.28915232697982,0.036188959637794255
39,approach0,ECU,21.28915232697982,0.09543109661751464
40,approach0,ECU,21.28915232697982,0.09187913027278052
41,approach0,ECU,21.28915232697982,0.015893523498873796
42,approach0,ECU,21.28915232697982,0.07015950409435844
43,approach0,ECU,21.28915232697982,0.059571572553006796
44,approach0,ECU,21.28915232697982,0.09311441368950951
45,approach0,ECU,21.28915232697982,0.05248464132942261
46,approach0,ECU,21.28915232697982,0.04433731200025459
47,approach0,ECU,21.28915232697982,0.03807519408723421
48,approach0,ECU,21.28915232697982,0.10591725263997523
49,approach0,ECU,21.28915232697982,0.026761510213960227
-1,approach0,EGY,22.126599057490555,0.042869886186901324
0,approach0,EGY,22.126599057490555,0.058917496359500526
1,approach0,EGY,22.126599057490555,0.021015919784310333
2,approach0,EGY,22.126599057490555,0.009148508062296848
3,approach0,EGY,22.126599057490555,0.005427639855075633
4,approach0,EGY,22.126599057490555,0.07592703531843491
5,approach0,EGY,22.126599057490555,0.05377995224487754
6,approach0,EGY,22.126599057490555,0.09384038168785643
7,approach0,EGY,22.126599057490555,0.009656010478186844
8,approach0,EGY,22.126599057490555,0.06058856762892616
9,approach0,EGY,22.126599057490555,0.04812742136792847
10,approach0,EGY,22.126599057490555,0.03517003264027302
11,approach0,EGY,22.126599057490555,0.01923698081981992
12,approach0,EGY,22.126599057490555,0.006767900333485691
13,approach0,EGY,22.126599057490555,0.07648306530615642
14,approach0,EGY,22.126599057490555,0.0474391363055941
15,approach0,EGY,22.126599057490555,0.08756344574758167
16,approach0,EGY,22.126599057490555,0.05180965173730684
17,approach0,EGY,22.126599057490555,0.10763388584027861
18,approach0,EGY,22.126599057490555,0.08971046622520076
