model,region,year,area,lai,tas,pr,gpp,pct_growth_gpp
MIROC-ES2L,Dem. Rep. Congo,1862,2415622209536.0,9352320246504.145,22.342359535942162,1.7059974669996503,5.272642929003351,0.025295602972462916
MIROC-ES2L,Dem. Rep. Congo,1863,2415622209536.0,9372532152670.379,22.465940948690783,1.7700152914062819,5.222562349596453,-0.009543588369893996
MIROC-ES2L,Dem. Rep. Congo,1864,2415622209536.0,9368380733555.723,22.62014529036843,1.7519638914327114,5.264723880101533,0.008040546758810496
MIROC-ES2L,Dem. Rep. Congo,1865,2415622209536.0,9397672983838.285,23.234230862835794,1.7097814939985443,5.433877884274587,0.03162433843660262
MIROC-ES2L,Dem. Rep. Congo,1866,2415622209536.0,9395873350782.207,22.776928319920774,1.7385444462169777,5.175240296530583,-0.04876726603653192
MIROC-ES2L,Dem. Rep. Congo,1867,2415622209536.0,9326559306763.48,21.85064365275082,1.8414578166591677,4.971381392450074,-0.04018802452991821
MIROC-ES2L,Dem. Rep. Congo,1868,2415622209536.0,9287178359176.504,22.017727589995914,1.8353582074705017,5.149437930504096,0.035189821355856576
MIROC-ES2L,Dem. Rep. Congo,1869,2415622209536.0,9284096670469.36,22.19981794139993,1.7683702244528632,5.150653339791342,0.0002359997132048708
MIROC-ES2L,Dem. Rep. Congo,1870,2415622209536.0,9266223960222.809,22.282885705287892,1.8688825041818584,5.070603329503763,-0.015663758299447883
MIROC-ES2L,Dem. Rep. Congo,1871,2415622209536.0,9226589451471.52,22.69512539953535,1.812487626867098,5.174226804664388,0.02023010783671131
MIROC-ES2L,Dem. Rep. Congo,1872,2415622209536.0,9198135993748.496,23.209796600836917,1.7372338083508259,5.228441219489588,0.010423269403605495
MIROC-ES2L,Dem. Rep. Congo,1873,2415622209536.0,9240681526669.672,22.39074603470377,1.6328143171674638,5.259201442123599,0.00586601047186508
MIROC-ES2L,Dem. Rep. Congo,1874,2415622209536.0,9233201780759.857,22.233766975458543,1.7737840346644451,5.098416355148011,-0.031049225226501553
MIROC-ES2L,Dem. Rep. Congo,1875,2415622209536.0,9239766164381.277,22.860620017175993,1.76028248620595,5.227737871648735,0.02504868227660917
MIROC-ES2L,Dem. Rep. Congo,1876,2415622209536.0,9253318364477.076,23.202241956874918,1.8337303626446242,5.177509516415668,-0.009654502868700954
MIROC-ES2L,Dem. Rep. Congo,1877,2415622209536.0,9271159946106.77,23.061973036627407,1.6593324491021242,5.376700767085855,0.037750793427450136
MIROC-ES2L,Dem. Rep. Congo,1878,2415622209536.0,9331120597509.256,22.41029026826308,1.699521145123445,5.241089730058387,-0.025545505283238734
MIROC-ES2L,Dem. Rep. Congo,1879,2415622209536.0,9323666470207.615,22.41026871967896,1.7670942073699203,5.190835085323598,-0.009634853468905913
MIROC-ES2L,Dem. Rep. Congo,1880,2415622209536.0,9388698823709.043,22.60768748695272,1.7449442825236163,5.2983271121253415,0.020496544517716764
MIROC-ES2L,Dem. Rep. Congo,1881,2415622209536.0,9378692727359.162,22.481758759073383,1.773925604511657,5.270835568678924,-0.0052022295951721365
MIROC-ES2L,Dem. Rep. Congo,1882,2415622209536.0,9395334943015.918,22.881449165035974,1.7309693693877148,5.368445647124925,0.018349513517801563
