model,region,year,area,lai,tas,pr,gpp,pct_growth_gpp
CNRM-ESM2-1,Liberia,1930,96818878464.0,354297730872.7183,24.126198185282558,2.0729088790854178,7.187161660994541,0.0995218615868021
CNRM-ESM2-1,Liberia,1931,96818878464.0,364379090358.68835,24.10724368150668,2.044415162013428,7.411718821215762,0.030766040325194366
CNRM-ESM2-1,Liberia,1932,96818878464.0,338468165510.0066,24.083594945646137,2.038024739730373,6.493123651593874,-0.1323186549118558
CNRM-ESM2-1,Liberia,1933,96818878464.0,355628277908.1712,23.66987174723237,2.1006961289104606,6.930809392803782,0.06523288470423627
CNRM-ESM2-1,Liberia,1934,96818878464.0,317271723104.7608,24.134041930030243,1.9736307591627615,5.883499627002243,-0.16382484235554173
CNRM-ESM2-1,Liberia,1935,96818878464.0,342387627244.2158,23.967875047752532,2.084459803541742,6.79914917838404,0.14464572400333275
CNRM-ESM2-1,Liberia,1936,96818878464.0,340827511024.1421,24.00044055019923,2.1081010568621474,6.582293130127438,-0.03241429888335445
CNRM-ESM2-1,Liberia,1937,96818878464.0,347835995858.15356,24.04827873289314,2.020593469109023,6.8776476232691515,0.043893493611841805
CNRM-ESM2-1,Liberia,1938,96818878464.0,347494115489.9415,24.40919558768466,2.081206788549415,6.8639898533585875,-0.001987794312138691
CNRM-ESM2-1,Liberia,1939,96818878464.0,369042920757.1213,23.938857479570125,2.067186194222744,7.580445999416664,0.0992831529522411
CNRM-ESM2-1,Liberia,1940,96818878464.0,343519203965.45746,24.231065618223614,2.080141331278863,6.65191586062939,-0.13066712437862904
CNRM-ESM2-1,Liberia,1941,96818878464.0,356800599625.3162,24.297008240405685,2.0163836764360124,7.2110665204249385,0.0807119502285727
CNRM-ESM2-1,Liberia,1942,96818878464.0,350946559321.31177,24.301830957351477,2.070136193895742,6.871843106246331,-0.04818450919731543
CNRM-ESM2-1,Liberia,1943,96818878464.0,349630127759.1139,24.15261983767786,2.047880739232557,6.836423425952342,-0.005167649612462855
CNRM-ESM2-1,Liberia,1944,96818878464.0,353381065617.0265,24.210156423838875,1.9934518670175227,6.845826859024605,0.0013745450283331184
CNRM-ESM2-1,Liberia,1945,96818878464.0,350110624437.1234,24.108343248534243,1.9812842044081387,6.784082227609271,-0.009060229733817815
CNRM-ESM2-1,Liberia,1946,96818878464.0,312452533053.6345,24.306815693711474,1.995992820321394,5.81266095619164,-0.15454055731330696
CNRM-ESM2-1,Liberia,1947,96818878464.0,344737834004.5108,24.311686630983914,2.1055677818583427,6.765716060944941,0.15182964198880589
CNRM-ESM2-1,Liberia,1948,96818878464.0,337159964124.81085,24.196246649647808,2.0092662737557427,6.659210366218285,-0.01586719001450354
CNRM-ESM2-1,Liberia,1949,96818878464.0,354698362821.6289,23.8949913261594,2.062732310055206,7.040556689254217,0.05568632832964293
CNRM-ESM2-1,Liberia,1950,96818878464.0,355948047023.73065,24.12443681545924,2.1433790573308333,6.929893820887722,-0.015842750798618965
CNRM-ESM2-1,Liberia,1951,96818878464.0,340123583436.328,24.25868399201537,2.0230371448033653,6.535694000771388,-0.05856595246892016
CNRM-ESM2-1,Liberia,1952,96818878464.0,359046637322.10535,23.75650729829484,1.92230085615398,7.174912280772144,0.09331199694030379
CNRM-ESM2-1,Liberia,1953,96818878464.0,342526906945.6363,23.905509131847047,2.0808734903570967,6.455992433873227,-0.1055817768803553
CNRM-ESM2-1,Liberia,1954,96818878464.0,332660218084.58203,24.18089024399255,2.0078646179088477,6.2555325516676765,-0.03154247856487724
CNRM-ESM2-1,Liberia,1955,96818878464.0,353564584084.0162,24.199931811755405,2.0308955937062256,7.032168712826348,0.1170288717996244
CNRM-ESM2-1,Liberia,1956,96818878464.0,367846447954.2429,23.827093141565964,2.004728672250975,7.4016973119612,0.051214188141911476
CNRM-ESM2-1,Liberia,1957,96818878464.0,352515403313.1814,24.264738462083212,2.0247660239129592,7.000124575641147,-0.055781394973776655
CNRM-ESM2-1,Liberia,1958,96818878464.0,334527567765.2494,24.380095099830818,1.954034523593561,6.394880680386234,-0.0904301688268041
CNRM-ESM2-1,Liberia,1959,96818878464.0,334875814581.21277,24.232580678523988,1.908901875471918,6.567242508979812,0.026596258363635883
CNRM-ESM2-1,Liberia,1960,96818878464.0,334735842823.13214,24.351697278598625,2.0227700256394514,6.574308396978672,0.0010753508060545869
CNRM-ESM2-1,Liberia,1961,96818878464.0,346188088438.5768,24.2468584513887,2.148850792065906,6.8141700844402875,0.03583489419458519
CNRM-ESM2-1,Liberia,1962,96818878464.0,342842335842.8721,24.227725881992775,2.0270559239136032,6.796741959725309,-0.002560906158712184
CNRM-ESM2-1,Liberia,1963,96818878464.0,329809829134.3943,24.178169706326536,2.041866298472888,6.2218606841391395,-0.08837436641985397
CNRM-ESM2-1,Liberia,1964,96818878464.0,350187030540.46936,23.698903437337293,2.041850385858769,6.880861871696138,0.1006749087721952
CNRM-ESM2-1,Liberia,1965,96818878464.0,344118580996.44476,24.031385222068163,1.9135795103964421,6.784868856263992,-0.014048951528069953
CNRM-ESM2-1,Liberia,1966,96818878464.0,324350002041.2157,24.56088300052116,1.9195156607594603,6.191112936830502,-0.09158009815115342
CNRM-ESM2-1,Liberia,1967,96818878464.0,320068387063.2244,24.642241797484896,2.050321581395528,6.004067541957358,-0.030677703267826928
CNRM-ESM2-1,Liberia,1968,96818878464.0,349631430833.3514,23.88493536055879,1.9970341266665181,7.004359640888257,0.15409559783225224
CNRM-ESM2-1,Liberia,1969,96818878464.0,337635729493.38965,24.470932564460583,2.0621644134286883,6.53000532712675,-0.07012500195265248
CNRM-ESM2-1,Liberia,1970,96818878464.0,351572319364.96936,23.923726091634997,2.180725361919174,6.964750643660617,0.06445404616921246
CNRM-ESM2-1,Liberia,1971,96818878464.0,328236639861.32574,24.445948590681674,1.9842004196903211,6.305773098742701,-0.0993962265786772
CNRM-ESM2-1,Liberia,1972,96818878464.0,327186896128.4171,24.363418973522627,1.9076035034583174,6.406340933613559,0.01582269208192133
CNRM-ESM2-1,Liberia,1973,96818878464.0,345908196837.71533,24.516463715075734,2.076973333472308,6.96283916136568,0.08329904589769499
