,iso_id,year,pcGDP,growth_pcGDP,temp,precp,Pop
6571,MWI,1992,335.726543539643,-0.10527491273182132,23.1,6.647299192783947,10135079.0
6572,MWI,1993,362.930995399017,0.07791575078733537,22.6,6.9539707027791,10284024.0
6573,MWI,1994,329.584099900642,-0.09638116459594315,22.7,6.773423566186845,10164894.0
6574,MWI,1995,385.279714072363,0.15613804427168,23.1,6.893656354602635,10150117.0
6575,MWI,1996,405.397063690478,0.05089739044760577,22.6,7.105950184932382,10352228.0
6576,MWI,1997,412.4131068375,0.017158542495704587,22.7,7.13934307707901,10562035.0
6577,MWI,1998,419.313245170577,0.016592708952191337,23.0,6.811244378601294,10792876.0
6578,MWI,1999,422.099909963762,0.006623797036791501,22.4,7.1925582106830745,11047804.0
6579,MWI,2000,418.592985038462,-0.008342987761358778,22.4,7.100274660752538,11315942.0
6580,MWI,2001,388.260039763569,-0.0752237310095829,22.7,7.107261660530193,11593058.0
6581,MWI,2002,385.308980237095,-0.007629762221760039,22.9,6.9708239704491195,11880440.0
6582,MWI,2003,397.224846758815,0.030456926504788484,22.9,6.969414659368865,12181574.0
6583,MWI,2004,408.064916052765,0.026923784725244815,22.8,7.112408940982502,12500737.0
6584,MWI,2005,410.267979592536,0.005384285231164299,23.6,6.861501894464675,12840031.0
6585,MWI,2006,417.877689776503,0.01837822656498389,22.8,6.9659298430332095,13198701.0
6586,MWI,2007,445.254305419586,0.06345681027437333,22.9,7.06527171685712,13576343.0
6587,MWI,2008,465.55147298007,0.04457707449547854,22.7,7.043945633432402,13976417.0
6588,MWI,2009,489.631418790158,0.05043023521838297,22.7,7.06373286043649,14395788.0
6589,MWI,2010,508.088650552846,0.03700303981118225,23.2,6.884486652042782,14826463.0
6590,MWI,2011,517.833736624232,0.018998277653268225,22.6,7.11175678476798,15265022.0
6591,MWI,2012,512.74031797451,-0.009884704740970918,22.7,6.990992877552193,15709577.0
6592,MWI,2013,525.357645516557,0.024309745987286746,22.6,6.999148707411348,16161816.0
6593,MWI,2014,539.562601918057,0.026679554670458572,22.7,6.966778619431598,16621538.0
6594,MWI,2015,539.605363240686,7.924868793729445e-05,23.0,6.880281301981382,17085587.0
6595,MWI,2016,538.221990810959,-0.0025669661920337816,23.0,6.950239890588293,17557739.0
6596,MWI,2017,544.795729220349,0.012139818253073642,22.8,7.130738817494981,18039715.0
6597,MWI,2018,553.528790902088,0.015902851244288918,22.8,7.132497551660044,18528081.0
6598,MWI,2019,569.866249371948,0.02908791619010387,23.0,7.306665618119627,19025752.0
6599,MWI,2020,559.447086086067,-0.01845273336236808,23.0,7.032359442206668,19533888.0
6600,MWI,2021,569.968967322435,0.01863296634562861,22.9,6.742880635791903,20047258.0
6601,MWI,2022,560.635759714941,-0.016510491067003308,22.7,7.170580975435051,20568728.0
6602,MYS,1961,1327.77650865403,0.04739443422565959,25.8,7.90041428374744,8164443.0
6603,MYS,1962,1376.65800987085,0.036153084840226946,25.7,8.008099400495006,8380172.0
6604,MYS,1963,1439.55490061108,0.04467513895413333,25.7,7.913045410418873,8602160.0
