,iso_id,year,pcGDP,growth_pcGDP,temp,precp,Pop
4989,LBR,2009,838.4520362621203,0.033094479794672615,25.4,-0.017916345283697233,3708000.0
4990,LBR,2010,854.2349728657374,0.018648922021232472,25.9,0.09616633141712594,3817000.0
4991,LBR,2011,820.0,-0.0409019595560256,25.5,0.055045423283002215,3984000.0
4992,LBR,2012,853.0,0.03945520723338092,25.3,-0.12705155275967694,4141000.0
4993,LBR,2013,900.0,0.053635215832631644,25.5,-0.03175826755837097,4244000.0
4994,LBR,2014,884.0,-0.017937700686667668,25.5,0.07536197611228523,4348000.0
4995,LBR,2015,865.0,-0.021727555705764345,25.7,-0.08372758022415994,4460000.0
4996,LBR,2016,843.5262300831839,-0.025138508709510177,26.0,0.037701916019917014,4576000.0
4997,LBR,2017,848.2952239989679,0.00563771849055783,25.9,-0.08475137235026242,4689021.0
4998,LBR,2018,842.3757235618091,-0.007002574492400271,25.6,-0.017208439613791704,4809768.0
4999,LBR,2019,807.3494040129257,-0.04246960109478426,25.5,-0.026366510604244553,4904104.315435603
5000,LBR,2020,768.4054462244039,-0.04943902250996679,25.8,-0.027207058691053554,5004733.456684483
5001,LBR,2021,790.2841169364428,0.028075003881419924,25.9,-0.03108270597213103,5108841.998418208
5002,LBR,2022,811.2146171951392,0.026140129402156376,25.5,-0.03019672342287727,5216327.634261199
5003,LBY,1961,1400.0,0.05657035148839373,21.6,0.182747477269956,1388517.0
5004,LBY,1962,1788.0,0.24462544013010934,22.1,0.2593065891402233,1441863.0
5005,LBY,1963,2322.0,0.26133120652437736,22.3,-0.005741340138194051,1498607.0
5006,LBY,1964,3156.0,0.30687651970792906,21.7,-0.12625736465064596,1560361.0
5007,LBY,1965,3889.0,0.20884665218998144,21.7,-0.1486742435651882,1623770.0
5008,LBY,1966,4417.0,0.12730867744078012,22.1,-0.018928344420147347,1693925.0
5009,LBY,1967,4733.0,0.0690985183097208,21.5,-0.09712909172762263,1759224.0
5010,LBY,1968,6071.0,0.2489640852241859,22.0,-0.20835472683784673,1833726.0
5011,LBY,1969,6539.0,0.07426091243084265,22.4,0.1231395175009884,1922974.0
5012,LBY,1970,6591.0,0.007920833491443346,21.8,-0.5642660204912819,1999162.0
5013,LBY,1971,6008.0,-0.09261316760874827,21.7,-0.1237973388097835,2077380.9999999998
5014,LBY,1972,6237.0,0.03740738308215086,22.0,0.13269068848533117,2183877.0
5015,LBY,1973,6005.0,-0.03790684201203831,21.6,-0.3184799924273123,2312369.0
