# Input data: Maddison_CRU_dataset.csv
iteration,approach,approach_name,C_Delta_u,C_epsilon,C_j,C_k,C_v,Sigma_Delta_u_Delta_u,Sigma_Delta_u_epsilon,Sigma_Delta_u_j,Sigma_Delta_u_k,Sigma_Delta_u_v,Sigma_epsilon_epsilon,Sigma_j_epsilon,Sigma_j_j,Sigma_j_k,Sigma_k_epsilon,Sigma_k_k,Sigma_v_epsilon,Sigma_v_j,Sigma_v_k,Sigma_v_v,cov_epsilon_Delta_u,cov_epsilon_j,cov_epsilon_k,cov_epsilon_v,s_Delta_u,s_epsilon,s_j,s_k,s_v,sum_check,var_dy
6,approach5b,5b: Precomputed k GDP Only,5.289492697398394e-07,0.0038089162534633496,0.00039795937656183936,0.00043484413974873904,0.0,2.887596263391418e-08,6.666099408906879e-09,5.372221864465899e-07,-4.381497874957156e-08,0.0,0.0038035024740615173,-5.372221864468294e-07,0.00040385989707196045,-5.900520510120879e-06,5.944335488870223e-06,0.00043484413974873926,0.0,0.0,0.0,0.0,6.666099408906879e-09,-5.372221864468294e-07,5.944335488870223e-06,0.0,0.00011394246662613247,0.8204894834346596,0.0857255611767009,0.09367101292201328,0.0,0.004642248719043668,0.004642248719043668
7,approach5b,5b: Precomputed k GDP Only,5.478140439981497e-07,0.0036651690985840465,0.00044264805122676195,0.0003754275498928522,0.0,2.7539798935232042e-08,4.079163477746235e-09,5.543705797168735e-07,-3.817549813170202e-08,0.0,0.003667034826855271,-5.543705797169324e-07,0.00044129443887364533,1.3536123531166922e-06,-1.315436854985148e-06,0.0003754275498928523,0.0,0.0,0.0,0.0,4.079163477746235e-09,-5.543705797169324e-07,-1.315436854985148e-06,0.0,0.00012217649285030678,0.8174261158040548,0.09872179630738231,0.0837299113957129,0.0,0.004483792513747659,0.004483792513747658
8,approach5b,5b: Precomputed k GDP Only,1.820254157705954e-07,0.0035782471319312195,0.000482035770989665,0.0004348114733383488,0.0,4.444588975447419e-09,2.4441663852422925e-09,1.8967039053693404e-07,-1.4533730127028361e-08,0.0,0.0035752404405084816,-1.8967039053700646e-07,0.00048521515490642785,-3.1793839167627757e-06,3.193917646889614e-06,0.000434811473338349,0.0,0.0,0.0,0.0,2.4441663852422925e-09,-1.8967039053700646e-07,3.193917646889614e-06,0.0,4.049259700755447e-05,0.7960015830390129,0.10723162002008413,0.09672630434389573,0.0,0.0044952764016750035,0.004495276401675003
9,approach5b,5b: Precomputed k GDP Only,2.570676235908488e-07,0.00378146719118871,0.00037825500549345907,0.0004921494794080819,0.0,1.4008313488803486e-08,1.0092157792970033e-08,2.660301586114947e-07,-3.3063006302419414e-08,0.0,0.0037789052556336466,-2.6603015861140437e-07,0.00038103981604303854,-2.7848105495795637e-06,2.817873555881787e-06,0.000492149479408082,0.0,0.0,0.0,0.0,1.0092157792970033e-08,-2.6603015861140437e-07,2.817873555881787e-06,0.0,5.52580630831014e-05,0.8128466341991054,0.08130794015633672,0.1057901675814745,0.0,0.0046521287437138415,0.004652128743713843
0,approach5c,5c: Precomputed k Combined,3.0855762126617816e-06,0.0025791495427790207,0.0004151212414025587,0.0003733152842951411,2.1634460797687635e-05,4.15921099748675e-06,-4.119554843637559e-08,4.3403575492666865e-07,-1.509851761920953e-06,4.337677060569173e-08,0.0028947616436848247,-2.288730479914236e-05,0.00041418861961744894,9.326217851098562e-07,1.3960382233389012e-06,0.00037331528429514134,-0.0002940796387815642,2.245326904421563e-05,-8.188082465280322e-07,0.0002940362620109585,-4.119554843637559e-08,-2.288730479914236e-05,1.3960382233389012e-06,-0.0002940796387815642,0.0009095807149215833,0.7602938716548117,0.12237139824472155,0.11004764095177083,0.006377508433774239,0.00339230610548707,0.0033923061054870703
1,approach5c,5c: Precomputed k Combined,4.571329404033135e-06,0.0028108308494683753,0.000388240906788033,0.00032862000003860416,-8.186551129045808e-06,6.7282420080499175e-06,-1.890489828648223e-07,4.751483406484056e-07,-2.634787787425801e-06,1.9177582562543572e-07,0.003371930264630735,7.580380976192616e-06,0.0003910965766248418,-2.8556698368087092e-06,5.62147943643931e-06,0.0003286200000386044,-0.0005741122265921269,-8.05552931684113e-06,-1.3102181220502716e-07,0.0005739204507665018,-1.890489828648223e-07,7.580380976192616e-06,5.62147943643931e-06,-0.0005741122265921269,0.001297170864250518,0.797607776645903,0.11016812574287789,0.0932499611784685,-0.0023230344314995746,0.0035240765345699995,0.0035240765345699986
2,approach5c,5c: Precomputed k Combined,1.0468608239136195e-05,0.003242807367130005,0.00044020940987107355,0.00036040463800373105,-4.222105186534844e-06,1.1980669871967306e-05,-8.66971836856526e-07,1.4661580441185722e-06,-2.9831198836448687e-06,8.718720435517143e-07,0.004188484914731526,6.4544733454165335e-06,0.0004428869339270603,-2.677524055986721e-06,1.9621177366313337e-06,0.00036040463800373127,-0.0009532271668467122,-7.920631389535126e-06,3.698526203000046e-06,0.0009523552948031607,-8.66971836856526e-07,6.4544733454165335e-06,1.9621177366313337e-06,-0.0009532271668467122,0.002585053503388962,0.800758835723387,0.10870259457773959,0.0889960967902311,-0.0010425805947466798,0.004049667918057411,0.004049667918057411
3,approach5c,5c: Precomputed k Combined,8.986907402473125e-06,0.00371369297334225,0.0004237746485183214,0.0004460136733108716,-6.476976475328165e-05,9.660372424025432e-06,-1.0236929829390728e-06,1.73860848643369e-06,-2.4147403423361907e-06,1.0263598172892671e-06,0.005304125829767117,7.261914161202612e-05,0.00043235868367345415,-8.58403515513266e-06,1.4107901522899237e-06,0.0004460136733108718,-0.0016634390952062438,-7.435775009845983e-05,9.587985345178787e-06,0.0016624127353889538,-1.0236929829390728e-06,7.261914161202612e-05,1.4107901522899237e-06,-0.0016634390952062438,0.00198487322552314,0.8202165016824312,0.0935960409771242,0.09850781350304684,-0.014305229388125496,0.004527698437820634,0.004527698437820635
4,approach5c,5c: Precomputed k Combined,6.579175389689689e-06,0.0036383970495145793,0.00043305999968628933,0.0004078241154994981,5.634029509746447e-07,8.340284931954915e-06,-6.147079081682097e-07,1.0846343821374687e-06,-2.8492468664263144e-06,6.182108501918285e-07,0.004368858094817158,4.236188339646556e-06,0.000433156063208179,-9.606352188967043e-08,-2.9389152844429884e-06,0.00040782411549949825,-0.0007311436104496141,-5.320822721784055e-06,5.884225672758789e-06,0.0007305253995994222,-6.147079081682097e-07,4.236188339646556e-06,-2.9389152844429884e-06,-0.0007311436104496141,0.0014664632158063002,0.8109793585945062,0.09652677154225926,0.09090182712501936,0.0001255795224088114,0.004486423743041031,0.004486423743041031
5,approach5c,5c: Precomputed k Combined,5.526880956725444e-06,0.0033481479041137826,0.00040171673798089556,0.00042185728864367356,-5.1795771178803096e-05,7.196723941094347e-06,-4.080492395230331e-07,1.4445610449804763e-06,-3.1176778470269835e-06,4.1132305720063715e-07,0.003901871061342325,5.0843946502460414e-05,0.00040024087774304004,1.4758602378556013e-06,1.1490812405331146e-06,0.0004218572886436738,-0.0006053081357320132,-5.228850754744095e-05,4.927363686380489e-07,0.0006048968126748124,-4.080492395230331e-07,5.0843946502460414e-05,1.1490812405331146e-06,-0.0006053081357320132,0.001339702792019611,0.8115830846288785,0.09737518135235479,0.10225720290610336,-0.012555171679356021,0.004125453040516274,0.004125453040516273
6,approach5c,5c: Precomputed k Combined,7.314684150420524e-06,0.0037559797234764753,0.00039795937656183936,0.00043484413974873904,4.61507951061927e-05,8.809293506248084e-06,-1.4692132626335426e-07,1.521221102444262e-06,-3.0206010881562675e-06,1.5169195614780077e-07,0.004485906925995393,-4.6486718279924676e-05,0.00040385989707196045,-5.900520510120879e-06,7.735823669563942e-06,0.00043484413974873926,-0.0006910293865822935,4.4965497177480176e-05,1.1852979287129567e-06,0.0006908776946261453,-1.4692132626335426e-07,-4.6486718279924676e-05,7.735823669563942e-06,-0.0006910293865822935,0.0015756769171832296,0.8090862749487129,0.0857255611767009,0.09367101292201328,0.00994147403538948,0.0046422487190436665,0.004642248719043668
7,approach5c,5c: Precomputed k Combined,2.9788881468966826e-06,0.0036193013944882404,0.00044264805122676195,0.00037542754989285213,4.343662999290609e-05,6.227930534795432e-06,6.731769448197946e-08,8.972839158579413e-07,-4.149829377692479e-06,-6.38146205461907e-08,0.004044943544582546,-4.277952294539499e-05,0.00044129443887364533,1.3536123531166922e-06,1.241826061206677e-06,0.0003754275498928523,-0.00038417177090459953,4.1882239029537005e-05,1.5543909633689415e-06,0.0003842355855251458,6.731769448197946e-08,-4.277952294539499e-05,1.241826061206677e-06,-0.00038417177090459953,0.0006643679737104648,0.8071964488524346,0.09872179630738231,0.08372991139571288,0.00968747547075963,0.004483792513747658,0.004483792513747658
8,approach5c,5c: Precomputed k Combined,3.3860824324662343e-06,0.003608238597045014,0.000482035770989665,0.0004348114733383488,-3.3195522130491156e-05,3.7168430559711344e-06,-4.555851848526599e-07,4.723609069326121e-07,-8.040624894973625e-07,4.5652614391250993e-07,0.003992229579813119,3.852947249196922e-05,0.00048521515490642785,-3.1793839167627757e-06,-1.8228648621505808e-06,0.000434811473338349,-0.00042024200521307144,-3.900183339890192e-05,5.8063112684105285e-06,0.0004197854790691591,-4.555851848526599e-07,3.852947249196922e-05,-1.8228648621505808e-06,-0.00042024200521307144,0.0007532534442608541,0.8026733563481289,0.10723162002008413,0.09672630434389573,-0.007384534156369571,0.004495276401675003,0.004495276401675003
9,approach5c,5c: Precomputed k Combined,1.3099391906956809e-05,0.003864045584227407,0.0003782550054934592,0.0004921494794080818,-9.542071732206105e-05,1.3187629129409348e-05,-1.369941545283754e-06,1.230533652533306e-06,-1.3220015461155473e-06,1.3731722164134578e-06,0.0057142983833491255,0.0001078291271637206,0.00038103981604303854,-2.7848105495795637e-06,-9.532131398497715e-06,0.000492149479408082,-0.0019471798533416578,-0.00010905966081625374,1.363894349419259e-05,0.0019458066811252445,-1.369941545283754e-06,0.0001078291271637206,-9.532131398497715e-06,-0.0019471798533416578,0.0028157844781611582,0.8305973022454874,0.08130794015633674,0.10579016758147447,-0.020511194461459742,0.004652128743713843,0.004652128743713843
0,approach5d,5d: Precomputed k GDP Response,0.0,0.0025836808516813805,0.00041512124140255876,0.0003733152842951411,2.018872810799057e-05,0.0,0.0,0.0,0.0,0.0,0.0025948837787943,-1.2675589912188444e-05,0.00041418861961744894,9.326217851098562e-07,9.04349760989546e-07,0.00037331528429514134,5.683130382794209e-07,1.267558991218839e-05,-1.8369715460996395e-06,8.781796703622402e-06,0.0,-1.2675589912188444e-05,9.04349760989546e-07,5.683130382794209e-07,0.0,0.7616296322735336,0.12237139824472157,0.11004764095177083,0.005951328529974112,0.0033923061054870708,0.0033923061054870703
1,approach5d,5d: Precomputed k GDP Response,0.0,0.002797565378914878,0.000388240906788033,0.00032862000003860416,9.650248828484368e-06,0.0,0.0,0.0,0.0,0.0,0.002798306235749346,-5.218410851887224e-06,0.0003910965766248418,-2.8556698368087092e-06,4.136929038255217e-06,0.0003286200000386044,3.4062497916404603e-07,5.218410851887119e-06,-1.2812592014467303e-06,5.372472198879934e-06,0.0,-5.218410851887224e-06,4.136929038255217e-06,3.4062497916404603e-07,0.0,0.793843536447551,0.11016812574287789,0.0932499611784685,0.0027383766311028413,0.0035240765345699995,0.0035240765345699986
2,approach5d,5d: Precomputed k GDP Response,0.0,0.003233597331967245,0.00044020940987107355,0.00036040463800373105,1.5456538215362485e-05,0.0,0.0,0.0,0.0,0.0,0.00322943746735789,1.7499363905477868e-07,0.0004428869339270603,-2.677524055986721e-06,3.868024135379752e-06,0.00036040463800373127,1.168468349200626e-07,-1.7499363905480295e-07,-1.1905000793932364e-06,1.6705185098890463e-05,0.0,1.7499363905477868e-07,3.868024135379752e-06,1.168468349200626e-07,0.0,0.7984845664872127,0.10870259457773959,0.0889960967902311,0.003816742144816863,0.004049667918057412,0.004049667918057411
3,approach5d,5d: Precomputed k GDP Response,0.0,0.0036405184409361393,0.0004237746485183215,0.0004460136733108716,1.7391675055302222e-05,0.0,0.0,0.0,0.0,0.0,0.0036419515807809906,-1.0848898246592924e-05,0.00043235868367345415,-8.58403515513266e-06,8.941470364418416e-06,0.0004460136733108718,4.742880373231844e-07,1.0848898246592916e-05,-3.5743520928592057e-07,6.425923980672041e-06,0.0,-1.0848898246592924e-05,8.941470364418416e-06,4.742880373231844e-07,0.0,0.8040549720640116,0.09359604097712422,0.09850781350304684,0.0038411734558173316,0.004527698437820635,0.004527698437820635
4,approach5d,5d: Precomputed k GDP Response,0.0,0.0036129996027284656,0.0004330599996862893,0.00040782411549949803,3.2540025126775704e-05,0.0,0.0,0.0,0.0,0.0,0.0036270760272357613,-1.6227596933055814e-05,0.000433156063208179,-9.606352188967043e-08,1.313788052659014e-06,0.00040782411549949825,8.373843731012673e-07,1.6227596933055766e-05,-1.217724530769545e-06,1.6692768351388223e-05,0.0,-1.6227596933055814e-05,1.313788052659014e-06,8.373843731012673e-07,0.0,0.805318402732834,0.09652677154225926,0.09090182712501935,0.007252998599886846,0.004486423743041029,0.004486423743041031
5,approach5d,5d: Precomputed k GDP Response,0.0,0.0032628944317130005,0.00040171673798089556,0.0004218572886436735,3.8984582178703464e-05,0.0,0.0,0.0,0.0,0.0,0.0032752051592911608,-1.2200177171590844e-05,0.00040024087774304004,1.4758602378556013e-06,-6.732437920053234e-07,0.0004218572886436738,5.626933854361036e-07,1.2200177171590804e-05,-8.026164458505375e-07,2.7024328067527094e-05,0.0,-1.2200177171590844e-05,-6.732437920053234e-07,5.626933854361036e-07,0.0,0.7909178457900156,0.09737518135235479,0.10225720290610335,0.009449769951526294,0.004125453040516273,0.004125453040516273
6,approach5d,5d: Precomputed k GDP Response,0.0,0.0037918396149698463,0.00039795937656183936,0.000434844139748739,1.7605587763242684e-05,0.0,0.0,0.0,0.0,0.0,0.00379537111953144,-1.1159540810877281e-05,0.00040385989707196045,-5.900520510120879e-06,7.105930659183214e-06,0.00043484413974873926,5.221055901005754e-07,1.1159540810877048e-05,-1.2054101490625824e-06,7.129351511327643e-06,0.0,-1.1159540810877281e-05,7.105930659183214e-06,5.221055901005754e-07,0.0,0.8168109561675938,0.0857255611767009,0.09367101292201327,0.0037924697336918093,0.004642248719043667,0.004642248719043668
7,approach5d,5d: Precomputed k GDP Response,0.0,0.003640576379365313,0.00044264805122676195,0.0003754275498928521,2.514053326273022e-05,0.0,0.0,0.0,0.0,0.0,0.003651298544610371,-1.1206393661421709e-05,0.00044129443887364533,1.3536123531166922e-06,-2.734871666335852e-07,0.0003754275498928523,7.577155829973531e-07,1.1206393661421648e-05,-1.0801251864832811e-06,1.4256549204794498e-05,0.0,-1.1206393661421709e-05,-2.734871666335852e-07,7.577155829973531e-07,0.0,0.8119413126729262,0.09872179630738231,0.08372991139571287,0.005606979623978448,0.004483792513747658,0.004483792513747658
8,approach5d,5d: Precomputed k GDP Response,0.0,0.0035443789357804964,0.000482035770989665,0.0004348114733383488,3.4050221566491765e-05,0.0,0.0,0.0,0.0,0.0,0.003554575581618786,-1.487557228397007e-05,0.00048521515490642785,-3.1793839167627757e-06,4.115795090411368e-06,0.000434811473338349,5.631313552689694e-07,1.4875572283969993e-05,-9.364111736488024e-07,1.954792910090161e-05,0.0,-1.487557228397007e-05,4.115795090411368e-06,5.631313552689694e-07,0.0,0.7884674086914458,0.10723162002008413,0.09672630434389573,0.007574666944574126,0.004495276401675002,0.004495276401675003
9,approach5d,5d: Precomputed k GDP Response,0.0,0.003730537369993696,0.00037825500549345907,0.0004921494794080818,5.118688881860465e-05,0.0,0.0,0.0,0.0,0.0,0.003735021517248985,-7.684111085618177e-06,0.00038103981604303854,-2.7848105495795637e-06,2.8272653670518815e-06,0.000492149479408082,3.726984632778529e-07,7.684111085618273e-06,-4.245481747252194e-08,4.317253408718104e-05,0.0,-7.684111085618177e-06,2.8272653670518815e-06,3.726984632778529e-07,0.0,0.801898996246516,0.08130794015633672,0.10579016758147447,0.011002896015672519,0.0046521287437138415,0.004652128743713843
0,nocr5,nocr5: No Climate Response (Precomputed k),0.0,0.0026038695797893714,0.00041512124140255876,0.0003733152842951412,0.0,0.0,0.0,0.0,0.0,0.0,0.0026048022015744817,-4.965305171323764e-20,0.00041418861961744894,9.326217851098562e-07,-9.326217851100592e-07,0.00037331528429514134,0.0,0.0,0.0,0.0,0.0,-4.965305171323764e-20,-9.326217851100592e-07,0.0,0.0,0.7675809608035079,0.12237139824472157,0.11004764095177084,0.0,0.0033923061054870716,0.0033923061054870703
1,nocr5,nocr5: No Climate Response (Precomputed k),0.0,0.0028072156277433617,0.000388240906788033,0.00032862000003860416,0.0,0.0,0.0,0.0,0.0,0.0,0.0028043599579065533,-1.0430876022811556e-19,0.0003910965766248418,-2.8556698368087092e-06,2.855669836808495e-06,0.0003286200000386044,0.0,0.0,0.0,0.0,0.0,-1.0430876022811556e-19,2.855669836808495e-06,0.0,0.0,0.7965819130786537,0.11016812574287789,0.0932499611784685,0.0,0.0035240765345699986,0.0035240765345699986
2,nocr5,nocr5: No Climate Response (Precomputed k),0.0,0.003249053870182606,0.00044020940987107355,0.00036040463800373105,0.0,0.0,0.0,0.0,0.0,0.0,0.0032463763461266196,-1.957043632645315e-20,0.0004428869339270603,-2.677524055986721e-06,2.6775240559865066e-06,0.00036040463800373127,0.0,0.0,0.0,0.0,0.0,-1.957043632645315e-20,2.6775240559865066e-06,0.0,0.0,0.8023013086320292,0.10870259457773959,0.0889960967902311,0.0,0.004049667918057411,0.004049667918057411
3,nocr5,nocr5: No Climate Response (Precomputed k),0.0,0.003657910115991442,0.0004237746485183215,0.0004460136733108716,0.0,0.0,0.0,0.0,0.0,0.0,0.0036493260808363095,-2.116195572620182e-20,0.00043235868367345415,-8.58403515513266e-06,8.584035155132495e-06,0.0004460136733108718,0.0,0.0,0.0,0.0,0.0,-2.116195572620182e-20,8.584035155132495e-06,0.0,0.0,0.807896145519829,0.09359604097712422,0.09850781350304684,0.0,0.004527698437820635,0.004527698437820635
4,nocr5,nocr5: No Climate Response (Precomputed k),0.0,0.0036455396278552428,0.0004330599996862893,0.00040782411549949803,0.0,0.0,0.0,0.0,0.0,0.0,0.0036454435643333534,-3.444746210676026e-20,0.000433156063208179,-9.606352188967043e-08,9.606352188947387e-08,0.00040782411549949825,0.0,0.0,0.0,0.0,0.0,-3.444746210676026e-20,9.606352188947387e-08,0.0,0.0,0.8125714013327211,0.09652677154225926,0.09090182712501935,0.0,0.00448642374304103,0.004486423743041031
5,nocr5,nocr5: No Climate Response (Precomputed k),0.0,0.0033018790138917057,0.00040171673798089556,0.0004218572886436735,0.0,0.0,0.0,0.0,0.0,0.0,0.0033033548741295614,-4.9077010103462026e-20,0.00040024087774304004,1.4758602378556013e-06,-1.4758602378558332e-06,0.0004218572886436738,0.0,0.0,0.0,0.0,0.0,-4.9077010103462026e-20,-1.4758602378558332e-06,0.0,0.0,0.8003676157415424,0.09737518135235479,0.10225720290610335,0.0,0.004125453040516275,0.004125453040516273
6,nocr5,nocr5: No Climate Response (Precomputed k),0.0,0.003809445202733092,0.00039795937656183936,0.00043484413974873904,0.0,0.0,0.0,0.0,0.0,0.0,0.0038035446822229715,-2.3903848908212176e-19,0.00040385989707196045,-5.900520510120879e-06,5.9005205101206486e-06,0.00043484413974873926,0.0,0.0,0.0,0.0,0.0,-2.3903848908212176e-19,5.9005205101206486e-06,0.0,0.0,0.8206034259012863,0.0857255611767009,0.09367101292201328,0.0,0.00464224871904367,0.004642248719043668
7,nocr5,nocr5: No Climate Response (Precomputed k),0.0,0.0036657169126280433,0.00044264805122676195,0.0003754275498928521,0.0,0.0,0.0,0.0,0.0,0.0,0.0036670705249811602,-5.684679823522598e-20,0.00044129443887364533,1.3536123531166922e-06,-1.3536123531169114e-06,0.0003754275498928523,0.0,0.0,0.0,0.0,0.0,-5.684679823522598e-20,-1.3536123531169114e-06,0.0,0.0,0.8175482922969047,0.09872179630738231,0.08372991139571287,0.0,0.004483792513747658,0.004483792513747658
8,nocr5,nocr5: No Climate Response (Precomputed k),0.0,0.0035784291573469898,0.00048203577098966503,0.00043481147333834883,0.0,0.0,0.0,0.0,0.0,0.0,0.0035752497734302274,-6.639848015433584e-20,0.00048521515490642785,-3.1793839167627757e-06,3.179383916762582e-06,0.000434811473338349,0.0,0.0,0.0,0.0,0.0,-6.639848015433584e-20,3.179383916762582e-06,0.0,0.0,0.7960420756360204,0.10723162002008414,0.09672630434389574,0.0,0.0044952764016750035,0.004495276401675003
9,nocr5,nocr5: No Climate Response (Precomputed k),0.0,0.003781724258812301,0.00037825500549345907,0.0004921494794080818,0.0,0.0,0.0,0.0,0.0,0.0,0.003778939448262722,8.765520499874799e-20,0.00038103981604303854,-2.7848105495795637e-06,2.7848105495793418e-06,0.000492149479408082,0.0,0.0,0.0,0.0,0.0,8.765520499874799e-20,2.7848105495793418e-06,0.0,0.0,0.8129018922621886,0.08130794015633672,0.10579016758147447,0.0,0.004652128743713842,0.004652128743713843
0,approach6,6: Precomputed k LOESS,5.483780569211763e-06,0.002427758740723033,0.0005166040047905598,0.0003733152842951411,6.91442951091236e-05,8.292949670574879e-06,4.7037050987318725e-07,-4.843265535326339e-07,-2.112562216740521e-06,-6.826508409631476e-07,0.0032889921598378185,-5.559168051425202e-05,0.0004992184487495738,-1.855460622101246e-05,2.3325198981926715e-05,0.00037331528429514134,-0.0008294373080923329,9.201616932978314e-05,-2.6580305441739484e-06,0.0008099061152568105,4.7037050987318725e-07,-5.559168051425202e-05,2.3325198981926715e-05,-0.0008294373080923329,0.0016165347108097715,0.7156661767038424,0.15228696607153183,0.11004764095177083,0.020382681562044883,0.0033923061054870695,0.0033923061054870703
1,approach6,6: Precomputed k LOESS,7.139805227609027e-06,0.00270200376788394,0.00048099018850356214,0.00032862000003860416,5.322772916280987e-06,1.031936757691555e-05,3.332325686323037e-07,-4.455853590435114e-07,-2.5148747015358892e-06,-5.523348573594247e-07,0.003691177966155809,-3.7983730647363885e-06,0.0004779694829333352,-2.1985999857693954e-05,2.6920100336386196e-05,0.0003286200000386044,-0.0010126291581121507,2.925066385170075e-05,-2.4192257771565726e-06,0.000991672827811247,3.332325686323037e-07,-3.7983730647363885e-06,2.6920100336386196e-05,-0.0010126291581121507,0.002026007425653204,0.7667267556133351,0.13648687359233294,0.0932499611784685,0.0015104021902096578,0.0035240765345699965,0.0035240765345699986
2,approach6,6: Precomputed k LOESS,1.3359708766801734e-05,0.003063410443118866,0.0005774466185812906,0.00036040463800373105,3.5046509586720426e-05,1.806450975830285e-05,-2.434097477675396e-07,-3.092741926281407e-07,-3.972365414710953e-06,-1.7975163639448125e-07,0.004178342571691539,-4.1511613042398817e-05,0.0006117234989783736,-2.146945243018651e-05,2.3495075976501157e-05,0.00036040463800373127,-0.001096672181759008,2.9013459268130384e-05,1.9467418683960842e-06,0.0011009382418455966,-2.434097477675396e-07,-4.1511613042398817e-05,2.3495075976501157e-05,-0.001096672181759008,0.0032989640230081546,0.7564596665961579,0.1425911038301349,0.0889960967902311,0.008654168760467628,0.0040496679180574095,0.004049667918057411
3,approach6,6: Precomputed k LOESS,9.419774336486316e-06,0.0036002786324569394,0.0005243316700057245,0.00044601367331087156,-5.234531228938432e-05,1.4562483530042722e-05,-4.112067177522448e-06,-7.736178958232417e-07,-3.896542176634323e-06,3.639518056423608e-06,0.005327561115303961,8.78674462591565e-05,0.0005664187164840402,-3.462877860070901e-05,3.062457862738782e-05,0.0004460136733108718,-0.001841662440556043,-9.455209624094005e-05,7.900742149955349e-06,0.0018723289643012197,-4.112067177522448e-06,8.78674462591565e-05,3.062457862738782e-05,-0.001841662440556043,0.002080477413822736,0.7951674966652372,0.11580534287042901,0.09850781350304683,-0.011561130452535227,0.0045276984378206375,0.004527698437820635
4,approach6,6: Precomputed k LOESS,7.026817908594666e-06,0.003546917170013909,0.0005104779404534415,0.00040782411549949803,1.4177699165588147e-05,1.1230285547880689e-05,-1.7982069964360235e-06,3.010447713999987e-09,-3.829923860568646e-06,1.4216527700046484e-06,0.004439786088247082,2.075809978552793e-05,0.0005127964195958599,-2.6913309019270786e-05,2.619568993882408e-05,0.00040782411549949825,-0.0009380245009610889,3.833719643610572e-06,4.547542941015154e-06,0.0009423992847720466,-1.7982069964360235e-06,2.075809978552793e-05,2.619568993882408e-05,-0.0009380245009610889,0.0015662403533536224,0.7905889798117248,0.1137828189424266,0.09090182712501935,0.00316013376747558,0.004486423743041031,0.004486423743041031
5,approach6,6: Precomputed k LOESS,6.847604713289955e-06,0.0032019598287296473,0.0005380054120741098,0.00042185728864367356,-4.3217093644446706e-05,1.0655325616215103e-05,9.145590659243509e-07,-1.175425455959487e-07,-3.406769973805324e-06,-1.197967449448226e-06,0.004009051128251901,6.690078156376514e-05,0.0005258590578842063,-3.4320949187657675e-05,3.992629553195679e-05,0.0004218572886436738,-0.0009148329356839,-2.0315935640607967e-05,-2.198576370494021e-06,0.0008953283215000035,9.145590659243509e-07,6.690078156376514e-05,3.992629553195679e-05,-0.0009148329356839,0.0016598430877867957,0.776147443028207,0.13041123163694573,0.10225720290610336,-0.010475720659042667,0.004125453040516274,0.004125453040516273
6,approach6,6: Precomputed k LOESS,9.96239111901836e-06,0.0036128540965244716,0.0004951981737493199,0.00043484413974873904,8.938991790211981e-05,1.4779153367860758e-05,-5.3497333006627414e-08,-6.163949550699725e-07,-3.7934091017355688e-06,-3.534608590302302e-07,0.005188303615090772,-0.0001258730523272691,0.0005127963323224975,-2.723615682439263e-05,3.2859496201557624e-05,0.00043484413974873926,-0.001482382465107582,0.0001361274455335542,-1.8299302754296594e-06,0.0014378283286106074,-5.3497333006627414e-08,-0.0001258730523272691,3.2859496201557624e-05,-0.001482382465107582,0.002146027005866819,0.7782551765707076,0.10667204704433281,0.09367101292201328,0.01925573645707951,0.004642248719043668,0.004642248719043668
7,approach6,6: Precomputed k LOESS,5.8192024786449826e-06,0.0034171380762030297,0.0006009332811473569,0.00037542754989285213,8.44744040257733e-05,1.0015287922935114e-05,3.43085173437357e-07,-3.865465830880557e-08,-3.827227523906534e-06,-6.732884355121482e-07,0.00451260357169609,-0.0001387308879261635,0.0006313435260567571,-2.2333071942022656e-05,2.8067751653419788e-05,0.0003754275498928523,-0.0009851454443937542,0.00013069236961709476,-1.9074521874907652e-06,0.0009415082194254356,3.43085173437357e-07,-0.0001387308879261635,2.8067751653419788e-05,-0.0009851454443937542,0.0012978304550897157,0.762108876743475,0.13402343647812617,0.08372991139571288,0.018839944927596046,0.004483792513747657,0.004483792513747658
8,approach6,6: Precomputed k LOESS,4.334107427505572e-06,0.0033405444868780153,0.0006840691784177211,0.0004348114733383488,3.151715561341327e-05,7.737242386442501e-06,-7.839571619800816e-07,-7.363589960351092e-07,-2.3491536862282625e-06,4.6633488530652376e-07,0.0037762359696251126,-3.4940266168454696e-05,0.0007058861604864145,-2.3167918638511303e-05,2.4141133682509888e-05,0.000434811473338349,-0.00042410839309917254,3.702756173430771e-05,1.3759386422294943e-06,0.0004167557134507421,-7.839571619800816e-07,-3.4940266168454696e-05,2.4141133682509888e-05,-0.00042410839309917254,0.0009641470379642557,0.7431232672663425,0.15217510944662432,0.09672630434389573,0.007011171905173515,0.0044952764016750035,0.004495276401675003
